pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-12-01,2023-12,HV0003,Uber,577773,2728543.94,737964185,14972309.98,700417.37,11970617.9,109982.5,651988.25,27161,8666
2023-12-02,2023-12,HV0003,Uber,562039,2750338.03,689609066,14065346.09,611981.11,11375405.72,73682.5,661964.25,28049,9615
2023-12-03,2023-12,HV0003,Uber,512990,2623486.14,580626941,13173886.790000001,574156.06,10059878.43,116215.0,597553.5,27395,9583
2023-12-04,2023-12,HV0003,Uber,407757,2107504.41,502641738,11029245.79,568481.13,8169611.11,109868.75,449121.75,19197,4752
2023-12-05,2023-12,HV0003,Uber,442571,2244492.51,561146995,12632405.42,693090.9400000001,9202596.98,95396.25,523044.25,20413,5310
2023-12-06,2023-12,HV0003,Uber,488530,2542439.21,634930514,14549816.05,807639.34,10714854.459999999,104853.75,586431.0,22500,6114
2023-12-07,2023-12,HV0003,Uber,535027,2829709.6,718655257,15745925.07,870412.93,15962425.78,127475.0,638544.0,25841,7422
2023-12-08,2023-12,HV0003,Uber,566672,2891668.5100000002,718195752,14947601.709999999,751417.61,11483262.26,125633.75,635296.75,28175,9022
2023-12-09,2023-12,HV0003,Uber,583721,2886643.1799999997,732515022,15170074.790000001,707766.79,12132029.94,79462.5,667012.5,28736,9844
2023-12-10,2023-12,HV0003,Uber,517997,2667287.36,582592869,13332512.73,646199.11,10185672.45,118346.25,589653.0,27890,9552
2023-12-11,2023-12,HV0003,Uber,448567,2276119.93,545599014,12120495.6,583364.66,9490403.92,117307.5,486954.75,22135,5582
2023-12-12,2023-12,HV0003,Uber,453612,2327116.82,600838459,13323903.690000001,672865.77,9882022.17,101791.25,522074.5,21090,5642
2023-12-13,2023-12,HV0003,Uber,489057,2574373.62,648364835,14830425.36,765054.8300000001,10932906.43,108585.0,573885.5,22330,6092
2023-12-14,2023-12,HV0003,Uber,522094,2835248.36,738839259,17076142.96,861915.4199999999,12675642.35,121687.5,614497.0,23832,6605
2023-12-15,2023-12,HV0003,Uber,561032,2954635.1,759335606,16671616.62,758006.35,12630740.26,132831.25,621332.75,26206,8256
2023-12-16,2023-12,HV0003,Uber,559983,2853059.8,699783911,15285786.59,662939.79,11650266.28,94193.75,626983.25,25624,8257
2023-12-17,2023-12,HV0003,Uber,489436,2578528.33,545848731,12835847.94,545039.04,9537682.93,116366.25,546691.5,24141,7511
2023-12-18,2023-12,HV0003,Uber,443977,2139969.79,515537561,11795628.46,530580.99,8751712.549999999,105651.25,470655.75,21623,5571
2023-12-19,2023-12,HV0003,Uber,436412,2187622.28,551200677,12246498.39,578309.62,8897368.77,104910.0,468028.25,20700,5234
2023-12-20,2023-12,HV0003,Uber,445166,2269075.05,569793949,12591888.21,574749.66,9192596.76,109326.25,461793.75,21121,5188
2023-12-21,2023-12,HV0003,Uber,453548,2293310.68,584065396,12774191.71,554341.45,9320381.73,110495.0,453708.0,21608,5561
2023-12-22,2023-12,HV0003,Uber,479006,2429836.93,595296321,12998942.64,533375.37,9641992.58,110401.25,443110.0,23745,6377
2023-12-23,2023-12,HV0003,Uber,410560,2208405.38,470759619,10782748.65,438817.14,7969469.62,89866.25,367805.75,21037,5307
2023-12-24,2023-12,HV0003,Uber,386879,2024261.42,404942967,9434129.81,369380.15,7022793.1,66913.75,298846.25,19247,4579
2023-12-25,2023-12,HV0003,Uber,308196,1724022.33,318960960,7692755.31,319757.12,5786387.36,60632.5,224111.25,15693,3570
2023-12-26,2023-12,HV0003,Uber,287810,1467584.89,312948145,7305437.25,307267.0,5290476.55,69578.75,252436.5,14898,2663
2023-12-27,2023-12,HV0003,Uber,323722,1592322.23,368180162,8389272.88,379281.5,6034292.569999999,76657.5,302198.5,16235,3132
2023-12-28,2023-12,HV0003,Uber,349589,1711901.11,407574707,9113859.2,399796.86,6584346.59,79057.5,328547.5,17539,3684
2023-12-29,2023-12,HV0003,Uber,388322,1950727.4100000001,445685484,10050055.03,425585.25,7321149.95,81103.75,352399.25,19276,4447
2023-12-30,2023-12,HV0003,Uber,391807,2017042.64,428510380,9952064.29,416392.02,7255039.75,75776.25,369284.5,19803,4744
2023-12-31,2023-12,HV0003,Uber,449774,2196845.05,449106115,10605512.56,416018.41000000003,7802320.21,63232.5,408022.5,22300,6310
