pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-05-01,2022-05,HV0003,Uber,419219,2408923.73,489214033,12193412.780000001,496086.45,9657907.05,107817.5,483546.25,0,0
2022-05-02,2022-05,HV0003,Uber,380475,2012613.95,426322688,9790502.87,438335.38,8504943.84,101265.0,451638.0,0,0
2022-05-03,2022-05,HV0003,Uber,379155,1947526.3699999999,446786776,9587596.2,437835.48,7667714.0600000005,80910.0,460900.0,0,0
2022-05-04,2022-05,HV0003,Uber,413218,2087016.63,485733704,10230070.74,481920.07,8172061.26,84965.0,520709.75,0,0
2022-05-05,2022-05,HV0003,Uber,443589,2294772.7,558106586,11570897.47,517802.69,9250938.81,96175.0,538741.5,0,0
2022-05-06,2022-05,HV0003,Uber,529028,2478315.58,646005842,13726309.12,566290.37,10972210.9,99142.5,641907.75,0,0
2022-05-07,2022-05,HV0003,Uber,554213,2531598.17,587670584,12469639.59,509579.97,10253269.08,68860.0,710498.25,0,0
2022-05-08,2022-05,HV0003,Uber,431614,2353632.24,479480521,10528162.17,390675.62,8828300.55,100497.5,475142.25,0,0
2022-05-09,2022-05,HV0003,Uber,361830,1879993.67,433666131,8588534.28,395987.99,7308875.35,96405.0,414922.75,0,0
2022-05-10,2022-05,HV0003,Uber,380210,1915284.57,459523709,9292390.66,444064.23,7321158.03,77867.5,464153.25,0,0
2022-05-11,2022-05,HV0003,Uber,408697,2086556.81,500125086,10263961.97,481960.5,8055951.84,86862.5,507394.25,0,0
2022-05-12,2022-05,HV0003,Uber,433352,2249572.17,541020654,11170001.67,527844.79,8704861.76,101312.5,543435.75,0,0
2022-05-13,2022-05,HV0003,Uber,474974,2399807.0,596027894,12420022.46,552213.45,9546899.69,106237.5,572514.25,0,0
2022-05-14,2022-05,HV0003,Uber,528261,2610492.17,615694250,13724650.26,579528.19,10556455.5,78130.0,669878.0,0,0
2022-05-15,2022-05,HV0003,Uber,436708,2452882.37,505586456,11958501.64,512258.8,9198615.87,110632.5,522219.5,0,0
2022-05-16,2022-05,HV0003,Uber,404197,2095693.42,478025041,10259162.5,489787.32,8259019.84,104015.0,499848.25,0,0
2022-05-17,2022-05,HV0003,Uber,401810,2129096.31,530052431,11611795.6,572311.2,8936176.629999999,105497.5,512454.25,0,0
2022-05-18,2022-05,HV0003,Uber,429425,2281568.28,586396053,12756753.969999999,629428.06,9992417.95,104440.0,553308.25,0,0
2022-05-19,2022-05,HV0003,Uber,465419,2410395.02,622645068,13526585.97,644734.05,10633939.37,112712.5,601507.5,0,0
2022-05-20,2022-05,HV0003,Uber,484166,2454785.24,635422775,13768581.44,623798.95,10904058.09,108530.0,585604.25,0,0
2022-05-21,2022-05,HV0003,Uber,525307,2807059.7800000003,657845650,15078301.37,618780.88,11972368.57,90337.5,641874.75,0,0
2022-05-22,2022-05,HV0003,Uber,451687,2524639.67,527290690,12657308.1,503977.02,10221399.63,110502.5,524089.5,0,0
2022-05-23,2022-05,HV0003,Uber,375292,2050372.3199999998,467907008,9744472.75,456063.75,7994677.11,115500.0,440739.75,0,0
2022-05-24,2022-05,HV0003,Uber,384269,1968065.03,482696471,10015913.67,478764.5,7973897.300000001,88352.5,477985.75,0,0
2022-05-25,2022-05,HV0003,Uber,403751,2088812.73,523909135,10632689.24,509020.95999999996,8511709.52,93740.0,498407.25,0,0
2022-05-26,2022-05,HV0003,Uber,415402,2179021.48,542191385,10832094.59,503960.33999999997,8701682.67,104387.5,492395.75,0,0
2022-05-27,2022-05,HV0003,Uber,427589,2150344.4699999997,517187348,10508147.76,456260.81,8357560.5600000005,96440.0,466760.25,0,0
2022-05-28,2022-05,HV0003,Uber,427913,2188080.5300000003,458341169,9739736.48,418774.76,7798245.4399999995,73427.5,476456.75,0,0
2022-05-29,2022-05,HV0003,Uber,415717,2245129.7,452923646,10013543.83,397929.09,8400961.28,77730.0,425298.5,0,0
2022-05-30,2022-05,HV0003,Uber,354363,2020093.17,379606400,8550127.27,334417.39,7147809.66,99860.0,365744.5,0,0
2022-05-31,2022-05,HV0003,Uber,384584,1965164.9,478213226,9590386.35,416140.56,7764426.18,91337.5,429159.5,0,0
