pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-12-01,2024-12,HV0003,Uber,459709,2638138.73,541739644,11937388.88,449618.47000000003,9524058.82,128141.25,450734.0,22222,12708
2024-12-02,2024-12,HV0003,Uber,451485,2403435.69,573194332,12590104.1,562815.3,9718827.31,130455.0,462181.75,16770,7810
2024-12-03,2024-12,HV0003,Uber,480276,2475229.36,614361007,14193790.850000001,680275.28,10532580.59,114905.0,523853.25,16585,7541
2024-12-04,2024-12,HV0003,Uber,506785,2638245.48,667580943,15569709.78,762541.38,11545708.47,113061.25,553033.5,19588,9624
2024-12-05,2024-12,HV0003,Uber,564985,2950512.44,754443625,18095078.36,877339.43,13558586.15,120135.0,614039.5,23826,12538
2024-12-06,2024-12,HV0003,Uber,633115,3187516.28,828321341,18204816.98,820045.24,14492166.049999999,126915.0,679176.25,26545,15303
2024-12-07,2024-12,HV0003,Uber,656435,3333559.99,807415625,17581083.2,751609.91,14523567.49,87046.25,719217.75,29251,17806
2024-12-08,2024-12,HV0003,Uber,542035,3045223.98,641842559,14737658.17,616540.02,11846627.5,129070.0,563668.25,26298,15870
2024-12-09,2024-12,HV0003,Uber,487052,2507526.81,620962719,13940206.629999999,673887.38,10589755.41,124075.0,515427.75,18832,9038
2024-12-10,2024-12,HV0003,Uber,515969,2621861.65,681911917,16335139.17,827688.46,12254677.81,108243.75,566059.75,18975,9198
2024-12-11,2024-12,HV0003,Uber,569682,2888878.58,769181689,19743768.08,981757.9,14654313.48,113185.0,620028.75,24619,13714
2024-12-12,2024-12,HV0003,Uber,574709,3126214.99,825789664,20676449.59,987546.22,15583076.58,132190.0,601164.5,28266,16037
2024-12-13,2024-12,HV0003,Uber,651481,3361895.1,874198911,19816923.65,873569.78,16008068.3,131302.5,684402.0,34378,21036
2024-12-14,2024-12,HV0003,Uber,680853,3494137.76,860938067,19067984.56,791185.28,15919745.54,95445.0,741963.0,37878,24836
2024-12-15,2024-12,HV0003,Uber,553510,3074891.03,654062410,15238180.24,614959.68,12291612.379999999,126951.25,559219.25,33552,21396
2024-12-16,2024-12,HV0003,Uber,495434,2448570.87,631460689,14234911.31,622854.74,11290739.5,117297.5,497996.5,26353,14458
2024-12-17,2024-12,HV0003,Uber,473396,2511162.48,619036461,13988640.26,636109.08,10441079.15,110950.0,468985.0,23230,12480
2024-12-18,2024-12,HV0003,Uber,524503,2757925.4699999997,699222062,16186212.44,729471.29,12515894.05,121002.5,521178.25,27996,16206
2024-12-19,2024-12,HV0003,Uber,548881,2969861.68,740581091,16641841.36,724658.15,12960358.86,132013.75,541391.25,29495,17085
2024-12-20,2024-12,HV0003,Uber,592689,3128569.04,781487407,17004033.57,692174.59,13330103.98,131906.25,551658.0,34638,21522
2024-12-21,2024-12,HV0003,Uber,606470,3277566.34,742166399,15960525.870000001,663077.2000000001,13266499.41,117733.75,560679.0,38126,24539
2024-12-22,2024-12,HV0003,Uber,518088,2888437.62,606249975,13565965.66,547181.22,10831291.57,117803.75,455585.0,35839,22799
2024-12-23,2024-12,HV0003,Uber,457572,2363819.15,571527379,12314025.15,485389.05,9721854.57,105457.5,365782.75,28793,16396
2024-12-24,2024-12,HV0003,Uber,466291,2409645.86,531724285,11590963.11,457431.68,9227666.68,77497.5,325949.75,27872,15625
2024-12-25,2024-12,HV0003,Uber,377536,2136447.42,398696815,9324462.78,378907.64,7322740.8,62398.75,251399.75,24217,13919
2024-12-26,2024-12,HV0003,Uber,364670,1853692.79,406295994,9082659.15,354444.64,6879007.109999999,71927.5,284051.25,23403,12330
2024-12-27,2024-12,HV0003,Uber,403700,2089568.01,471766272,10376649.95,418218.32999999996,7846711.34,80756.25,326114.5,25943,14335
2024-12-28,2024-12,HV0003,Uber,447540,2332182.93,508743646,11162687.18,460688.04,8575434.35,79485.0,395348.0,30291,17664
2024-12-29,2024-12,HV0003,Uber,395695,2197809.98,444050195,10038496.24,387312.43,7741618.87,87302.5,332755.75,26736,15504
2024-12-30,2024-12,HV0003,Uber,393373,2030435.25,456695565,10001108.78,401998.43,7841666.09,87310.0,325538.5,24430,12957
2024-12-31,2024-12,HV0003,Uber,537595,2541970.3899999997,572640088,13129252.54,493748.12,10499280.56,65902.5,436598.75,35272,21927
