pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-01-01,2022-01,HV0003,Uber,369580,1843833.65,346106728,7997197.48,305303.09,6305756.2700000005,48552.5,402138.0,0,0
2022-01-02,2022-01,HV0003,Uber,259178,1389406.44,251644690,5274312.81,207566.74,4197889.57,70420.0,265655.5,0,0
2022-01-03,2022-01,HV0003,Uber,295853,1434222.3499999999,282960584,5704061.54,240041.88,4520554.77,68847.5,278979.25,0,0
2022-01-04,2022-01,HV0003,Uber,291326,1373865.34,283956506,5562033.25,235484.94,4437466.03,58067.5,284597.5,0,0
2022-01-05,2022-01,HV0003,Uber,297770,1373696.7,295031610,5633889.66,235641.58,4547808.89,50275.0,292091.25,0,0
2022-01-06,2022-01,HV0003,Uber,310378,1426953.18,308397650,5830505.8100000005,241711.05,4707053.91,47722.5,310772.0,0,0
2022-01-07,2022-01,HV0003,Uber,358624,1577781.04,336425301,6739490.5,283322.95999999996,5455655.45,46240.0,379084.75,0,0
2022-01-08,2022-01,HV0003,Uber,384168,1722829.0,359884182,6954117.74,286140.11,5654809.22,47945.0,452179.75,0,0
2022-01-09,2022-01,HV0003,Uber,315309,1530518.1600000001,292838509,5850268.91,230245.04,4783370.88,58457.5,337752.25,0,0
2022-01-10,2022-01,HV0003,Uber,308027,1405092.96,308131032,5752473.3100000005,226997.71,4753755.29,46477.5,303473.5,0,0
2022-01-11,2022-01,HV0003,Uber,335389,1431343.8199999998,327924840,6056735.39,248215.22,5033155.04,37580.0,354290.75,0,0
2022-01-12,2022-01,HV0003,Uber,321064,1436831.0,326796819,6001845.2,240331.47,4975341.16,41375.0,337128.0,0,0
2022-01-13,2022-01,HV0003,Uber,330982,1541833.46,356438906,6458276.470000001,253440.35,5374782.13,51580.0,352954.25,0,0
2022-01-14,2022-01,HV0003,Uber,403542,1851207.78,432668719,7808952.9,304107.86,6540643.61,64560.0,436293.0,0,0
2022-01-15,2022-01,HV0003,Uber,439775,1943496.57,415720809,7961814.12,317543.62,6612253.350000001,48767.5,539374.0,0,0
2022-01-16,2022-01,HV0003,Uber,389385,1772486.76,362413781,7225014.75,277239.35,6007673.12,51397.5,455246.0,0,0
2022-01-17,2022-01,HV0003,Uber,301968,1476117.51,285882880,5741152.67,236799.08000000002,4685618.4,66620.0,327258.25,0,0
2022-01-18,2022-01,HV0003,Uber,325171,1508690.1,345363312,6346854.850000001,261486.81,5202928.85,51535.0,349863.25,0,0
2022-01-19,2022-01,HV0003,Uber,326830,1491993.24,349078351,6349456.66,266618.78,5192832.5600000005,42980.0,357266.25,0,0
2022-01-20,2022-01,HV0003,Uber,366701,1631037.45,375706316,7064142.55,286964.35,5749011.21,50137.5,418255.75,0,0
2022-01-21,2022-01,HV0003,Uber,450464,1939851.9,476690454,8622117.08,338028.94,7108352.43,53477.5,527092.5,0,0
2022-01-22,2022-01,HV0003,Uber,455329,1996293.54,445196301,8391761.6,334108.68,6891093.3,39340.0,584540.0,0,0
2022-01-23,2022-01,HV0003,Uber,367773,1786597.42,355615142,7075359.65,274082.48,5792171.75,59767.5,429066.0,0,0
2022-01-24,2022-01,HV0003,Uber,316019,1470173.88,328542857,6124629.39,242188.43,4847790.99,50125.0,334589.75,0,0
2022-01-25,2022-01,HV0003,Uber,320722,1439557.16,339476928,6176295.29,253270.99,4879094.92,38245.0,354117.5,0,0
2022-01-26,2022-01,HV0003,Uber,358438,1576945.04,383566789,6937783.92,285963.72,5486421.49,42087.5,409821.5,0,0
2022-01-27,2022-01,HV0003,Uber,374766,1711190.65,423536254,7602057.69,310298.91,6024077.86,54945.0,434835.5,0,0
2022-01-28,2022-01,HV0003,Uber,425439,1915859.13,496843838,9031116.3,361812.61,7156296.819999999,60382.5,474988.25,0,0
2022-01-29,2022-01,HV0003,Uber,279386,1071941.33,279076543,7904332.3100000005,305061.89,6048547.55,5827.5,379874.0,0,0
2022-01-30,2022-01,HV0003,Uber,385060,1846585.08,389254779,8847484.08,322341.73,6871336.92,69560.0,429104.5,0,0
2022-01-31,2022-01,HV0003,Uber,361920,1739384.25,420154782,8254996.4,308918.33,6562650.43,64725.0,360164.75,0,0
