pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-09-01,2022-09,HV0003,Uber,395039,2104551.6,506924920,9702338.42,445719.51,7885394.12,102277.5,453429.25,4977,371
2022-09-02,2022-09,HV0003,Uber,437565,2322757.91,527660054,10392215.26,458414.05000000005,8390165.23,108151.25,486545.5,5518,550
2022-09-03,2022-09,HV0003,Uber,465213,2428457.32,516568554,10490547.74,454462.01999999996,8582590.8,71898.75,528650.75,5806,601
2022-09-04,2022-09,HV0003,Uber,439804,2375389.39,482620108,10319273.67,432489.22000000003,8417079.01,83207.5,483796.75,5430,559
2022-09-05,2022-09,HV0003,Uber,358640,2110314.65,393351990,8998223.19,371518.22,7080984.899999999,119358.75,400473.0,5040,490
2022-09-06,2022-09,HV0003,Uber,417514,2062986.21,527609930,10941146.04,476088.52,8672023.24,102017.5,515989.25,4778,397
2022-09-07,2022-09,HV0003,Uber,408486,2073750.61,515202008,10497421.71,478510.58999999997,8352161.3,85756.25,526834.5,4588,347
2022-09-08,2022-09,HV0003,Uber,431085,2249432.7800000003,586369340,12350536.38,548692.08,9629980.92,98428.75,558242.0,4601,417
2022-09-09,2022-09,HV0003,Uber,477891,2457334.5300000003,644483655,13018216.77,549142.19,10444822.49,106317.5,604665.0,5266,500
2022-09-10,2022-09,HV0003,Uber,522039,2671028.52,645134972,13914959.97,541958.29,10917959.34,73825.0,670836.25,5674,571
2022-09-11,2022-09,HV0003,Uber,478590,2582985.23,551589209,12838510.54,488238.01,9994550.5,111797.5,593612.75,5812,570
2022-09-12,2022-09,HV0003,Uber,388049,2084722.74,495795872,10820137.39,495455.48,8393109.879999999,110591.25,492960.5,4305,297
2022-09-13,2022-09,HV0003,Uber,402366,2068140.36,526109749,11339800.08,539137.66,8769918.97,88552.5,530200.75,4370,321
2022-09-14,2022-09,HV0003,Uber,415633,2195524.21,549553403,11745349.43,577916.06,9121436.85,97245.0,549603.0,4602,342
2022-09-15,2022-09,HV0003,Uber,434631,2359388.25,598765835,12660480.040000001,612124.44,9930130.43,112816.25,552159.25,4673,375
2022-09-16,2022-09,HV0003,Uber,478409,2509630.06,644960380,12749774.41,584065.15,10471411.01,114650.0,577651.75,5519,603
2022-09-17,2022-09,HV0003,Uber,513639,2639935.33,633127950,13023961.5,552834.0,10489777.78,74688.75,622863.75,6092,723
2022-09-18,2022-09,HV0003,Uber,458143,2605279.11,550574182,12206488.16,526488.04,9843826.79,117350.0,527988.0,6016,755
2022-09-19,2022-09,HV0003,Uber,372414,2023841.1600000001,484285924,10258987.92,470673.99,8203866.88,108680.0,445433.0,4313,292
2022-09-20,2022-09,HV0003,Uber,368617,1976912.1400000001,494311546,10400606.59,500746.81999999995,8167019.9,91450.0,450052.75,4172,297
2022-09-21,2022-09,HV0003,Uber,380460,2099892.56,534268470,11264427.379999999,549742.3200000001,8878940.51,98207.5,451014.5,4179,221
2022-09-22,2022-09,HV0003,Uber,433710,2325770.45,586374601,12587131.190000001,603323.9,10164454.370000001,112307.5,531312.75,4788,373
2022-09-23,2022-09,HV0003,Uber,468112,2488772.63,638031084,13051569.74,595484.5599999999,10637452.58,122841.25,540587.75,5089,470
2022-09-24,2022-09,HV0003,Uber,507935,2601318.6,607755137,12398466.22,510177.9,10261533.26,77153.75,615849.25,5750,556
2022-09-25,2022-09,HV0003,Uber,447508,2476522.16,507889861,11264908.76,457237.94,9255022.27,105785.0,519766.0,5568,622
2022-09-26,2022-09,HV0003,Uber,330470,1845649.24,366789716,7924294.68,381561.81,6360142.45,104146.25,380136.0,4263,269
2022-09-27,2022-09,HV0003,Uber,355461,1888881.6800000002,397195159,8475312.6,430316.72,6780388.7,89301.25,451683.0,4324,277
2022-09-28,2022-09,HV0003,Uber,395368,2051249.32,493451557,10034237.92,504629.82999999996,8088795.02,86016.25,509500.75,4343,293
2022-09-29,2022-09,HV0003,Uber,426477,2238000.6,553542241,11192327.54,560919.13,9131422.93,98426.25,544661.0,4720,360
2022-09-30,2022-09,HV0003,Uber,493047,2472047.56,617243986,11989305.96,565586.09,10052585.24,103803.75,594161.25,5471,478
