pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-11-01,2021-11,HV0003,Uber,342809,1761185.53,405179502,8308890.609999999,347571.6,6899840.66,78730.0,381521.25,0,0
2021-11-02,2021-11,HV0003,Uber,335648,1594889.17,362152413,7242557.3100000005,310535.67,5918004.64,55732.5,404673.5,0,0
2021-11-03,2021-11,HV0003,Uber,361968,1685076.64,427699851,8060121.92,344300.45,6695827.069999999,54182.5,439656.25,0,0
2021-11-04,2021-11,HV0003,Uber,392162,1887012.88,470170513,8976056.459999999,393389.24,7364955.43,73720.0,483205.25,0,0
2021-11-05,2021-11,HV0003,Uber,436734,2066640.46,535109118,9975166.79,421714.09,8243566.21,79802.5,518449.25,0,0
2021-11-06,2021-11,HV0003,Uber,459444,2151166.55,507405778,9886110.63,400719.06,8169055.08,50347.5,569593.75,0,0
2021-11-07,2021-11,HV0003,Uber,378384,2084425.25,418024283,9555046.56,372414.33,7867326.04,88675.0,431805.0,0,0
2021-11-08,2021-11,HV0003,Uber,325062,1652806.08,387106326,7151022.04,328570.43,6080024.77,80215.0,369286.5,0,0
2021-11-09,2021-11,HV0003,Uber,335084,1618707.01,399911297,7362568.45,338084.15,6190203.22,55947.5,397355.75,0,0
2021-11-10,2021-11,HV0003,Uber,365193,1794929.93,453371650,8423240.99,392865.38,7110701.88,65320.0,439260.25,0,0
2021-11-11,2021-11,HV0003,Uber,379766,1936361.68,449116659,8505351.79,409605.36,7115916.36,81850.0,477221.25,0,0
2021-11-12,2021-11,HV0003,Uber,468428,2172004.36,550105318,10009610.8,452964.35000000003,8441926.8,81240.0,580373.75,0,0
2021-11-13,2021-11,HV0003,Uber,512237,2385437.92,583119951,11400348.13,494989.19,9748341.64,55672.5,655828.25,0,0
2021-11-14,2021-11,HV0003,Uber,436271,2301873.98,478209713,9956124.49,435563.04,8505267.11,98920.0,517913.0,0,0
2021-11-15,2021-11,HV0003,Uber,364452,1818026.74,425563467,8201949.39,363404.54,6944667.59,84422.5,416828.5,0,0
2021-11-16,2021-11,HV0003,Uber,366168,1781539.29,440999096,8467689.55,382253.08999999997,7115306.99,61420.0,438707.5,0,0
2021-11-17,2021-11,HV0003,Uber,384205,1879221.3,466373888,8759271.26,396371.77,7337114.7,64360.0,469108.75,0,0
2021-11-18,2021-11,HV0003,Uber,422412,2115208.6,528317638,10393635.89,454284.02999999997,8563231.25,82035.0,522929.0,0,0
2021-11-19,2021-11,HV0003,Uber,477218,2333325.89,595281753,11330457.91,465613.38,9572783.35,94560.0,561742.5,0,0
2021-11-20,2021-11,HV0003,Uber,507372,2493393.0500000003,575943214,11395594.47,450451.05,9575050.120000001,74160.0,618422.75,0,0
2021-11-21,2021-11,HV0003,Uber,420074,2253268.51,457256834,9437590.58,355740.93,7946396.85,95092.5,475266.0,0,0
2021-11-22,2021-11,HV0003,Uber,361840,1757679.8399999999,420596267,8084511.52,351434.89,6665860.59,77757.5,401533.0,0,0
2021-11-23,2021-11,HV0003,Uber,377318,1882413.4,496464197,9453418.540000001,426473.64,7783051.3100000005,87025.0,417601.25,0,0
2021-11-24,2021-11,HV0003,Uber,395700,1968266.92,494726961,9237138.4,399696.33999999997,7627059.31,91232.5,403988.75,0,0
2021-11-25,2021-11,HV0003,Uber,386281,2166032.71,416434652,9075122.85,389245.67,7479255.75,54007.5,329122.75,0,0
2021-11-26,2021-11,HV0003,Uber,371455,1771191.9300000002,367007546,7442610.0,306730.51,6023995.96,53152.5,385693.0,0,0
2021-11-27,2021-11,HV0003,Uber,395792,1924847.77,409963228,8245677.109999999,361402.75,6675087.74,66300.0,453139.5,0,0
2021-11-28,2021-11,HV0003,Uber,354972,1950833.4100000001,398323644,8200991.970000001,360974.65,6752641.27,98125.0,398277.0,0,0
2021-11-29,2021-11,HV0003,Uber,342993,1727922.14,397483261,7615612.51,343260.4,6437211.47,94200.0,385137.5,0,0
2021-11-30,2021-11,HV0003,Uber,362155,1753600.56,430915457,8260348.9399999995,378070.20999999996,6894277.82,74680.0,423544.0,0,0
