pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-01-01,2023-01,HV0003,Uber,453284,2519047.52,481633113,13172361.5,453617.34,10135585.32,80387.5,468931.0,6845,1842
2023-01-02,2023-01,HV0003,Uber,289148,1621659.34,300923670,6562264.18,289638.96,5063386.05,95268.75,311183.0,4803,522
2023-01-03,2023-01,HV0003,Uber,341023,1704220.48,374787344,7630450.43,348355.35,5856986.8100000005,91216.25,372781.0,5452,566
2023-01-04,2023-01,HV0003,Uber,351853,1728583.66,392436117,7885081.38,361385.26,6037032.05,78611.25,395126.0,5698,758
2023-01-05,2023-01,HV0003,Uber,369062,1804380.91,408752553,8209474.24,376361.85,6273156.58,78403.75,422988.75,6043,846
2023-01-06,2023-01,HV0003,Uber,436844,2043281.44,482225726,9347279.44,412315.86,7254827.67,78956.25,493360.0,7277,1288
2023-01-07,2023-01,HV0003,Uber,475232,2284836.3200000003,496482917,9927384.43,433240.86000000004,7725512.55,71107.5,577633.75,7346,1508
2023-01-08,2023-01,HV0003,Uber,399859,2104976.61,408173822,8643344.35,375939.58,6701986.45,95702.5,449176.0,6676,1272
2023-01-09,2023-01,HV0003,Uber,344911,1731633.19,376998504,7643196.37,341173.99,5907807.79,86928.75,376442.75,5960,928
2023-01-10,2023-01,HV0003,Uber,367311,1780548.99,403759173,8128801.36,361755.27,6264359.2,73566.25,433361.0,6167,924
2023-01-11,2023-01,HV0003,Uber,394891,1932750.98,436663754,8814904.53,410557.54,6808851.17,78345.0,479758.5,6352,1014
2023-01-12,2023-01,HV0003,Uber,444460,2186214.24,522315222,10579048.18,490327.68,8180041.51,97707.5,546043.75,7081,1291
2023-01-13,2023-01,HV0003,Uber,478923,2360855.45,555610638,10786330.86,482563.97000000003,8525159.0,111192.5,557834.75,7580,1440
2023-01-14,2023-01,HV0003,Uber,546227,2549111.6,578979284,11411332.57,499812.08,8999326.16,75068.75,700387.5,8380,2095
2023-01-15,2023-01,HV0003,Uber,487970,2369070.0900000003,495929900,10318921.89,438783.33999999997,8068086.25,86045.0,614334.0,7576,1664
2023-01-16,2023-01,HV0003,Uber,379428,1985274.28,396022417,7959276.13,397141.48,6474853.6,112032.5,448320.0,6501,1070
2023-01-17,2023-01,HV0003,Uber,398817,2005634.6700000002,454214452,8900937.85,455783.01,7120605.56,98191.25,483347.0,6549,1045
2023-01-18,2023-01,HV0003,Uber,414857,2083712.11,480382004,9316326.89,463808.47,7441849.18,88815.0,503115.5,6953,1110
2023-01-19,2023-01,HV0003,Uber,502557,2346531.82,592690682,11567896.58,561527.44,9216722.24,93322.5,622844.0,8588,1895
2023-01-20,2023-01,HV0003,Uber,507033,2453046.98,585019353,10743678.91,490505.97,8854375.22,99795.0,596673.0,8813,1884
2023-01-21,2023-01,HV0003,Uber,566933,2707932.5,609429430,11575228.34,488534.51,9600774.09,64005.0,722234.5,9620,2655
2023-01-22,2023-01,HV0003,Uber,486148,2458405.64,506700773,10178340.84,431997.84,8328326.680000001,94943.75,578861.5,9087,2420
2023-01-23,2023-01,HV0003,Uber,411788,1970414.64,445211174,8492319.57,395902.67000000004,6951524.21,91210.0,468430.5,7551,1367
2023-01-24,2023-01,HV0003,Uber,413558,1991980.24,460420864,8827067.07,423123.65,7139869.53,76746.25,497622.5,7587,1367
2023-01-25,2023-01,HV0003,Uber,497237,2254961.02,544296623,10975209.65,525683.28,8729308.08,79096.25,619349.25,9114,2062
2023-01-26,2023-01,HV0003,Uber,478077,2388084.52,556774691,10754572.280000001,507327.19999999995,8729663.49,103428.75,587573.5,8540,1626
2023-01-27,2023-01,HV0003,Uber,528583,2535300.94,599470258,11030043.59,483211.13,9108571.58,99180.0,629952.0,9723,2173
2023-01-28,2023-01,HV0003,Uber,559614,2654478.19,617911041,11430884.649999999,461753.45999999996,9493478.1,61352.5,701024.5,9863,2640
2023-01-29,2023-01,HV0003,Uber,461271,2424370.66,483180038,9723890.35,376474.20999999996,7966456.88,97546.25,530759.75,8968,2152
2023-01-30,2023-01,HV0003,Uber,377771,1906452.78,421562092,8176946.2700000005,364301.8,6585364.03,89115.0,415961.25,7441,1177
2023-01-31,2023-01,HV0003,Uber,415482,1960619.88,479343514,9270913.49,410643.08,7411303.15,72128.75,486200.75,7975,1381
