pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-02-01,2022-02,HV0003,Uber,355392,1626236.3599999999,398767802,7400480.58,286619.69,5850858.88,45027.5,390073.75,0,0
2022-02-02,2022-02,HV0003,Uber,354896,1627681.06,436138738,7844652.55,305253.26,6278180.46,43605.0,386325.5,0,0
2022-02-03,2022-02,HV0003,Uber,396841,1779452.46,476009602,8753482.23,348468.45,6955310.91,54987.5,461073.25,0,0
2022-02-04,2022-02,HV0003,Uber,472862,1987736.91,496875071,9510778.89,374422.96,7340381.16,54292.5,554034.25,0,0
2022-02-05,2022-02,HV0003,Uber,507145,2244072.21,519815318,10460494.51,413460.7,8082537.27,45040.0,646327.0,0,0
2022-02-06,2022-02,HV0003,Uber,403265,1962983.75,400737154,8299170.03,323721.68,6507195.54,65997.5,479679.75,0,0
2022-02-07,2022-02,HV0003,Uber,345469,1598611.25,393833319,7189210.649999999,291894.62,5720302.609999999,57960.0,389284.5,0,0
2022-02-08,2022-02,HV0003,Uber,342624,1559509.26,385880248,7116099.3,292101.53,5596426.51,44107.5,399517.25,0,0
2022-02-09,2022-02,HV0003,Uber,361086,1673015.92,412293904,7585745.47,318797.7,5953248.71,49987.5,431021.25,0,0
2022-02-10,2022-02,HV0003,Uber,384921,1831856.8900000001,451831413,8401059.030000001,351681.73,6543785.05,64650.0,466072.75,0,0
2022-02-11,2022-02,HV0003,Uber,439063,2063622.78,524754472,9616772.54,388852.49,7520412.2,72972.5,527078.75,0,0
2022-02-12,2022-02,HV0003,Uber,481861,2230854.6999999997,535126072,10288963.88,396375.94,8004642.239999999,46512.5,618615.25,0,0
2022-02-13,2022-02,HV0003,Uber,453580,2200262.58,440187893,9795907.48,356028.38,7515602.68,70615.0,563565.75,0,0
2022-02-14,2022-02,HV0003,Uber,435755,1997270.06,476340975,9549640.9,357225.13,7518722.76,67882.5,504413.25,0,0
2022-02-15,2022-02,HV0003,Uber,386039,1822351.77,432375757,8535460.91,357273.83999999997,6713611.57,62412.5,455963.75,0,0
2022-02-16,2022-02,HV0003,Uber,374204,1791280.8,422084440,8095344.22,351783.61,6285057.5600000005,61767.5,445164.5,0,0
2022-02-17,2022-02,HV0003,Uber,396903,1944805.42,466478071,9008072.75,396652.70999999996,7025614.0200000005,75345.0,466248.75,0,0
2022-02-18,2022-02,HV0003,Uber,448772,2130382.83,545387669,10121687.15,440723.54000000004,7953762.64,87950.0,505716.75,0,0
2022-02-19,2022-02,HV0003,Uber,490104,2276616.7199999997,505057968,10000592.45,433485.99,7727297.33,57660.0,607381.5,0,0
2022-02-20,2022-02,HV0003,Uber,417388,2058719.59,422070823,8711540.24,368006.81,6749118.69,70210.0,498921.5,0,0
2022-02-21,2022-02,HV0003,Uber,324284,1723320.94,338334230,6924902.18,304367.0,5338658.7700000005,89295.0,362216.25,0,0
2022-02-22,2022-02,HV0003,Uber,355406,1688923.26,387067758,7452910.77,335226.14999999997,5790522.86,64700.0,423170.0,0,0
2022-02-23,2022-02,HV0003,Uber,365223,1777162.19,409315926,7881572.53,352472.71,6123421.53,64920.0,434799.75,0,0
2022-02-24,2022-02,HV0003,Uber,405270,1970377.1,451382714,8801702.82,387778.02,6768063.22,73255.0,496927.75,0,0
2022-02-25,2022-02,HV0003,Uber,468803,2174037.16,499039609,9807055.35,416716.44,7548191.42,78585.0,576438.5,0,0
2022-02-26,2022-02,HV0003,Uber,498472,2338795.85,534742120,10748266.03,435235.67,8301389.22,57045.0,635844.0,0,0
2022-02-27,2022-02,HV0003,Uber,412236,2153203.0100000002,436838592,9248976.58,354512.95,7181916.27,82435.0,490776.0,0,0
2022-02-28,2022-02,HV0003,Uber,363034,1780476.3,409454036,7890733.33,344124.79,6274661.1,75100.0,404786.25,0,0
