pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-08-01,2021-08,HV0003,Uber,353586,1861252.1099999999,369154417,8141676.46,258832.77000000002,7091037.87,59975.0,356576.0,0,0
2021-08-02,2021-08,HV0003,Uber,275262,1419919.5899999999,299311017,6320234.05,242983.34,5013309.16,56057.5,270828.25,0,0
2021-08-03,2021-08,HV0003,Uber,289498,1433159.26,320462033,6643046.62,262660.99,5125680.79,46492.5,300489.75,0,0
2021-08-04,2021-08,HV0003,Uber,315456,1555766.48,345153508,6958559.18,279712.47000000003,5605305.31,48577.5,333481.5,0,0
2021-08-05,2021-08,HV0003,Uber,339015,1669562.46,381979559,7447976.01,301957.53,6270825.73,57060.0,363066.0,0,0
2021-08-06,2021-08,HV0003,Uber,387160,1882333.37,446010664,8682467.44,337548.66,7103205.34,59752.5,402943.75,0,0
2021-08-07,2021-08,HV0003,Uber,397791,1970002.69,429624073,9139367.43,341882.8,7248478.6,44415.0,412324.0,0,0
2021-08-08,2021-08,HV0003,Uber,347759,1770844.98,356136153,8092823.640000001,297217.45,6548671.15,57822.5,341987.25,0,0
2021-08-09,2021-08,HV0003,Uber,283385,1429077.39,302831467,6254502.24,243601.13,5133786.57,55230.0,277161.5,0,0
2021-08-10,2021-08,HV0003,Uber,323554,1521645.17,348560014,7385744.140000001,291831.54,6086094.4,47090.0,341588.5,0,0
2021-08-11,2021-08,HV0003,Uber,341913,1624074.78,378328230,7832245.17,309988.68,6487706.57,49895.0,365931.5,0,0
2021-08-12,2021-08,HV0003,Uber,352042,1725621.3199999998,406031833,8132851.51,325485.14,6739537.59,61417.5,369220.5,0,0
2021-08-13,2021-08,HV0003,Uber,395633,1909202.17,448867203,9187060.25,349500.7,7510259.42,61475.0,406895.5,0,0
2021-08-14,2021-08,HV0003,Uber,394956,1958719.27,415559942,9236008.3,334148.28,7006232.29,46700.0,413836.5,0,0
2021-08-15,2021-08,HV0003,Uber,318337,1729563.87,337084064,8038787.54,276282.51,6085577.51,59060.0,304955.75,0,0
2021-08-16,2021-08,HV0003,Uber,274360,1429641.42,295131855,6350213.54,248254.36,4948222.01,54352.5,266169.75,0,0
2021-08-17,2021-08,HV0003,Uber,303616,1516700.77,329163911,6621164.27,265276.14,5439206.08,46860.0,305739.5,0,0
2021-08-18,2021-08,HV0003,Uber,325299,1605320.26,358248417,7077287.93,286940.6,5800593.39,50172.5,338104.25,0,0
2021-08-19,2021-08,HV0003,Uber,325923,1648592.45,373174703,7586834.28,306997.64,6354993.640000001,58755.0,341709.5,0,0
2021-08-20,2021-08,HV0003,Uber,353475,1806015.93,408740781,8590386.31,338828.24,7292439.71,60485.0,361361.0,0,0
2021-08-21,2021-08,HV0003,Uber,357269,1794496.03,388275502,10611059.93,407344.74,8855193.69,45587.5,393536.0,0,0
2021-08-22,2021-08,HV0003,Uber,242887,1254873.47,226935829,6309472.86,231633.66,4824790.49,45150.0,250266.5,0,0
2021-08-23,2021-08,HV0003,Uber,224570,1183715.32,240325811,5770763.38,225594.67,4463282.31,49105.0,229512.25,0,0
2021-08-24,2021-08,HV0003,Uber,297831,1484565.68,342531464,6897178.99,266176.64,5708217.66,47250.0,301185.5,0,0
2021-08-25,2021-08,HV0003,Uber,319630,1572583.93,359176575,7195181.88,287554.4,6126397.8,49990.0,328834.0,0,0
2021-08-26,2021-08,HV0003,Uber,350856,1726734.7,398840284,7946112.26,324403.77999999997,6713256.03,58800.0,369088.5,0,0
2021-08-27,2021-08,HV0003,Uber,395181,1902071.44,459515598,9010369.44,354433.16000000003,7720841.42,60835.0,410341.25,0,0
2021-08-28,2021-08,HV0003,Uber,398725,1969518.43,420118218,8552282.65,327916.72000000003,7233405.76,48330.0,424025.25,0,0
2021-08-29,2021-08,HV0003,Uber,333864,1821378.0,377444981,8630962.13,305857.3,7109838.890000001,58180.0,325490.0,0,0
2021-08-30,2021-08,HV0003,Uber,281736,1445056.04,307259343,6557947.05,262121.04,5168835.26,52182.5,273482.0,0,0
2021-08-31,2021-08,HV0003,Uber,296178,1482086.44,339418668,6964276.05,280350.73,5491743.25,45642.5,298105.5,0,0
