pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-05-01,2020-05,HV0003,Uber,142207,634915.84,122986929,2366409.5,59235.16,1824481.62,0.0,81081.0,0,0
2020-05-02,2020-05,HV0003,Uber,131609,576611.02,110190576,2141006.1,51245.020000000004,1655728.75,0.0,69294.5,0,0
2020-05-03,2020-05,HV0003,Uber,114636,506392.09,92736034,1877105.92,39602.97,1449887.86,0.0,58775.75,0,0
2020-05-04,2020-05,HV0003,Uber,126450,570824.39,110908285,2107158.3,48521.0,1642347.31,0.0,70633.75,0,0
2020-05-05,2020-05,HV0003,Uber,125548,557746.7999999999,107900891,2085131.5,51218.1,1586706.43,0.0,71797.0,0,0
2020-05-06,2020-05,HV0003,Uber,129812,572514.5700000001,110516734,2127823.23,53188.68000000001,1630045.78,0.0,76131.0,0,0
2020-05-07,2020-05,HV0003,Uber,129340,579712.61,112331574,2163546.82,56952.869999999995,1648702.46,0.0,75124.5,0,0
2020-05-08,2020-05,HV0003,Uber,150325,661942.4299999999,131031437,2516357.31,67881.83,1925529.73,0.0,87958.75,1,0
2020-05-09,2020-05,HV0003,Uber,129892,562278.52,105847255,2099808.6,51929.63,1591440.05,0.0,66517.0,2,0
2020-05-10,2020-05,HV0003,Uber,131175,584786.22,108360542,2194356.81,47937.49,1684513.68,0.0,63709.25,0,0
2020-05-11,2020-05,HV0003,Uber,126049,561850.5800000001,107532972,2107048.98,57841.2,1603903.66,0.0,73251.75,0,0
2020-05-12,2020-05,HV0003,Uber,124446,554941.45,108442018,2093204.8800000001,60104.19,1589567.96,0.0,73746.75,0,0
2020-05-13,2020-05,HV0003,Uber,130669,589671.48,115494479,2177760.57,61029.439999999995,1688965.1600000001,0.0,76862.5,0,0
2020-05-14,2020-05,HV0003,Uber,133407,608475.26,119407298,2265182.15,64805.54000000001,1745640.04,0.0,80588.75,0,0
2020-05-15,2020-05,HV0003,Uber,164448,748038.59,151060281,2860168.05,78245.09,2213561.18,0.0,95392.0,0,0
2020-05-16,2020-05,HV0003,Uber,152152,691050.03,131583484,2584456.6599999997,71231.59,1987662.35,0.0,86237.25,0,0
2020-05-17,2020-05,HV0003,Uber,122786,555860.42,101609832,2054058.5899999999,52398.22000000001,1576352.45,0.0,67641.75,0,0
2020-05-18,2020-05,HV0003,Uber,132228,608936.0399999999,117105039,2266941.79,60906.12,1742418.06,0.0,80641.0,0,0
2020-05-19,2020-05,HV0003,Uber,134279,608344.51,120409867,2286768.46,63215.37,1755748.01,0.0,83044.5,0,0
2020-05-20,2020-05,HV0003,Uber,140716,636523.62,126197666,2404252.87,64903.67,1842691.82,0.0,88503.25,0,0
2020-05-21,2020-05,HV0003,Uber,147322,671267.27,134017789,2551159.88,67667.27,1952377.97,0.0,92026.0,0,0
2020-05-22,2020-05,HV0003,Uber,168758,772724.51,157131455,2979584.11,79663.84000000001,2302411.16,0.0,99770.0,0,0
2020-05-23,2020-05,HV0003,Uber,143020,644169.87,120226208,2387193.44,59436.490000000005,1824942.8900000001,0.0,74525.0,0,0
2020-05-24,2020-05,HV0003,Uber,134718,627075.39,113319466,2459560.3899999997,56405.42,1871478.29,0.0,77189.75,0,0
2020-05-25,2020-05,HV0003,Uber,137102,638128.22,116575036,2420003.0,60288.31,1830933.79,0.0,73537.75,0,0
2020-05-26,2020-05,HV0003,Uber,148338,679152.23,134898264,2595608.1900000004,72077.18999999999,1999087.68,0.0,89251.25,0,0
2020-05-27,2020-05,HV0003,Uber,152139,686222.34,139067374,2621525.5,73748.84,2024334.55,0.0,91627.25,0,0
2020-05-28,2020-05,HV0003,Uber,152704,696062.78,139318240,2651779.04,76782.23000000001,2037680.88,0.0,95062.0,0,0
2020-05-29,2020-05,HV0003,Uber,173893,792802.41,160293028,3077002.0500000003,87970.01,2353656.4,0.0,107624.75,1,0
2020-05-30,2020-05,HV0003,Uber,176031,808188.97,159069664,3129956.84,88729.46,2434278.65,0.0,103114.0,0,0
2020-05-31,2020-05,HV0003,Uber,153178,716014.4,132525317,2757538.45,76664.76999999999,2178686.38,0.0,88822.25,0,0
