pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2019-11-01,2019-11,HV0003,Uber,568181,2494239.43,657181654,9565718.07,313361.35,8738983.78,0.0,602648.0,69903,46982
2019-11-02,2019-11,HV0003,Uber,590679,2583369.17,637491025,9155559.86,299029.94,8527281.61,0.0,643454.5,65335,45615
2019-11-03,2019-11,HV0003,Uber,499554,2441166.77,514086663,8434631.24,279919.08999999997,7719415.300000001,0.0,510347.5,57748,75448
2019-11-04,2019-11,HV0003,Uber,432773,2072598.65,504210979,7047161.42,283616.28,6849966.77,0.0,446521.5,56720,34221
2019-11-05,2019-11,HV0003,Uber,434168,2025290.94,464699236,6812105.12,279306.49,6387886.47,0.0,472254.5,57220,33805
2019-11-06,2019-11,HV0003,Uber,463163,2133268.82,539009560,7590905.72,310656.51,7169801.85,0.0,503860.25,59373,35985
2019-11-07,2019-11,HV0003,Uber,518893,2346556.45,619726767,9351908.43,352503.78,8345180.37,0.0,566617.75,60914,37421
2019-11-08,2019-11,HV0003,Uber,601031,2599626.43,690232358,9953268.95,356622.35,9165866.9,0.0,634226.5,63481,40957
2019-11-09,2019-11,HV0003,Uber,635420,2736840.61,676122365,9714508.89,326140.85,9148930.1,0.0,688935.5,62493,43223
2019-11-10,2019-11,HV0003,Uber,539670,2565405.85,550607903,8587931.37,288282.43,7895781.84,0.0,552000.75,56108,37156
2019-11-11,2019-11,HV0003,Uber,418089,2053172.33,445319087,6987634.74,260016.97,6328896.93,0.0,422385.75,53826,31839
2019-11-12,2019-11,HV0003,Uber,515439,2252262.4699999997,584709012,8589782.219999999,318759.33,7948408.850000001,0.0,544488.0,65016,40261
2019-11-13,2019-11,HV0003,Uber,524130,2293772.33,599187564,9023250.83,331821.78,8152848.72,0.0,563308.0,63671,39611
2019-11-14,2019-11,HV0003,Uber,529167,2415479.12,611778145,9421316.68,344773.12,8337072.7299999995,0.0,569767.0,58347,35190
2019-11-15,2019-11,HV0003,Uber,581624,2561798.3,676000212,9813470.09,338107.73,8984209.34,0.0,601931.25,60850,39161
2019-11-16,2019-11,HV0003,Uber,667440,2844222.75,699922948,10334788.73,325492.74,9597016.01,0.0,715542.0,66195,47646
2019-11-17,2019-11,HV0003,Uber,561214,2604224.69,561804527,8928187.91,283067.92,8113279.5600000005,0.0,564630.5,59998,40594
2019-11-18,2019-11,HV0003,Uber,513152,2245891.26,574004457,8388199.58,299788.91,8049733.81,0.0,511194.0,59810,37672
2019-11-19,2019-11,HV0003,Uber,484519,2176176.35,543192613,7950416.5600000005,296819.72,7377442.140000001,0.0,499439.5,53764,31618
2019-11-20,2019-11,HV0003,Uber,503065,2273999.7199999997,559680831,8581073.540000001,318609.11,7624250.8,0.0,527088.0,53569,31277
2019-11-21,2019-11,HV0003,Uber,519858,2413486.33,609777620,9486084.36,344843.58,8289369.28,0.0,546629.25,51813,30187
2019-11-22,2019-11,HV0003,Uber,603997,2632533.93,680403206,10140056.77,334317.8,9168234.02,0.0,611068.0,57397,36591
2019-11-23,2019-11,HV0003,Uber,645046,2821596.87,665219312,9967852.36,306745.76,9165080.27,0.0,672058.5,58579,41373
2019-11-24,2019-11,HV0003,Uber,572001,2539064.21,545735633,8792701.11,265914.93,7983981.65,0.0,574124.5,55410,37312
2019-11-25,2019-11,HV0003,Uber,431427,1934469.69,467590526,7422627.3,233319.75999999998,6291011.84,0.0,411434.25,57211,34777
2019-11-26,2019-11,HV0003,Uber,428884,1975675.48,527666642,8010891.8100000005,257251.91,6927948.82,0.0,409988.5,55819,33952
2019-11-27,2019-11,HV0003,Uber,470203,2118078.84,517220793,8291860.69,257165.62,6969033.62,0.0,407100.0,61985,37761
2019-11-28,2019-11,HV0003,Uber,458304,2151146.52,439960159,8256118.01,251439.99,6715334.359999999,0.0,315668.25,55417,34575
2019-11-29,2019-11,HV0003,Uber,426139,1810170.05,384280475,6857736.949999999,201431.88,5496351.43,0.0,350122.0,51258,30297
2019-11-30,2019-11,HV0003,Uber,473771,2153414.25,471712350,7991664.33,251246.32,6627536.22,0.0,439915.5,53091,33543
