pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-08-01,2024-08,HV0003,Uber,485897,2474288.3,605590873,13207985.29,567544.29,9878990.74,117346.25,514274.0,22101,9697
2024-08-02,2024-08,HV0003,Uber,538732,2612858.16,639152340,13704968.469999999,556681.57,10478462.280000001,105928.75,543837.75,25879,12104
2024-08-03,2024-08,HV0003,Uber,565039,2803965.96,669407025,14207141.78,563259.25,11164964.4,86002.5,579148.25,27930,13825
2024-08-04,2024-08,HV0003,Uber,458932,2484275.62,513749900,11498302.34,448642.34,8950761.1,109241.25,466173.75,23563,11364
2024-08-05,2024-08,HV0003,Uber,413656,2142948.75,476435492,10765583.65,474605.70999999996,8434642.05,110421.25,416265.5,19048,7686
2024-08-06,2024-08,HV0003,Uber,475388,2212729.72,556669365,12785781.83,569916.9400000001,9900171.73,88022.5,508074.25,23052,10179
2024-08-07,2024-08,HV0003,Uber,456799,2284035.81,554500791,12374789.09,561691.04,9599847.54,112106.25,500846.0,20491,8506
2024-08-08,2024-08,HV0003,Uber,488820,2419414.4,606573823,13077419.83,562550.6,10269957.4,113161.25,525305.25,22407,9670
2024-08-09,2024-08,HV0003,Uber,499636,2490221.5,569871075,12303928.33,494603.67,9922860.94,107797.5,507897.0,23666,10470
2024-08-10,2024-08,HV0003,Uber,516643,2699971.7,615683249,12872335.75,494020.99,10685196.0,89785.0,512955.0,25036,11799
2024-08-11,2024-08,HV0003,Uber,439582,2472196.5,516367287,11411475.94,409759.47,9325919.38,107395.0,401536.5,23261,11072
2024-08-12,2024-08,HV0003,Uber,378878,2003684.0,441206354,9890411.94,408566.74,7455239.56,103311.25,352949.0,18036,7073
2024-08-13,2024-08,HV0003,Uber,375340,1935874.6199999999,428245428,9941800.26,437199.14,7237101.5,87060.0,381723.0,17395,6558
2024-08-14,2024-08,HV0003,Uber,411685,2111300.93,492108881,11154547.39,474316.06,8114270.26,94167.5,413988.25,20120,8436
2024-08-15,2024-08,HV0003,Uber,440455,2311849.7600000002,550647913,12320622.959999999,510816.67,9009858.95,107616.25,440536.5,21603,9279
2024-08-16,2024-08,HV0003,Uber,485226,2474040.15,592677681,12887280.870000001,501329.16000000003,9609755.43,106335.0,461185.75,24666,11312
2024-08-17,2024-08,HV0003,Uber,511576,2666236.15,610239799,13215436.66,488140.26,10104057.26,79355.0,490578.75,26345,13098
2024-08-18,2024-08,HV0003,Uber,451405,2445033.24,509337189,11807086.59,432694.0,8907488.81,97876.25,424271.5,25763,12608
2024-08-19,2024-08,HV0003,Uber,392208,2120390.33,471561244,10637679.16,462250.57,8013579.75,115695.0,361342.0,19832,8227
2024-08-20,2024-08,HV0003,Uber,389904,2070091.82,467303890,10763601.6,477242.36,7819503.39,103143.75,381707.5,18861,7568
2024-08-21,2024-08,HV0003,Uber,403037,2104791.78,487426169,11130051.49,482439.24,8079436.63,97055.0,401701.0,19698,8336
2024-08-22,2024-08,HV0003,Uber,425267,2258197.96,534846625,12012605.32,504510.25,8779516.08,106192.5,422297.25,20995,9155
2024-08-23,2024-08,HV0003,Uber,467491,2413056.91,562861685,12377708.83,492425.02,9207125.52,106036.25,442569.5,23824,11379
2024-08-24,2024-08,HV0003,Uber,505289,2639795.97,597976736,12930140.92,488143.28,9909301.17,80085.0,487952.25,26099,12879
2024-08-25,2024-08,HV0003,Uber,439054,2455236.96,508577449,11581454.790000001,425694.72,8755369.43,105578.75,408952.75,23740,11653
2024-08-26,2024-08,HV0003,Uber,385963,2053701.1,445601929,10310966.94,426002.99000000005,7603611.18,104658.75,364422.5,19681,8185
2024-08-27,2024-08,HV0003,Uber,397448,2082155.63,471171178,10725251.69,461583.83,7937449.109999999,92171.25,396508.75,19463,7885
2024-08-28,2024-08,HV0003,Uber,443837,2264973.83,529038716,11974202.03,508472.75,8789608.33,99217.5,442395.5,22750,10010
2024-08-29,2024-08,HV0003,Uber,448220,2375416.65,565320052,12470744.54,512323.24,9309644.69,114836.25,432175.5,22935,10455
2024-08-30,2024-08,HV0003,Uber,499781,2647298.3,615338155,13324400.76,523493.93,10258002.14,122578.75,455758.25,25984,12356
2024-08-31,2024-08,HV0003,Uber,516204,2755659.62,594417329,12971204.94,513501.67,10154277.3,85813.75,488880.75,26370,12935
