pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-02-01,2023-02,HV0003,Uber,448182,2133507.93,506130622,10271236.91,439452.70999999996,8141350.67,78695.0,530334.75,8805,1841
2023-02-02,2023-02,HV0003,Uber,477792,2332025.35,552054744,11251214.4,479062.19,8891450.22,95207.5,572188.75,9451,1950
2023-02-03,2023-02,HV0003,Uber,617588,2695278.45,662907435,13310411.73,534256.2,10599099.35,95397.5,737816.0,12337,3260
2023-02-04,2023-02,HV0003,Uber,626619,2749922.9699999997,629626412,12769393.33,500943.61,10254012.82,64327.5,827119.5,12063,3397
2023-02-05,2023-02,HV0003,Uber,471208,2403017.91,485842122,10300675.370000001,382592.43,8268305.76,100537.5,551457.0,9851,2563
2023-02-06,2023-02,HV0003,Uber,405510,1998753.01,451526617,9077534.5,384557.45,7330953.37,94146.25,450994.25,8564,1682
2023-02-07,2023-02,HV0003,Uber,430068,2029393.75,481709972,9781938.67,419757.2,7790070.6,76885.0,513611.75,8568,1588
2023-02-08,2023-02,HV0003,Uber,438610,2140660.95,506013564,10227318.83,433309.81,8138378.7,84681.25,533223.0,8484,1507
2023-02-09,2023-02,HV0003,Uber,467294,2340521.84,564424683,11239441.81,462098.02,9038587.0,100655.0,572504.0,9024,1793
2023-02-10,2023-02,HV0003,Uber,526477,2494849.5100000002,623035642,12038256.4,448072.11000000004,9729742.48,98611.25,628262.0,10240,2431
2023-02-11,2023-02,HV0003,Uber,567745,2638614.58,636998403,12538110.629999999,406690.06,10248226.07,61415.0,720658.5,10505,2971
2023-02-12,2023-02,HV0003,Uber,510393,2574344.88,526820635,11413298.05,361128.23,9722654.030000001,92052.5,603010.5,10799,3518
2023-02-13,2023-02,HV0003,Uber,398738,1974367.94,438500375,9083937.57,352295.64999999997,7126353.22,89785.0,453948.25,7734,1616
2023-02-14,2023-02,HV0003,Uber,447750,2054154.79,523031281,10407922.67,384743.77,8181816.3,70862.5,530357.0,7933,1931
2023-02-15,2023-02,HV0003,Uber,426439,2079400.77,490529281,10180617.62,408838.0,7940295.6899999995,66798.75,516708.5,8398,2052
2023-02-16,2023-02,HV0003,Uber,448843,2252998.41,542850564,11015707.76,450409.56,8753515.34,101083.75,534861.25,8529,1969
2023-02-17,2023-02,HV0003,Uber,525757,2472921.54,615596176,12114622.89,456751.8,9690663.57,106416.25,600132.5,10225,2909
2023-02-18,2023-02,HV0003,Uber,532501,2531843.05,581853336,11711103.62,417710.04000000004,9401963.56,69727.5,644353.0,10057,3091
2023-02-19,2023-02,HV0003,Uber,456519,2300379.0700000003,474856881,10200637.82,350908.89999999997,8156360.91,84195.0,530446.25,8826,2656
2023-02-20,2023-02,HV0003,Uber,359768,1932450.55,377314982,8217752.0200000005,328967.02,6471970.16,107392.5,395339.75,7616,1834
2023-02-21,2023-02,HV0003,Uber,392224,1935103.86,433376458,9048888.27,376104.67,7081087.54,86473.75,461696.0,7506,1635
2023-02-22,2023-02,HV0003,Uber,429757,2032070.3399999999,481006983,9884806.81,399573.42,7726014.43,80950.0,519729.25,8176,1812
2023-02-23,2023-02,HV0003,Uber,462174,2276596.7800000003,524517647,10899080.040000001,444106.13,8578793.86,96678.75,561811.0,8108,1907
2023-02-24,2023-02,HV0003,Uber,525394,2484309.29,587734121,11836552.78,437412.33,9411563.01,96621.25,625925.0,10265,2885
2023-02-25,2023-02,HV0003,Uber,583037,2735854.28,625083845,12881301.97,458097.73,10244162.86,69372.5,736139.0,11541,3895
2023-02-26,2023-02,HV0003,Uber,460204,2395942.29,484005337,10514849.5,367410.54,8357311.85,95410.0,532246.5,9644,3040
2023-02-27,2023-02,HV0003,Uber,406054,1977362.92,453015828,9408972.53,380377.18,7462226.13,79951.25,443248.0,8390,2127
2023-02-28,2023-02,HV0003,Uber,438294,2051749.82,465659388,9979481.36,408874.99,7740231.35,46798.75,517197.5,8825,2226
