pickup_date,pickup_month,company,borough,trips
2017-06-01,2017-06,Uber,Bronx,7221
2017-06-01,2017-06,Uber,Brooklyn,22955
2017-06-01,2017-06,Uber,Manhattan,57782
2017-06-01,2017-06,Uber,Queens,14412
2017-06-01,2017-06,Uber,Staten Island,762
2017-06-01,2017-06,Uber,Unknown,2
2017-06-02,2017-06,Uber,Bronx,7755
2017-06-02,2017-06,Uber,Brooklyn,26481
2017-06-02,2017-06,Uber,Manhattan,61361
2017-06-02,2017-06,Uber,Queens,16387
2017-06-02,2017-06,Uber,Staten Island,867
2017-06-02,2017-06,Uber,Unknown,1
2017-06-03,2017-06,Uber,Bronx,8087
2017-06-03,2017-06,Uber,Brooklyn,34062
2017-06-03,2017-06,Uber,Manhattan,64404
2017-06-03,2017-06,Uber,Queens,17909
2017-06-03,2017-06,Uber,Staten Island,1020
2017-06-03,2017-06,Uber,Unknown,5
2017-06-04,2017-06,Uber,Bronx,7261
2017-06-04,2017-06,Uber,Brooklyn,29674
2017-06-04,2017-06,Uber,Manhattan,56327
2017-06-04,2017-06,Uber,Queens,17334
2017-06-04,2017-06,Uber,Staten Island,722
2017-06-04,2017-06,Uber,Unknown,2
2017-06-05,2017-06,Uber,Bronx,5902
2017-06-05,2017-06,Uber,Brooklyn,21092
2017-06-05,2017-06,Uber,Manhattan,49625
2017-06-05,2017-06,Uber,Queens,14442
2017-06-05,2017-06,Uber,Staten Island,646
2017-06-05,2017-06,Uber,Unknown,5
2017-06-06,2017-06,Uber,Bronx,6539
2017-06-06,2017-06,Uber,Brooklyn,23279
2017-06-06,2017-06,Uber,Manhattan,59199
2017-06-06,2017-06,Uber,Queens,13724
2017-06-06,2017-06,Uber,Staten Island,630
2017-06-06,2017-06,Uber,Unknown,7
2017-06-07,2017-06,Uber,Bronx,6829
2017-06-07,2017-06,Uber,Brooklyn,24859
2017-06-07,2017-06,Uber,Manhattan,57725
2017-06-07,2017-06,Uber,Queens,14192
2017-06-07,2017-06,Uber,Staten Island,704
2017-06-07,2017-06,Uber,Unknown,3
2017-06-08,2017-06,Uber,Bronx,7309
2017-06-08,2017-06,Uber,Brooklyn,25586
2017-06-08,2017-06,Uber,Manhattan,61918
2017-06-08,2017-06,Uber,Queens,15552
2017-06-08,2017-06,Uber,Staten Island,761
2017-06-08,2017-06,Uber,Unknown,2
2017-06-09,2017-06,Uber,Bronx,7717
2017-06-09,2017-06,Uber,Brooklyn,28147
2017-06-09,2017-06,Uber,Manhattan,60617
2017-06-09,2017-06,Uber,Queens,16587
2017-06-09,2017-06,Uber,Staten Island,897
2017-06-09,2017-06,Uber,Unknown,4
2017-06-10,2017-06,Uber,Bronx,8556
2017-06-10,2017-06,Uber,Brooklyn,36718
2017-06-10,2017-06,Uber,Manhattan,63042
2017-06-10,2017-06,Uber,Queens,18167
2017-06-10,2017-06,Uber,Staten Island,986
2017-06-10,2017-06,Uber,Unknown,2
2017-06-11,2017-06,Uber,Bronx,7754
2017-06-11,2017-06,Uber,Brooklyn,32917
2017-06-11,2017-06,Uber,Manhattan,51842
2017-06-11,2017-06,Uber,Queens,17469
2017-06-11,2017-06,Uber,Staten Island,708
2017-06-11,2017-06,Uber,Unknown,6
2017-06-12,2017-06,Uber,Bronx,6341
2017-06-12,2017-06,Uber,Brooklyn,23097
2017-06-12,2017-06,Uber,Manhattan,50546
2017-06-12,2017-06,Uber,Queens,14917
2017-06-12,2017-06,Uber,Staten Island,697
2017-06-12,2017-06,Uber,Unknown,3
2017-06-13,2017-06,Uber,Bronx,6570
2017-06-13,2017-06,Uber,Brooklyn,24165
2017-06-13,2017-06,Uber,Manhattan,58078
2017-06-13,2017-06,Uber,Queens,13937
2017-06-13,2017-06,Uber,Staten Island,696
2017-06-13,2017-06,Uber,Unknown,4
2017-06-14,2017-06,Uber,Bronx,6608
2017-06-14,2017-06,Uber,Brooklyn,24224
2017-06-14,2017-06,Uber,Manhattan,57656
2017-06-14,2017-06,Uber,Queens,14559
2017-06-14,2017-06,Uber,Staten Island,653
2017-06-14,2017-06,Uber,Unknown,3
2017-06-15,2017-06,Uber,Bronx,6261
2017-06-15,2017-06,Uber,Brooklyn,25198
2017-06-15,2017-06,Uber,Manhattan,60255
2017-06-15,2017-06,Uber,Queens,15059
2017-06-15,2017-06,Uber,Staten Island,766
2017-06-15,2017-06,Uber,Unknown,2
2017-06-16,2017-06,Uber,Bronx,7471
2017-06-16,2017-06,Uber,Brooklyn,28222
2017-06-16,2017-06,Uber,Manhattan,59466
2017-06-16,2017-06,Uber,Queens,16440
2017-06-16,2017-06,Uber,Staten Island,869
2017-06-16,2017-06,Uber,Unknown,3
2017-06-17,2017-06,Uber,Bronx,8577
2017-06-17,2017-06,Uber,Brooklyn,36145
2017-06-17,2017-06,Uber,Manhattan,64570
2017-06-17,2017-06,Uber,Queens,17756
2017-06-17,2017-06,Uber,Staten Island,965
2017-06-17,2017-06,Uber,Unknown,6
2017-06-18,2017-06,Uber,Bronx,7817
2017-06-18,2017-06,Uber,Brooklyn,31825
2017-06-18,2017-06,Uber,Manhattan,50839
2017-06-18,2017-06,Uber,Queens,16057
2017-06-18,2017-06,Uber,Staten Island,736
2017-06-18,2017-06,Uber,Unknown,6
2017-06-19,2017-06,Uber,Bronx,6330
