pickup_date,pickup_month,company,borough,trips
2017-11-01,2017-11,Uber,Bronx,7286
2017-11-01,2017-11,Uber,Brooklyn,23990
2017-11-01,2017-11,Uber,Manhattan,52394
2017-11-01,2017-11,Uber,Queens,14017
2017-11-01,2017-11,Uber,Staten Island,729
2017-11-01,2017-11,Uber,Unknown,6
2017-11-02,2017-11,Uber,Bronx,7502
2017-11-02,2017-11,Uber,Brooklyn,24007
2017-11-02,2017-11,Uber,Manhattan,55790
2017-11-02,2017-11,Uber,Queens,14632
2017-11-02,2017-11,Uber,Staten Island,741
2017-11-02,2017-11,Uber,Unknown,3
2017-11-03,2017-11,Uber,Bronx,9089
2017-11-03,2017-11,Uber,Brooklyn,28245
2017-11-03,2017-11,Uber,Manhattan,61340
2017-11-03,2017-11,Uber,Queens,17016
2017-11-03,2017-11,Uber,Staten Island,920
2017-11-03,2017-11,Uber,Unknown,5
2017-11-04,2017-11,Uber,Bronx,9941
2017-11-04,2017-11,Uber,Brooklyn,34408
2017-11-04,2017-11,Uber,Manhattan,67396
2017-11-04,2017-11,Uber,Queens,17497
2017-11-04,2017-11,Uber,Staten Island,1109
2017-11-04,2017-11,Uber,Unknown,4
2017-11-05,2017-11,Uber,Bronx,8384
2017-11-05,2017-11,Uber,Brooklyn,28472
2017-11-05,2017-11,Uber,Manhattan,53549
2017-11-05,2017-11,Uber,Queens,16371
2017-11-05,2017-11,Uber,Staten Island,721
2017-11-06,2017-11,Uber,Bronx,7174
2017-11-06,2017-11,Uber,Brooklyn,22684
2017-11-06,2017-11,Uber,Manhattan,48946
2017-11-06,2017-11,Uber,Queens,14498
2017-11-06,2017-11,Uber,Staten Island,722
2017-11-06,2017-11,Uber,Unknown,2
2017-11-07,2017-11,Uber,Bronx,8083
2017-11-07,2017-11,Uber,Brooklyn,27945
2017-11-07,2017-11,Uber,Manhattan,63167
2017-11-07,2017-11,Uber,Queens,14981
2017-11-07,2017-11,Uber,Staten Island,818
2017-11-07,2017-11,Uber,Unknown,10
2017-11-08,2017-11,Uber,Bronx,7230
2017-11-08,2017-11,Uber,Brooklyn,24136
