pickup_date,pickup_month,company,borough,trips
2016-01-26,2016-01,Uber,Brooklyn,22905
2016-01-26,2016-01,Uber,Manhattan,79098
2016-01-26,2016-01,Uber,Queens,15879
2016-01-26,2016-01,Uber,Staten Island,292
2016-01-26,2016-01,Uber,Unknown,87
2016-01-27,2016-01,Uber,Bronx,2730
2016-01-27,2016-01,Uber,Brooklyn,23001
2016-01-27,2016-01,Uber,Manhattan,83809
2016-01-27,2016-01,Uber,Queens,12662
2016-01-27,2016-01,Uber,Staten Island,267
2016-01-27,2016-01,Uber,Unknown,91
2016-01-28,2016-01,Uber,Bronx,2862
2016-01-28,2016-01,Uber,Brooklyn,23277
2016-01-28,2016-01,Uber,Manhattan,91851
2016-01-28,2016-01,Uber,Queens,13312
2016-01-28,2016-01,Uber,Staten Island,280
2016-01-28,2016-01,Uber,Unknown,81
2016-01-29,2016-01,Uber,Bronx,3803
2016-01-29,2016-01,Uber,Brooklyn,30444
2016-01-29,2016-01,Uber,Manhattan,105404
2016-01-29,2016-01,Uber,Queens,15593
2016-01-29,2016-01,Uber,Staten Island,404
2016-01-29,2016-01,Uber,Unknown,101
2016-01-30,2016-01,Uber,Bronx,4188
2016-01-30,2016-01,Uber,Brooklyn,42977
2016-01-30,2016-01,Uber,Manhattan,111413
2016-01-30,2016-01,Uber,Queens,17364
2016-01-30,2016-01,Uber,Staten Island,500
2016-01-30,2016-01,Uber,Unknown,153
2016-01-31,2016-01,Uber,Bronx,3727
2016-01-31,2016-01,Uber,Brooklyn,36168
2016-01-31,2016-01,Uber,Manhattan,86598
2016-01-31,2016-01,Uber,Queens,17316
2016-01-31,2016-01,Uber,Staten Island,382
2016-01-31,2016-01,Uber,Unknown,137
