pickup_date,pickup_month,company,borough,trips
2018-05-01,2018-05,Uber,Bronx,10864
2018-05-01,2018-05,Uber,Brooklyn,30555
2018-05-01,2018-05,Uber,Manhattan,56601
2018-05-01,2018-05,Uber,Queens,19220
2018-05-01,2018-05,Uber,Staten Island,1029
2018-05-01,2018-05,Uber,Unknown,5
2018-05-02,2018-05,Uber,Bronx,11642
2018-05-02,2018-05,Uber,Brooklyn,33700
2018-05-02,2018-05,Uber,Manhattan,62576
2018-05-02,2018-05,Uber,Queens,19549
2018-05-02,2018-05,Uber,Staten Island,1089
2018-05-03,2018-05,Uber,Bronx,12906
2018-05-03,2018-05,Uber,Brooklyn,36583
2018-05-03,2018-05,Uber,Manhattan,70796
2018-05-03,2018-05,Uber,Queens,20940
2018-05-03,2018-05,Uber,Staten Island,1284
2018-05-03,2018-05,Uber,Unknown,2
2018-05-04,2018-05,Uber,Bronx,12935
2018-05-04,2018-05,Uber,Brooklyn,36935
2018-05-04,2018-05,Uber,Manhattan,67986
2018-05-04,2018-05,Uber,Queens,22937
2018-05-04,2018-05,Uber,Staten Island,1346
2018-05-04,2018-05,Uber,Unknown,3
2018-05-05,2018-05,Uber,Bronx,14681
2018-05-05,2018-05,Uber,Brooklyn,44866
2018-05-05,2018-05,Uber,Manhattan,73437
2018-05-05,2018-05,Uber,Queens,24758
2018-05-05,2018-05,Uber,Staten Island,1629
2018-05-05,2018-05,Uber,Unknown,4
2018-05-06,2018-05,Uber,Bronx,12691
2018-05-06,2018-05,Uber,Brooklyn,37229
2018-05-06,2018-05,Uber,Manhattan,58239
2018-05-06,2018-05,Uber,Queens,23279
2018-05-06,2018-05,Uber,Staten Island,1236
2018-05-06,2018-05,Uber,Unknown,5
2018-05-07,2018-05,Uber,Bronx,10911
2018-05-07,2018-05,Uber,Brooklyn,30461
2018-05-07,2018-05,Uber,Manhattan,52200
2018-05-07,2018-05,Uber,Queens,19892
2018-05-07,2018-05,Uber,Staten Island,1061
2018-05-08,2018-05,Uber,Bronx,11051
2018-05-08,2018-05,Uber,Brooklyn,31624
2018-05-08,2018-05,Uber,Manhattan,57552
2018-05-08,2018-05,Uber,Queens,19056
2018-05-08,2018-05,Uber,Staten Island,950
2018-05-08,2018-05,Uber,Unknown,1
2018-05-09,2018-05,Uber,Bronx,10954
2018-05-09,2018-05,Uber,Brooklyn,32501
2018-05-09,2018-05,Uber,Manhattan,60045
2018-05-09,2018-05,Uber,Queens,19559
2018-05-09,2018-05,Uber,Staten Island,1123
2018-05-09,2018-05,Uber,Unknown,2
2018-05-10,2018-05,Uber,Bronx,12657
2018-05-10,2018-05,Uber,Brooklyn,36075
2018-05-10,2018-05,Uber,Manhattan,69508
2018-05-10,2018-05,Uber,Queens,21252
2018-05-10,2018-05,Uber,Staten Island,1112
2018-05-10,2018-05,Uber,Unknown,1
2018-05-11,2018-05,Uber,Bronx,12996
2018-05-11,2018-05,Uber,Brooklyn,37610
2018-05-11,2018-05,Uber,Manhattan,65513
2018-05-11,2018-05,Uber,Queens,23944
2018-05-11,2018-05,Uber,Staten Island,1328
2018-05-11,2018-05,Uber,Unknown,2
2018-05-12,2018-05,Uber,Bronx,14461
2018-05-12,2018-05,Uber,Brooklyn,46588
2018-05-12,2018-05,Uber,Manhattan,75787
2018-05-12,2018-05,Uber,Queens,24579
2018-05-12,2018-05,Uber,Staten Island,1391
2018-05-13,2018-05,Uber,Bronx,13937
2018-05-13,2018-05,Uber,Brooklyn,41070
2018-05-13,2018-05,Uber,Manhattan,63651
2018-05-13,2018-05,Uber,Queens,23496
2018-05-13,2018-05,Uber,Staten Island,993
2018-05-13,2018-05,Uber,Unknown,5
2018-05-14,2018-05,Uber,Bronx,10914
2018-05-14,2018-05,Uber,Brooklyn,29237
2018-05-14,2018-05,Uber,Manhattan,56145
2018-05-14,2018-05,Uber,Queens,19401
2018-05-14,2018-05,Uber,Staten Island,975
2018-05-14,2018-05,Uber,Unknown,1
2018-05-15,2018-05,Uber,Bronx,11222
2018-05-15,2018-05,Uber,Brooklyn,32573
2018-05-15,2018-05,Uber,Manhattan,69265
2018-05-15,2018-05,Uber,Queens,20040
2018-05-15,2018-05,Uber,Staten Island,954
2018-05-16,2018-05,Uber,Bronx,12166
2018-05-16,2018-05,Uber,Brooklyn,35850
2018-05-16,2018-05,Uber,Manhattan,74057
2018-05-16,2018-05,Uber,Queens,22279
2018-05-16,2018-05,Uber,Staten Island,993
2018-05-16,2018-05,Uber,Unknown,1
2018-05-17,2018-05,Uber,Bronx,11882
2018-05-17,2018-05,Uber,Brooklyn,36412
2018-05-17,2018-05,Uber,Manhattan,72158
2018-05-17,2018-05,Uber,Queens,21779
2018-05-17,2018-05,Uber,Staten Island,1147
2018-05-17,2018-05,Uber,Unknown,1
2018-05-18,2018-05,Uber,Bronx,13117
2018-05-18,2018-05,Uber,Brooklyn,37503
2018-05-18,2018-05,Uber,Manhattan,69352
2018-05-18,2018-05,Uber,Queens,23204
2018-05-18,2018-05,Uber,Staten Island,1429
2018-05-18,2018-05,Uber,Unknown,5
2018-05-19,2018-05,Uber,Bronx,14269
2018-05-19,2018-05,Uber,Brooklyn,47473
2018-05-19,2018-05,Uber,Manhattan,82035
2018-05-19,2018-05,Uber,Queens,25277
2018-05-19,2018-05,Uber,Staten Island,1430
2018-05-19,2018-05,Uber,Unknown,1
2018-05-20,2018-05,Uber,Bronx,12134
2018-05-20,2018-05,Uber,Brooklyn,38062
2018-05-20,2018-05,Uber,Manhattan,59910
2018-05-20,2018-05,Uber,Queens,22491
2018-05-20,2018-05,Uber,Staten Island,1039
2018-05-20,2018-05,Uber,Unknown,4
2018-05-21,2018-05,Uber,Bronx,11106
2018-05-21,2018-05,Uber,Brooklyn,28348
2018-05-21,2018-05,Uber,Manhattan,53140
2018-05-21,2018-05,Uber,Queens,19767
2018-05-21,2018-05,Uber,Staten Island,1000
2018-05-21,2018-05,Uber,Unknown,3
2018-05-22,2018-05,Uber,Bronx,10973
2018-05-22,2018-05,Uber,Brooklyn,32558
2018-05-22,2018-05,Uber,Manhattan,65784
2018-05-22,2018-05,Uber,Queens,20186
2018-05-22,2018-05,Uber,Staten Island,1037
2018-05-22,2018-05,Uber,Unknown,2
2018-05-23,2018-05,Uber,Bronx,11825
2018-05-23,2018-05,Uber,Brooklyn,34524
2018-05-23,2018-05,Uber,Manhattan,60631
2018-05-23,2018-05,Uber,Queens,20929
2018-05-23,2018-05,Uber,Staten Island,1079
2018-05-23,2018-05,Uber,Unknown,2
2018-05-24,2018-05,Uber,Bronx,12613
2018-05-24,2018-05,Uber,Brooklyn,36709
2018-05-24,2018-05,Uber,Manhattan,63796
2018-05-24,2018-05,Uber,Queens,22814
2018-05-24,2018-05,Uber,Staten Island,1162
2018-05-24,2018-05,Uber,Unknown,1
2018-05-25,2018-05,Uber,Bronx,14051
