pickup_date,pickup_month,company,borough,trips
2017-12-01,2017-12,Uber,Bronx,9775
2017-12-01,2017-12,Uber,Brooklyn,29474
2017-12-01,2017-12,Uber,Manhattan,64173
2017-12-01,2017-12,Uber,Queens,17268
2017-12-01,2017-12,Uber,Staten Island,906
2017-12-01,2017-12,Uber,Unknown,4
2017-12-02,2017-12,Uber,Bronx,10357
2017-12-02,2017-12,Uber,Brooklyn,37196
2017-12-02,2017-12,Uber,Manhattan,71861
2017-12-02,2017-12,Uber,Queens,18051
2017-12-02,2017-12,Uber,Staten Island,1053
2017-12-02,2017-12,Uber,Unknown,5
2017-12-03,2017-12,Uber,Bronx,9117
2017-12-03,2017-12,Uber,Brooklyn,32255
2017-12-03,2017-12,Uber,Manhattan,59978
2017-12-03,2017-12,Uber,Queens,17058
2017-12-03,2017-12,Uber,Staten Island,827
2017-12-03,2017-12,Uber,Unknown,2
2017-12-04,2017-12,Uber,Bronx,7941
2017-12-04,2017-12,Uber,Brooklyn,23247
2017-12-04,2017-12,Uber,Manhattan,51348
2017-12-04,2017-12,Uber,Queens,14703
2017-12-04,2017-12,Uber,Staten Island,720
2017-12-04,2017-12,Uber,Unknown,1
2017-12-05,2017-12,Uber,Bronx,8348
2017-12-05,2017-12,Uber,Brooklyn,25307
2017-12-05,2017-12,Uber,Manhattan,65174
2017-12-05,2017-12,Uber,Queens,14682
2017-12-05,2017-12,Uber,Staten Island,744
2017-12-05,2017-12,Uber,Unknown,7
2017-12-06,2017-12,Uber,Bronx,8227
2017-12-06,2017-12,Uber,Brooklyn,25724
2017-12-06,2017-12,Uber,Manhattan,63654
2017-12-06,2017-12,Uber,Queens,14598
2017-12-06,2017-12,Uber,Staten Island,824
2017-12-06,2017-12,Uber,Unknown,3
2017-12-07,2017-12,Uber,Bronx,8533
2017-12-07,2017-12,Uber,Brooklyn,27432
2017-12-07,2017-12,Uber,Manhattan,68198
2017-12-07,2017-12,Uber,Queens,16354
2017-12-07,2017-12,Uber,Staten Island,924
2017-12-07,2017-12,Uber,Unknown,2
2017-12-08,2017-12,Uber,Bronx,10661
2017-12-08,2017-12,Uber,Brooklyn,31865
2017-12-08,2017-12,Uber,Manhattan,74445
2017-12-08,2017-12,Uber,Queens,18683
2017-12-08,2017-12,Uber,Staten Island,1117
2017-12-08,2017-12,Uber,Unknown,4
2017-12-09,2017-12,Uber,Bronx,11800
2017-12-09,2017-12,Uber,Brooklyn,40752
2017-12-09,2017-12,Uber,Manhattan,93798
2017-12-09,2017-12,Uber,Queens,20443
2017-12-09,2017-12,Uber,Staten Island,1262
2017-12-09,2017-12,Uber,Unknown,6
2017-12-10,2017-12,Uber,Bronx,9883
2017-12-10,2017-12,Uber,Brooklyn,35020
2017-12-10,2017-12,Uber,Manhattan,65545
2017-12-10,2017-12,Uber,Queens,19223
2017-12-10,2017-12,Uber,Staten Island,904
2017-12-10,2017-12,Uber,Unknown,9
2017-12-11,2017-12,Uber,Bronx,9073
2017-12-11,2017-12,Uber,Brooklyn,26109
2017-12-11,2017-12,Uber,Manhattan,58125
2017-12-11,2017-12,Uber,Queens,16710
2017-12-11,2017-12,Uber,Staten Island,904
2017-12-11,2017-12,Uber,Unknown,5
2017-12-12,2017-12,Uber,Bronx,9047
2017-12-12,2017-12,Uber,Brooklyn,26877
2017-12-12,2017-12,Uber,Manhattan,64113
2017-12-12,2017-12,Uber,Queens,15706
2017-12-12,2017-12,Uber,Staten Island,759
2017-12-12,2017-12,Uber,Unknown,1
2017-12-13,2017-12,Uber,Bronx,9860
2017-12-13,2017-12,Uber,Brooklyn,30618
2017-12-13,2017-12,Uber,Manhattan,76366
2017-12-13,2017-12,Uber,Queens,17020
2017-12-13,2017-12,Uber,Staten Island,941
2017-12-13,2017-12,Uber,Unknown,3
2017-12-14,2017-12,Uber,Bronx,10662
2017-12-14,2017-12,Uber,Brooklyn,32420
2017-12-14,2017-12,Uber,Manhattan,77833
2017-12-14,2017-12,Uber,Queens,18490
2017-12-14,2017-12,Uber,Staten Island,971
2017-12-14,2017-12,Uber,Unknown,4
2017-12-15,2017-12,Uber,Bronx,12418
2017-12-15,2017-12,Uber,Brooklyn,37944
2017-12-15,2017-12,Uber,Manhattan,85823
2017-12-15,2017-12,Uber,Queens,22378
2017-12-15,2017-12,Uber,Staten Island,1284
2017-12-15,2017-12,Uber,Unknown,3
2017-12-16,2017-12,Uber,Bronx,12903
2017-12-16,2017-12,Uber,Brooklyn,44038
2017-12-16,2017-12,Uber,Manhattan,84445
2017-12-16,2017-12,Uber,Queens,23223
2017-12-16,2017-12,Uber,Staten Island,1403
2017-12-16,2017-12,Uber,Unknown,8
2017-12-17,2017-12,Uber,Bronx,11516
2017-12-17,2017-12,Uber,Brooklyn,38583
2017-12-17,2017-12,Uber,Manhattan,69347
2017-12-17,2017-12,Uber,Queens,20031
2017-12-17,2017-12,Uber,Staten Island,1071
2017-12-17,2017-12,Uber,Unknown,3
2017-12-18,2017-12,Uber,Bronx,10250
2017-12-18,2017-12,Uber,Brooklyn,27882
2017-12-18,2017-12,Uber,Manhattan,58494
2017-12-18,2017-12,Uber,Queens,16822
2017-12-18,2017-12,Uber,Staten Island,915
2017-12-18,2017-12,Uber,Unknown,5
2017-12-19,2017-12,Uber,Bronx,10307
2017-12-19,2017-12,Uber,Brooklyn,29095
2017-12-19,2017-12,Uber,Manhattan,61768
2017-12-19,2017-12,Uber,Queens,16451
2017-12-19,2017-12,Uber,Staten Island,871
2017-12-19,2017-12,Uber,Unknown,3
2017-12-20,2017-12,Uber,Bronx,10906
2017-12-20,2017-12,Uber,Brooklyn,31357
2017-12-20,2017-12,Uber,Manhattan,66918
2017-12-20,2017-12,Uber,Queens,17120
2017-12-20,2017-12,Uber,Staten Island,1013
2017-12-20,2017-12,Uber,Unknown,3
2017-12-21,2017-12,Uber,Bronx,11361
2017-12-21,2017-12,Uber,Brooklyn,32758
2017-12-21,2017-12,Uber,Manhattan,67703
2017-12-21,2017-12,Uber,Queens,18333
2017-12-21,2017-12,Uber,Staten Island,1107
2017-12-21,2017-12,Uber,Unknown,5
