pickup_date,pickup_month,company,borough,trips
2017-10-12,2017-10,Uber,Manhattan,57338
2017-10-12,2017-10,Uber,Queens,13492
2017-10-12,2017-10,Uber,Staten Island,659
2017-10-12,2017-10,Uber,Unknown,2
2017-10-13,2017-10,Uber,Bronx,8049
2017-10-13,2017-10,Uber,Brooklyn,25710
2017-10-13,2017-10,Uber,Manhattan,59190
2017-10-13,2017-10,Uber,Queens,15252
2017-10-13,2017-10,Uber,Staten Island,823
2017-10-13,2017-10,Uber,Unknown,4
2017-10-14,2017-10,Uber,Bronx,8526
2017-10-14,2017-10,Uber,Brooklyn,34097
2017-10-14,2017-10,Uber,Manhattan,65265
2017-10-14,2017-10,Uber,Queens,16309
2017-10-14,2017-10,Uber,Staten Island,930
2017-10-14,2017-10,Uber,Unknown,10
2017-10-15,2017-10,Uber,Bronx,7398
2017-10-15,2017-10,Uber,Brooklyn,29471
2017-10-15,2017-10,Uber,Manhattan,54956
2017-10-15,2017-10,Uber,Queens,16112
2017-10-15,2017-10,Uber,Staten Island,748
2017-10-15,2017-10,Uber,Unknown,5
2017-10-16,2017-10,Uber,Bronx,6574
2017-10-16,2017-10,Uber,Brooklyn,20849
2017-10-16,2017-10,Uber,Manhattan,46528
2017-10-16,2017-10,Uber,Queens,13694
2017-10-16,2017-10,Uber,Staten Island,582
2017-10-16,2017-10,Uber,Unknown,3
2017-10-17,2017-10,Uber,Bronx,6792
2017-10-17,2017-10,Uber,Brooklyn,21307
2017-10-17,2017-10,Uber,Manhattan,48846
2017-10-17,2017-10,Uber,Queens,12371
2017-10-17,2017-10,Uber,Staten Island,610
2017-10-17,2017-10,Uber,Unknown,1
2017-10-18,2017-10,Uber,Bronx,6429
2017-10-18,2017-10,Uber,Brooklyn,22290
2017-10-18,2017-10,Uber,Manhattan,51035
2017-10-18,2017-10,Uber,Queens,12793
2017-10-18,2017-10,Uber,Staten Island,661
2017-10-18,2017-10,Uber,Unknown,1
2017-10-19,2017-10,Uber,Bronx,6765
2017-10-19,2017-10,Uber,Brooklyn,23519
2017-10-19,2017-10,Uber,Manhattan,55440
2017-10-19,2017-10,Uber,Queens,13829
2017-10-19,2017-10,Uber,Staten Island,721
2017-10-19,2017-10,Uber,Unknown,1
2017-10-20,2017-10,Uber,Bronx,8130
2017-10-20,2017-10,Uber,Brooklyn,27470
2017-10-20,2017-10,Uber,Manhattan,59468
2017-10-20,2017-10,Uber,Queens,15720
2017-10-20,2017-10,Uber,Staten Island,914
2017-10-20,2017-10,Uber,Unknown,7
2017-10-21,2017-10,Uber,Bronx,8791
2017-10-21,2017-10,Uber,Brooklyn,33330
2017-10-21,2017-10,Uber,Manhattan,64329
2017-10-21,2017-10,Uber,Queens,16037
2017-10-21,2017-10,Uber,Staten Island,963
2017-10-21,2017-10,Uber,Unknown,4
2017-10-22,2017-10,Uber,Bronx,7827
2017-10-22,2017-10,Uber,Brooklyn,28962
2017-10-22,2017-10,Uber,Manhattan,52158
2017-10-22,2017-10,Uber,Queens,15975
2017-10-22,2017-10,Uber,Staten Island,748
2017-10-22,2017-10,Uber,Unknown,8
2017-10-23,2017-10,Uber,Bronx,6333
2017-10-23,2017-10,Uber,Brooklyn,20315
2017-10-23,2017-10,Uber,Manhattan,45025
2017-10-23,2017-10,Uber,Queens,13391
2017-10-23,2017-10,Uber,Staten Island,621
2017-10-23,2017-10,Uber,Unknown,2
2017-10-24,2017-10,Uber,Bronx,6635
2017-10-24,2017-10,Uber,Brooklyn,22217
2017-10-24,2017-10,Uber,Manhattan,53812
2017-10-24,2017-10,Uber,Queens,12719
2017-10-24,2017-10,Uber,Staten Island,657
2017-10-24,2017-10,Uber,Unknown,5
2017-10-25,2017-10,Uber,Bronx,6611
2017-10-25,2017-10,Uber,Brooklyn,22368
2017-10-25,2017-10,Uber,Manhattan,53289
2017-10-25,2017-10,Uber,Queens,13439
2017-10-25,2017-10,Uber,Staten Island,657
2017-10-25,2017-10,Uber,Unknown,2
2017-10-26,2017-10,Uber,Bronx,7245
2017-10-26,2017-10,Uber,Brooklyn,24711
2017-10-26,2017-10,Uber,Manhattan,60190
2017-10-26,2017-10,Uber,Queens,14707
2017-10-26,2017-10,Uber,Staten Island,713
2017-10-26,2017-10,Uber,Unknown,5
2017-10-27,2017-10,Uber,Bronx,8567
2017-10-27,2017-10,Uber,Brooklyn,28804
2017-10-27,2017-10,Uber,Manhattan,64411
2017-10-27,2017-10,Uber,Queens,16255
2017-10-27,2017-10,Uber,Staten Island,885
2017-10-27,2017-10,Uber,Unknown,5
2017-10-28,2017-10,Uber,Bronx,9949
2017-10-28,2017-10,Uber,Brooklyn,37769
2017-10-28,2017-10,Uber,Manhattan,72437
2017-10-28,2017-10,Uber,Queens,17965
2017-10-28,2017-10,Uber,Staten Island,1138
2017-10-28,2017-10,Uber,Unknown,5
2017-10-29,2017-10,Uber,Bronx,9173
2017-10-29,2017-10,Uber,Brooklyn,38580
2017-10-29,2017-10,Uber,Manhattan,73836
2017-10-29,2017-10,Uber,Queens,18546
2017-10-29,2017-10,Uber,Staten Island,798
2017-10-29,2017-10,Uber,Unknown,4
2017-10-30,2017-10,Uber,Bronx,6986
2017-10-30,2017-10,Uber,Brooklyn,22591
2017-10-30,2017-10,Uber,Manhattan,48153
2017-10-30,2017-10,Uber,Queens,14364
2017-10-30,2017-10,Uber,Staten Island,653
2017-10-30,2017-10,Uber,Unknown,4
2017-10-31,2017-10,Uber,Bronx,7984
2017-10-31,2017-10,Uber,Brooklyn,25717
2017-10-31,2017-10,Uber,Manhattan,47120
2017-10-31,2017-10,Uber,Queens,14087
2017-10-31,2017-10,Uber,Staten Island,777
2017-10-31,2017-10,Uber,Unknown,4
