pickup_date,pickup_month,company,borough,trips
2016-09-01,2016-09,Uber,Bronx,3435
2016-09-01,2016-09,Uber,Brooklyn,23962
2016-09-01,2016-09,Uber,Manhattan,75127
2016-09-01,2016-09,Uber,Queens,16205
2016-09-01,2016-09,Uber,Staten Island,415
2016-09-01,2016-09,Uber,Unknown,144
2016-09-02,2016-09,Uber,Bronx,3988
2016-09-02,2016-09,Uber,Brooklyn,27487
2016-09-02,2016-09,Uber,Manhattan,68239
2016-09-02,2016-09,Uber,Queens,18125
2016-09-02,2016-09,Uber,Staten Island,552
2016-09-02,2016-09,Uber,Unknown,161
2016-09-03,2016-09,Uber,Bronx,4113
2016-09-03,2016-09,Uber,Brooklyn,37857
2016-09-03,2016-09,Uber,Manhattan,68115
2016-09-03,2016-09,Uber,Queens,16853
2016-09-03,2016-09,Uber,Staten Island,530
2016-09-03,2016-09,Uber,Unknown,176
2016-09-04,2016-09,Uber,Bronx,3816
2016-09-04,2016-09,Uber,Brooklyn,38845
2016-09-04,2016-09,Uber,Manhattan,64793
2016-09-04,2016-09,Uber,Queens,17173
2016-09-04,2016-09,Uber,Staten Island,416
2016-09-04,2016-09,Uber,Unknown,160
2016-09-05,2016-09,Uber,Bronx,2785
2016-09-05,2016-09,Uber,Brooklyn,31307
2016-09-05,2016-09,Uber,Manhattan,52908
2016-09-05,2016-09,Uber,Queens,17630
2016-09-05,2016-09,Uber,Staten Island,279
2016-09-05,2016-09,Uber,Unknown,139
2016-09-06,2016-09,Uber,Bronx,2941
2016-09-06,2016-09,Uber,Brooklyn,20480
2016-09-06,2016-09,Uber,Manhattan,64503
2016-09-06,2016-09,Uber,Queens,16149
2016-09-06,2016-09,Uber,Staten Island,337
2016-09-06,2016-09,Uber,Unknown,145
2016-09-07,2016-09,Uber,Bronx,2996
2016-09-07,2016-09,Uber,Brooklyn,20781
2016-09-07,2016-09,Uber,Manhattan,74148
2016-09-07,2016-09,Uber,Queens,14231
2016-09-07,2016-09,Uber,Staten Island,332
2016-09-07,2016-09,Uber,Unknown,136
2016-09-08,2016-09,Uber,Bronx,3119
2016-09-08,2016-09,Uber,Brooklyn,22799
2016-09-08,2016-09,Uber,Manhattan,86302
2016-09-08,2016-09,Uber,Queens,15242
2016-09-08,2016-09,Uber,Staten Island,387
2016-09-08,2016-09,Uber,Unknown,134
2016-09-09,2016-09,Uber,Bronx,3458
2016-09-09,2016-09,Uber,Brooklyn,27925
2016-09-09,2016-09,Uber,Manhattan,97126
2016-09-09,2016-09,Uber,Queens,16538
2016-09-09,2016-09,Uber,Staten Island,462
2016-09-09,2016-09,Uber,Unknown,149
2016-09-10,2016-09,Uber,Bronx,4210
2016-09-10,2016-09,Uber,Brooklyn,40052
2016-09-10,2016-09,Uber,Manhattan,104190
2016-09-10,2016-09,Uber,Queens,17942
2016-09-10,2016-09,Uber,Staten Island,604
2016-09-10,2016-09,Uber,Unknown,182
2016-09-11,2016-09,Uber,Bronx,3745
2016-09-11,2016-09,Uber,Brooklyn,34419
2016-09-11,2016-09,Uber,Manhattan,82140
2016-09-11,2016-09,Uber,Queens,17944
2016-09-11,2016-09,Uber,Staten Island,402
2016-09-11,2016-09,Uber,Unknown,168
2016-09-12,2016-09,Uber,Bronx,2724
2016-09-12,2016-09,Uber,Brooklyn,17310
2016-09-12,2016-09,Uber,Manhattan,66202
2016-09-12,2016-09,Uber,Queens,14218
2016-09-12,2016-09,Uber,Staten Island,248
2016-09-12,2016-09,Uber,Unknown,99
2016-09-13,2016-09,Uber,Bronx,3004
2016-09-13,2016-09,Uber,Brooklyn,19734
2016-09-13,2016-09,Uber,Manhattan,71346
2016-09-13,2016-09,Uber,Queens,12674
2016-09-13,2016-09,Uber,Staten Island,307
2016-09-13,2016-09,Uber,Unknown,118
2016-09-14,2016-09,Uber,Bronx,3270
2016-09-14,2016-09,Uber,Brooklyn,21552
2016-09-14,2016-09,Uber,Manhattan,79762
2016-09-14,2016-09,Uber,Queens,14005
2016-09-14,2016-09,Uber,Staten Island,354
2016-09-14,2016-09,Uber,Unknown,135
2016-09-15,2016-09,Uber,Bronx,3168
2016-09-15,2016-09,Uber,Brooklyn,23700
2016-09-15,2016-09,Uber,Manhattan,83492
2016-09-15,2016-09,Uber,Queens,15092
2016-09-15,2016-09,Uber,Staten Island,439
2016-09-15,2016-09,Uber,Unknown,125
2016-09-16,2016-09,Uber,Bronx,3782
2016-09-16,2016-09,Uber,Brooklyn,28835
2016-09-16,2016-09,Uber,Manhattan,91064
2016-09-16,2016-09,Uber,Queens,17287
2016-09-16,2016-09,Uber,Staten Island,513
2016-09-16,2016-09,Uber,Unknown,167
2016-09-17,2016-09,Uber,Bronx,4495
2016-09-17,2016-09,Uber,Brooklyn,39396
2016-09-17,2016-09,Uber,Manhattan,97773
2016-09-17,2016-09,Uber,Queens,17439
2016-09-17,2016-09,Uber,Staten Island,650
2016-09-17,2016-09,Uber,Unknown,217
2016-09-18,2016-09,Uber,Bronx,4046
2016-09-18,2016-09,Uber,Brooklyn,35326
2016-09-18,2016-09,Uber,Manhattan,80136
2016-09-18,2016-09,Uber,Queens,19387
2016-09-18,2016-09,Uber,Staten Island,497
2016-09-18,2016-09,Uber,Unknown,183
2016-09-19,2016-09,Uber,Bronx,2683
2016-09-19,2016-09,Uber,Brooklyn,18513
2016-09-19,2016-09,Uber,Manhattan,60743
2016-09-19,2016-09,Uber,Queens,14380
2016-09-19,2016-09,Uber,Staten Island,325
2016-09-19,2016-09,Uber,Unknown,104
2016-09-20,2016-09,Uber,Bronx,2532
2016-09-20,2016-09,Uber,Brooklyn,19343
2016-09-20,2016-09,Uber,Manhattan,65499
2016-09-20,2016-09,Uber,Queens,12033
2016-09-20,2016-09,Uber,Staten Island,331
2016-09-20,2016-09,Uber,Unknown,97
2016-09-21,2016-09,Uber,Bronx,2668
2016-09-21,2016-09,Uber,Brooklyn,20306
2016-09-21,2016-09,Uber,Manhattan,66019
2016-09-21,2016-09,Uber,Queens,12335
2016-09-21,2016-09,Uber,Staten Island,329
2016-09-21,2016-09,Uber,Unknown,113
2016-09-22,2016-09,Uber,Bronx,2853
2016-09-22,2016-09,Uber,Brooklyn,22721
2016-09-22,2016-09,Uber,Manhattan,73336
2016-09-22,2016-09,Uber,Queens,14228
2016-09-22,2016-09,Uber,Staten Island,360
2016-09-22,2016-09,Uber,Unknown,125
2016-09-23,2016-09,Uber,Bronx,3733
2016-09-23,2016-09,Uber,Brooklyn,26524
2016-09-23,2016-09,Uber,Manhattan,80711
2016-09-23,2016-09,Uber,Queens,15993
2016-09-23,2016-09,Uber,Staten Island,523
2016-09-23,2016-09,Uber,Unknown,152
2016-09-24,2016-09,Uber,Bronx,4318
2016-09-24,2016-09,Uber,Brooklyn,37670
2016-09-24,2016-09,Uber,Manhattan,91762
2016-09-24,2016-09,Uber,Queens,16452
2016-09-24,2016-09,Uber,Staten Island,633
2016-09-24,2016-09,Uber,Unknown,191
2016-09-25,2016-09,Uber,Bronx,4072
2016-09-25,2016-09,Uber,Brooklyn,32726
2016-09-25,2016-09,Uber,Manhattan,72683
2016-09-25,2016-09,Uber,Queens,18202
2016-09-25,2016-09,Uber,Staten Island,466
2016-09-25,2016-09,Uber,Unknown,176
2016-09-26,2016-09,Uber,Bronx,2645
2016-09-26,2016-09,Uber,Brooklyn,19154
2016-09-26,2016-09,Uber,Manhattan,60673
2016-09-26,2016-09,Uber,Queens,13568
2016-09-26,2016-09,Uber,Staten Island,363
2016-09-26,2016-09,Uber,Unknown,97
2016-09-27,2016-09,Uber,Bronx,2879
2016-09-27,2016-09,Uber,Brooklyn,19613
2016-09-27,2016-09,Uber,Manhattan,69732
2016-09-27,2016-09,Uber,Queens,12160
2016-09-27,2016-09,Uber,Staten Island,303
2016-09-27,2016-09,Uber,Unknown,100
2016-09-28,2016-09,Uber,Bronx,3051
2016-09-28,2016-09,Uber,Brooklyn,21785
2016-09-28,2016-09,Uber,Manhattan,79766
2016-09-28,2016-09,Uber,Queens,12270
2016-09-28,2016-09,Uber,Staten Island,316
2016-09-28,2016-09,Uber,Unknown,119
2016-09-29,2016-09,Uber,Bronx,3311
2016-09-29,2016-09,Uber,Brooklyn,23080
2016-09-29,2016-09,Uber,Manhattan,83724
2016-09-29,2016-09,Uber,Queens,14444
2016-09-29,2016-09,Uber,Staten Island,441
2016-09-29,2016-09,Uber,Unknown,97
2016-09-30,2016-09,Uber,Bronx,3621
2016-09-30,2016-09,Uber,Brooklyn,27411
2016-09-30,2016-09,Uber,Manhattan,95819
2016-09-30,2016-09,Uber,Queens,17376
2016-09-30,2016-09,Uber,Staten Island,444
2016-09-30,2016-09,Uber,Unknown,153
