pickup_date,pickup_month,company,borough,trips
2015-09-01,2015-09,Uber,Bronx,1865
2015-09-01,2015-09,Uber,Brooklyn,17414
2015-09-01,2015-09,Uber,Manhattan,68352
2015-09-01,2015-09,Uber,Queens,11492
2015-09-01,2015-09,Uber,Staten Island,145
2015-09-01,2015-09,Uber,Unknown,68
2015-09-02,2015-09,Uber,Bronx,1988
2015-09-02,2015-09,Uber,Brooklyn,18195
2015-09-02,2015-09,Uber,Manhattan,73699
2015-09-02,2015-09,Uber,Queens,11921
2015-09-02,2015-09,Uber,Staten Island,133
2015-09-02,2015-09,Uber,Unknown,61
2015-09-03,2015-09,Uber,Bronx,2139
2015-09-03,2015-09,Uber,Brooklyn,19723
2015-09-03,2015-09,Uber,Manhattan,79526
2015-09-03,2015-09,Uber,Queens,13211
2015-09-03,2015-09,Uber,Staten Island,162
2015-09-03,2015-09,Uber,Unknown,73
2015-09-04,2015-09,Uber,Bronx,2682
2015-09-04,2015-09,Uber,Brooklyn,22937
2015-09-04,2015-09,Uber,Manhattan,76573
2015-09-04,2015-09,Uber,Queens,15203
2015-09-04,2015-09,Uber,Staten Island,229
2015-09-04,2015-09,Uber,Unknown,92
2015-09-05,2015-09,Uber,Bronx,3037
2015-09-05,2015-09,Uber,Brooklyn,26236
2015-09-05,2015-09,Uber,Manhattan,69508
2015-09-05,2015-09,Uber,Queens,14819
2015-09-05,2015-09,Uber,Staten Island,265
2015-09-05,2015-09,Uber,Unknown,87
2015-09-06,2015-09,Uber,Bronx,2778
2015-09-06,2015-09,Uber,Brooklyn,26127
2015-09-06,2015-09,Uber,Manhattan,63355
2015-09-06,2015-09,Uber,Queens,14192
2015-09-06,2015-09,Uber,Staten Island,241
2015-09-06,2015-09,Uber,Unknown,100
2015-09-07,2015-09,Uber,Bronx,2074
2015-09-07,2015-09,Uber,Brooklyn,21448
2015-09-07,2015-09,Uber,Manhattan,55152
2015-09-07,2015-09,Uber,Queens,17394
2015-09-07,2015-09,Uber,Staten Island,127
2015-09-07,2015-09,Uber,Unknown,59
2015-09-08,2015-09,Uber,Bronx,2219
2015-09-08,2015-09,Uber,Brooklyn,17843
2015-09-08,2015-09,Uber,Manhattan,76322
2015-09-08,2015-09,Uber,Queens,15954
2015-09-08,2015-09,Uber,Staten Island,142
2015-09-08,2015-09,Uber,Unknown,60
2015-09-09,2015-09,Uber,Bronx,2318
2015-09-09,2015-09,Uber,Brooklyn,19220
2015-09-09,2015-09,Uber,Manhattan,95715
2015-09-09,2015-09,Uber,Queens,13702
2015-09-09,2015-09,Uber,Staten Island,164
2015-09-09,2015-09,Uber,Unknown,65
2015-09-10,2015-09,Uber,Bronx,2669
2015-09-10,2015-09,Uber,Brooklyn,22620
2015-09-10,2015-09,Uber,Manhattan,129214
2015-09-10,2015-09,Uber,Queens,13471
2015-09-10,2015-09,Uber,Staten Island,224
2015-09-10,2015-09,Uber,Unknown,63
2015-09-11,2015-09,Uber,Bronx,2805
2015-09-11,2015-09,Uber,Brooklyn,23896
2015-09-11,2015-09,Uber,Manhattan,102689
2015-09-11,2015-09,Uber,Queens,15202
2015-09-11,2015-09,Uber,Staten Island,276
2015-09-11,2015-09,Uber,Unknown,71
2015-09-12,2015-09,Uber,Bronx,3360
2015-09-12,2015-09,Uber,Brooklyn,34053
2015-09-12,2015-09,Uber,Manhattan,112282
2015-09-12,2015-09,Uber,Queens,14971
2015-09-12,2015-09,Uber,Staten Island,334
2015-09-12,2015-09,Uber,Unknown,85
2015-09-13,2015-09,Uber,Bronx,2781
2015-09-13,2015-09,Uber,Brooklyn,28763
2015-09-13,2015-09,Uber,Manhattan,86466
2015-09-13,2015-09,Uber,Queens,15833
2015-09-13,2015-09,Uber,Staten Island,247
2015-09-13,2015-09,Uber,Unknown,86
2015-09-14,2015-09,Uber,Bronx,1843
2015-09-14,2015-09,Uber,Brooklyn,16899
2015-09-14,2015-09,Uber,Manhattan,70483
2015-09-14,2015-09,Uber,Queens,11810
2015-09-14,2015-09,Uber,Staten Island,123
2015-09-14,2015-09,Uber,Unknown,59
2015-09-15,2015-09,Uber,Bronx,1815
2015-09-15,2015-09,Uber,Brooklyn,17175
2015-09-15,2015-09,Uber,Manhattan,81088
2015-09-15,2015-09,Uber,Queens,11202
2015-09-15,2015-09,Uber,Staten Island,138
2015-09-15,2015-09,Uber,Unknown,53
2015-09-16,2015-09,Uber,Bronx,2336
2015-09-16,2015-09,Uber,Brooklyn,19288
2015-09-16,2015-09,Uber,Manhattan,95163
2015-09-16,2015-09,Uber,Queens,12371
2015-09-16,2015-09,Uber,Staten Island,161
2015-09-16,2015-09,Uber,Unknown,68
2015-09-17,2015-09,Uber,Bronx,2228
2015-09-17,2015-09,Uber,Brooklyn,20878
2015-09-17,2015-09,Uber,Manhattan,102345
2015-09-17,2015-09,Uber,Queens,13279
2015-09-17,2015-09,Uber,Staten Island,188
2015-09-17,2015-09,Uber,Unknown,75
2015-09-18,2015-09,Uber,Bronx,2672
2015-09-18,2015-09,Uber,Brooklyn,24439
2015-09-18,2015-09,Uber,Manhattan,103197
2015-09-18,2015-09,Uber,Queens,15236
2015-09-18,2015-09,Uber,Staten Island,223
2015-09-18,2015-09,Uber,Unknown,76
2015-09-19,2015-09,Uber,Bronx,3450
2015-09-19,2015-09,Uber,Brooklyn,34669
2015-09-19,2015-09,Uber,Manhattan,105352
2015-09-19,2015-09,Uber,Queens,15717
2015-09-19,2015-09,Uber,Staten Island,254
2015-09-19,2015-09,Uber,Unknown,112
2015-09-20,2015-09,Uber,Bronx,2696
2015-09-20,2015-09,Uber,Brooklyn,30809
2015-09-20,2015-09,Uber,Manhattan,83873
2015-09-20,2015-09,Uber,Queens,15784
2015-09-20,2015-09,Uber,Staten Island,205
2015-09-20,2015-09,Uber,Unknown,89
2015-09-21,2015-09,Uber,Bronx,1996
2015-09-21,2015-09,Uber,Brooklyn,17393
2015-09-21,2015-09,Uber,Manhattan,71828
2015-09-21,2015-09,Uber,Queens,12417
2015-09-21,2015-09,Uber,Staten Island,141
2015-09-21,2015-09,Uber,Unknown,70
2015-09-22,2015-09,Uber,Bronx,2032
2015-09-22,2015-09,Uber,Brooklyn,17142
2015-09-22,2015-09,Uber,Manhattan,73047
2015-09-22,2015-09,Uber,Queens,9909
2015-09-22,2015-09,Uber,Staten Island,128
2015-09-22,2015-09,Uber,Unknown,62
2015-09-23,2015-09,Uber,Bronx,2062
2015-09-23,2015-09,Uber,Brooklyn,17749
2015-09-23,2015-09,Uber,Manhattan,69208
2015-09-23,2015-09,Uber,Queens,10180
2015-09-23,2015-09,Uber,Staten Island,137
2015-09-23,2015-09,Uber,Unknown,70
2015-09-24,2015-09,Uber,Bronx,2253
2015-09-24,2015-09,Uber,Brooklyn,19445
2015-09-24,2015-09,Uber,Manhattan,73502
2015-09-24,2015-09,Uber,Queens,12423
2015-09-24,2015-09,Uber,Staten Island,136
2015-09-24,2015-09,Uber,Unknown,69
2015-09-25,2015-09,Uber,Bronx,2848
2015-09-25,2015-09,Uber,Brooklyn,24435
2015-09-25,2015-09,Uber,Manhattan,80458
2015-09-25,2015-09,Uber,Queens,14294
2015-09-25,2015-09,Uber,Staten Island,253
2015-09-25,2015-09,Uber,Unknown,78
2015-09-26,2015-09,Uber,Bronx,3153
2015-09-26,2015-09,Uber,Brooklyn,34180
2015-09-26,2015-09,Uber,Manhattan,102786
2015-09-26,2015-09,Uber,Queens,14982
2015-09-26,2015-09,Uber,Staten Island,370
2015-09-26,2015-09,Uber,Unknown,94
2015-09-27,2015-09,Uber,Bronx,2768
2015-09-27,2015-09,Uber,Brooklyn,29470
2015-09-27,2015-09,Uber,Manhattan,79882
2015-09-27,2015-09,Uber,Queens,17168
2015-09-27,2015-09,Uber,Staten Island,262
2015-09-27,2015-09,Uber,Unknown,83
2015-09-28,2015-09,Uber,Bronx,2307
2015-09-28,2015-09,Uber,Brooklyn,16596
2015-09-28,2015-09,Uber,Manhattan,69632
2015-09-28,2015-09,Uber,Queens,12844
2015-09-28,2015-09,Uber,Staten Island,156
2015-09-28,2015-09,Uber,Unknown,65
2015-09-29,2015-09,Uber,Bronx,2351
2015-09-29,2015-09,Uber,Brooklyn,17744
2015-09-29,2015-09,Uber,Manhattan,84952
2015-09-29,2015-09,Uber,Queens,10944
2015-09-29,2015-09,Uber,Staten Island,169
2015-09-29,2015-09,Uber,Unknown,48
2015-09-30,2015-09,Uber,Bronx,2741
2015-09-30,2015-09,Uber,Brooklyn,20548
2015-09-30,2015-09,Uber,Manhattan,97553
2015-09-30,2015-09,Uber,Queens,12198
2015-09-30,2015-09,Uber,Staten Island,194
2015-09-30,2015-09,Uber,Unknown,70
