pickup_date,pickup_month,company,borough,trips
2016-11-01,2016-11,Uber,Bronx,3335
2016-11-01,2016-11,Uber,Brooklyn,23790
2016-11-01,2016-11,Uber,Manhattan,67246
2016-11-01,2016-11,Uber,Queens,13742
2016-11-01,2016-11,Uber,Staten Island,409
2016-11-01,2016-11,Uber,Unknown,152
2016-11-02,2016-11,Uber,Bronx,3307
2016-11-02,2016-11,Uber,Brooklyn,23184
2016-11-02,2016-11,Uber,Manhattan,69671
2016-11-02,2016-11,Uber,Queens,12539
2016-11-02,2016-11,Uber,Staten Island,445
2016-11-02,2016-11,Uber,Unknown,131
2016-11-03,2016-11,Uber,Bronx,3632
2016-11-03,2016-11,Uber,Brooklyn,25769
2016-11-03,2016-11,Uber,Manhattan,81105
2016-11-03,2016-11,Uber,Queens,14470
2016-11-03,2016-11,Uber,Staten Island,518
2016-11-03,2016-11,Uber,Unknown,116
2016-11-04,2016-11,Uber,Bronx,4183
2016-11-04,2016-11,Uber,Brooklyn,29047
2016-11-04,2016-11,Uber,Manhattan,79145
2016-11-04,2016-11,Uber,Queens,16384
2016-11-04,2016-11,Uber,Staten Island,551
2016-11-04,2016-11,Uber,Unknown,177
2016-11-05,2016-11,Uber,Bronx,4876
2016-11-05,2016-11,Uber,Brooklyn,37977
2016-11-05,2016-11,Uber,Manhattan,85490
2016-11-05,2016-11,Uber,Queens,16501
2016-11-05,2016-11,Uber,Staten Island,650
2016-11-05,2016-11,Uber,Unknown,237
2016-11-06,2016-11,Uber,Bronx,4554
2016-11-06,2016-11,Uber,Brooklyn,31678
2016-11-06,2016-11,Uber,Manhattan,67294
2016-11-06,2016-11,Uber,Queens,16396
2016-11-06,2016-11,Uber,Staten Island,543
2016-11-06,2016-11,Uber,Unknown,184
2016-11-07,2016-11,Uber,Bronx,3458
2016-11-07,2016-11,Uber,Brooklyn,22040
2016-11-07,2016-11,Uber,Manhattan,62356
2016-11-07,2016-11,Uber,Queens,13473
2016-11-07,2016-11,Uber,Staten Island,493
2016-11-07,2016-11,Uber,Unknown,161
2016-11-08,2016-11,Uber,Bronx,3289
2016-11-08,2016-11,Uber,Brooklyn,25058
2016-11-08,2016-11,Uber,Manhattan,58422
2016-11-08,2016-11,Uber,Queens,12393
2016-11-08,2016-11,Uber,Staten Island,383
2016-11-08,2016-11,Uber,Unknown,148
2016-11-09,2016-11,Uber,Bronx,3646
2016-11-09,2016-11,Uber,Brooklyn,27235
2016-11-09,2016-11,Uber,Manhattan,75296
2016-11-09,2016-11,Uber,Queens,13450
2016-11-09,2016-11,Uber,Staten Island,400
2016-11-09,2016-11,Uber,Unknown,133
2016-11-10,2016-11,Uber,Bronx,3687
2016-11-10,2016-11,Uber,Brooklyn,25870
2016-11-10,2016-11,Uber,Manhattan,74585
2016-11-10,2016-11,Uber,Queens,15204
2016-11-10,2016-11,Uber,Staten Island,496
2016-11-10,2016-11,Uber,Unknown,141
2016-11-11,2016-11,Uber,Bronx,4041
2016-11-11,2016-11,Uber,Brooklyn,29421
2016-11-11,2016-11,Uber,Manhattan,80481
2016-11-11,2016-11,Uber,Queens,15865
2016-11-11,2016-11,Uber,Staten Island,538
2016-11-11,2016-11,Uber,Unknown,180
2016-11-12,2016-11,Uber,Bronx,4794
2016-11-12,2016-11,Uber,Brooklyn,39106
2016-11-12,2016-11,Uber,Manhattan,88433
2016-11-12,2016-11,Uber,Queens,16381
2016-11-12,2016-11,Uber,Staten Island,663
2016-11-12,2016-11,Uber,Unknown,242
2016-11-13,2016-11,Uber,Bronx,4134
2016-11-13,2016-11,Uber,Brooklyn,34574
2016-11-13,2016-11,Uber,Manhattan,71872
2016-11-13,2016-11,Uber,Queens,17601
2016-11-13,2016-11,Uber,Staten Island,452
2016-11-13,2016-11,Uber,Unknown,207
2016-11-14,2016-11,Uber,Bronx,3397
2016-11-14,2016-11,Uber,Brooklyn,21716
2016-11-14,2016-11,Uber,Manhattan,59833
2016-11-14,2016-11,Uber,Queens,14775
2016-11-14,2016-11,Uber,Staten Island,409
2016-11-14,2016-11,Uber,Unknown,135
2016-11-15,2016-11,Uber,Bronx,4021
2016-11-15,2016-11,Uber,Brooklyn,25332
2016-11-15,2016-11,Uber,Manhattan,78479
2016-11-15,2016-11,Uber,Queens,14371
2016-11-15,2016-11,Uber,Staten Island,480
2016-11-15,2016-11,Uber,Unknown,174
2016-11-16,2016-11,Uber,Bronx,3737
2016-11-16,2016-11,Uber,Brooklyn,23789
2016-11-16,2016-11,Uber,Manhattan,72513
2016-11-16,2016-11,Uber,Queens,14162
2016-11-16,2016-11,Uber,Staten Island,427
2016-11-16,2016-11,Uber,Unknown,146
2016-11-17,2016-11,Uber,Bronx,4120
2016-11-17,2016-11,Uber,Brooklyn,25679
2016-11-17,2016-11,Uber,Manhattan,77886
2016-11-17,2016-11,Uber,Queens,14923
2016-11-17,2016-11,Uber,Staten Island,553
2016-11-17,2016-11,Uber,Unknown,148
2016-11-18,2016-11,Uber,Bronx,4732
2016-11-18,2016-11,Uber,Brooklyn,29689
2016-11-18,2016-11,Uber,Manhattan,76244
2016-11-18,2016-11,Uber,Queens,16923
2016-11-18,2016-11,Uber,Staten Island,664
2016-11-18,2016-11,Uber,Unknown,197
2016-11-19,2016-11,Uber,Bronx,5196
2016-11-19,2016-11,Uber,Brooklyn,42062
2016-11-19,2016-11,Uber,Manhattan,87723
2016-11-19,2016-11,Uber,Queens,16241
2016-11-19,2016-11,Uber,Staten Island,712
2016-11-19,2016-11,Uber,Unknown,254
2016-11-20,2016-11,Uber,Bronx,4805
2016-11-20,2016-11,Uber,Brooklyn,40368
2016-11-20,2016-11,Uber,Manhattan,81490
2016-11-20,2016-11,Uber,Queens,16980
2016-11-20,2016-11,Uber,Staten Island,494
2016-11-20,2016-11,Uber,Unknown,228
2016-11-21,2016-11,Uber,Bronx,3891
2016-11-21,2016-11,Uber,Brooklyn,25415
2016-11-21,2016-11,Uber,Manhattan,68540
2016-11-21,2016-11,Uber,Queens,13555
2016-11-21,2016-11,Uber,Staten Island,519
2016-11-21,2016-11,Uber,Unknown,136
2016-11-22,2016-11,Uber,Bronx,3911
2016-11-22,2016-11,Uber,Brooklyn,27021
2016-11-22,2016-11,Uber,Manhattan,71341
2016-11-22,2016-11,Uber,Queens,13862
2016-11-22,2016-11,Uber,Staten Island,547
2016-11-22,2016-11,Uber,Unknown,169
2016-11-23,2016-11,Uber,Bronx,4401
2016-11-23,2016-11,Uber,Brooklyn,28153
2016-11-23,2016-11,Uber,Manhattan,64896
2016-11-23,2016-11,Uber,Queens,15975
2016-11-23,2016-11,Uber,Staten Island,694
2016-11-23,2016-11,Uber,Unknown,227
2016-11-24,2016-11,Uber,Bronx,6583
2016-11-24,2016-11,Uber,Brooklyn,31152
2016-11-24,2016-11,Uber,Manhattan,45537
2016-11-24,2016-11,Uber,Queens,15164
2016-11-24,2016-11,Uber,Staten Island,720
2016-11-24,2016-11,Uber,Unknown,275
2016-11-25,2016-11,Uber,Bronx,5074
2016-11-25,2016-11,Uber,Brooklyn,22706
2016-11-25,2016-11,Uber,Manhattan,46046
2016-11-25,2016-11,Uber,Queens,11924
2016-11-25,2016-11,Uber,Staten Island,540
2016-11-25,2016-11,Uber,Unknown,185
2016-11-26,2016-11,Uber,Bronx,4773
2016-11-26,2016-11,Uber,Brooklyn,27991
2016-11-26,2016-11,Uber,Manhattan,58945
2016-11-26,2016-11,Uber,Queens,15297
2016-11-26,2016-11,Uber,Staten Island,638
2016-11-26,2016-11,Uber,Unknown,179
2016-11-27,2016-11,Uber,Bronx,4403
2016-11-27,2016-11,Uber,Brooklyn,27443
2016-11-27,2016-11,Uber,Manhattan,54496
2016-11-27,2016-11,Uber,Queens,19206
2016-11-27,2016-11,Uber,Staten Island,464
2016-11-27,2016-11,Uber,Unknown,184
2016-11-28,2016-11,Uber,Bronx,3559
2016-11-28,2016-11,Uber,Brooklyn,21025
2016-11-28,2016-11,Uber,Manhattan,53990
2016-11-28,2016-11,Uber,Queens,16904
2016-11-28,2016-11,Uber,Staten Island,424
2016-11-28,2016-11,Uber,Unknown,148
2016-11-29,2016-11,Uber,Bronx,4168
2016-11-29,2016-11,Uber,Brooklyn,27140
2016-11-29,2016-11,Uber,Manhattan,79372
2016-11-29,2016-11,Uber,Queens,15315
2016-11-29,2016-11,Uber,Staten Island,542
2016-11-29,2016-11,Uber,Unknown,156
2016-11-30,2016-11,Uber,Bronx,4280
2016-11-30,2016-11,Uber,Brooklyn,27517
2016-11-30,2016-11,Uber,Manhattan,77339
2016-11-30,2016-11,Uber,Queens,14037
2016-11-30,2016-11,Uber,Staten Island,570
2016-11-30,2016-11,Uber,Unknown,145
