pickup_date,pickup_month,company,borough,trips
2018-06-01,2018-06,Uber,Bronx,14478
2018-06-01,2018-06,Uber,Brooklyn,40639
2018-06-01,2018-06,Uber,Manhattan,70630
2018-06-01,2018-06,Uber,Queens,24419
2018-06-01,2018-06,Uber,Staten Island,1410
2018-06-01,2018-06,Uber,Unknown,3
2018-06-02,2018-06,Uber,Bronx,15248
2018-06-02,2018-06,Uber,Brooklyn,47488
2018-06-02,2018-06,Uber,Manhattan,76595
2018-06-02,2018-06,Uber,Queens,25579
2018-06-02,2018-06,Uber,Staten Island,1576
2018-06-02,2018-06,Uber,Unknown,6
2018-06-03,2018-06,Uber,Bronx,13021
2018-06-03,2018-06,Uber,Brooklyn,41918
2018-06-03,2018-06,Uber,Manhattan,64100
2018-06-03,2018-06,Uber,Queens,24179
2018-06-03,2018-06,Uber,Staten Island,1188
2018-06-03,2018-06,Uber,Unknown,4
2018-06-04,2018-06,Uber,Bronx,10883
2018-06-04,2018-06,Uber,Brooklyn,31817
2018-06-04,2018-06,Uber,Manhattan,55908
2018-06-04,2018-06,Uber,Queens,20748
2018-06-04,2018-06,Uber,Staten Island,1104
2018-06-04,2018-06,Uber,Unknown,1
2018-06-05,2018-06,Uber,Bronx,10701
2018-06-05,2018-06,Uber,Brooklyn,30653
2018-06-05,2018-06,Uber,Manhattan,58215
2018-06-05,2018-06,Uber,Queens,18920
2018-06-05,2018-06,Uber,Staten Island,1093
2018-06-05,2018-06,Uber,Unknown,1
2018-06-06,2018-06,Uber,Bronx,11546
2018-06-06,2018-06,Uber,Brooklyn,35317
2018-06-06,2018-06,Uber,Manhattan,63753
2018-06-06,2018-06,Uber,Queens,19800
2018-06-06,2018-06,Uber,Staten Island,1199
2018-06-06,2018-06,Uber,Unknown,1
2018-06-07,2018-06,Uber,Bronx,12918
2018-06-07,2018-06,Uber,Brooklyn,37215
2018-06-07,2018-06,Uber,Manhattan,67627
2018-06-07,2018-06,Uber,Queens,22159
2018-06-07,2018-06,Uber,Staten Island,1169
2018-06-07,2018-06,Uber,Unknown,2
2018-06-08,2018-06,Uber,Bronx,13553
2018-06-08,2018-06,Uber,Brooklyn,39376
2018-06-08,2018-06,Uber,Manhattan,66093
2018-06-08,2018-06,Uber,Queens,24390
2018-06-08,2018-06,Uber,Staten Island,1477
2018-06-08,2018-06,Uber,Unknown,1
2018-06-09,2018-06,Uber,Bronx,14988
2018-06-09,2018-06,Uber,Brooklyn,46683
2018-06-09,2018-06,Uber,Manhattan,67912
2018-06-09,2018-06,Uber,Queens,26352
2018-06-09,2018-06,Uber,Staten Island,1590
2018-06-09,2018-06,Uber,Unknown,2
2018-06-10,2018-06,Uber,Bronx,12901
2018-06-10,2018-06,Uber,Brooklyn,42038
2018-06-10,2018-06,Uber,Manhattan,59033
2018-06-10,2018-06,Uber,Queens,23812
2018-06-10,2018-06,Uber,Staten Island,1181
2018-06-10,2018-06,Uber,Unknown,2
2018-06-11,2018-06,Uber,Bronx,11123
2018-06-11,2018-06,Uber,Brooklyn,30846
