pickup_date,pickup_month,company,borough,trips
2019-01-01,2019-01,Uber,Bronx,19043
2019-01-01,2019-01,Uber,Brooklyn,44916
2019-01-01,2019-01,Uber,Manhattan,66002
2019-01-01,2019-01,Uber,Queens,30526
2019-01-01,2019-01,Uber,Staten Island,2222
2019-01-01,2019-01,Uber,Unknown,156
2019-01-02,2019-01,Uber,Bronx,12474
2019-01-02,2019-01,Uber,Brooklyn,28261
2019-01-02,2019-01,Uber,Manhattan,46227
2019-01-02,2019-01,Uber,Queens,21784
2019-01-02,2019-01,Uber,Staten Island,1538
2019-01-02,2019-01,Uber,Unknown,92
2019-01-03,2019-01,Uber,Bronx,12133
2019-01-03,2019-01,Uber,Brooklyn,29296
2019-01-03,2019-01,Uber,Manhattan,49886
2019-01-03,2019-01,Uber,Queens,20511
2019-01-03,2019-01,Uber,Staten Island,1454
2019-01-03,2019-01,Uber,Unknown,104
2019-01-04,2019-01,Uber,Bronx,14570
2019-01-04,2019-01,Uber,Brooklyn,32739
2019-01-04,2019-01,Uber,Manhattan,56962
2019-01-04,2019-01,Uber,Queens,22763
2019-01-04,2019-01,Uber,Staten Island,1931
2019-01-04,2019-01,Uber,Unknown,93
2019-01-05,2019-01,Uber,Bronx,15908
2019-01-05,2019-01,Uber,Brooklyn,39945
2019-01-05,2019-01,Uber,Manhattan,71112
2019-01-05,2019-01,Uber,Queens,26026
2019-01-05,2019-01,Uber,Staten Island,1965
2019-01-05,2019-01,Uber,Unknown,104
2019-01-06,2019-01,Uber,Bronx,14854
2019-01-06,2019-01,Uber,Brooklyn,35682
2019-01-06,2019-01,Uber,Manhattan,56505
2019-01-06,2019-01,Uber,Queens,24520
2019-01-06,2019-01,Uber,Staten Island,1596
2019-01-06,2019-01,Uber,Unknown,87
2019-01-07,2019-01,Uber,Bronx,13053
2019-01-07,2019-01,Uber,Brooklyn,31401
2019-01-07,2019-01,Uber,Manhattan,55558
2019-01-07,2019-01,Uber,Queens,22395
2019-01-07,2019-01,Uber,Staten Island,1465
2019-01-07,2019-01,Uber,Unknown,3
2019-01-08,2019-01,Uber,Bronx,12254
2019-01-08,2019-01,Uber,Brooklyn,30032
2019-01-08,2019-01,Uber,Manhattan,56826
2019-01-08,2019-01,Uber,Queens,20852
2019-01-08,2019-01,Uber,Staten Island,1515
2019-01-08,2019-01,Uber,Unknown,7
2019-01-09,2019-01,Uber,Bronx,12329
2019-01-09,2019-01,Uber,Brooklyn,32148
2019-01-09,2019-01,Uber,Manhattan,60298
2019-01-09,2019-01,Uber,Queens,21296
2019-01-09,2019-01,Uber,Staten Island,1519
2019-01-09,2019-01,Uber,Unknown,5
2019-01-10,2019-01,Uber,Bronx,13625
2019-01-10,2019-01,Uber,Brooklyn,35089
2019-01-10,2019-01,Uber,Manhattan,68876
2019-01-10,2019-01,Uber,Queens,22978
2019-01-10,2019-01,Uber,Staten Island,1613
2019-01-10,2019-01,Uber,Unknown,1
2019-01-11,2019-01,Uber,Bronx,16973
2019-01-11,2019-01,Uber,Brooklyn,39916
2019-01-11,2019-01,Uber,Manhattan,79371
2019-01-11,2019-01,Uber,Queens,27046
2019-01-11,2019-01,Uber,Staten Island,2172
2019-01-11,2019-01,Uber,Unknown,2
2019-01-12,2019-01,Uber,Bronx,17975
2019-01-12,2019-01,Uber,Brooklyn,46027
2019-01-12,2019-01,Uber,Manhattan,84545
2019-01-12,2019-01,Uber,Queens,28052
2019-01-12,2019-01,Uber,Staten Island,2029
2019-01-12,2019-01,Uber,Unknown,5
2019-01-13,2019-01,Uber,Bronx,15610
2019-01-13,2019-01,Uber,Brooklyn,40502
2019-01-13,2019-01,Uber,Manhattan,69806
2019-01-13,2019-01,Uber,Queens,26478
2019-01-13,2019-01,Uber,Staten Island,1573
2019-01-13,2019-01,Uber,Unknown,2
2019-01-14,2019-01,Uber,Bronx,13738
2019-01-14,2019-01,Uber,Brooklyn,33296
2019-01-14,2019-01,Uber,Manhattan,65515
2019-01-14,2019-01,Uber,Queens,23279
2019-01-14,2019-01,Uber,Staten Island,1662
2019-01-14,2019-01,Uber,Unknown,4
2019-01-15,2019-01,Uber,Bronx,13502
2019-01-15,2019-01,Uber,Brooklyn,32934
2019-01-15,2019-01,Uber,Manhattan,69582
2019-01-15,2019-01,Uber,Queens,21771
2019-01-15,2019-01,Uber,Staten Island,1473
2019-01-15,2019-01,Uber,Unknown,2
2019-01-16,2019-01,Uber,Bronx,13694
2019-01-16,2019-01,Uber,Brooklyn,34012
2019-01-16,2019-01,Uber,Manhattan,69090
2019-01-16,2019-01,Uber,Queens,22542
2019-01-16,2019-01,Uber,Staten Island,1598
2019-01-16,2019-01,Uber,Unknown,1
2019-01-17,2019-01,Uber,Bronx,13951
2019-01-17,2019-01,Uber,Brooklyn,35207
2019-01-17,2019-01,Uber,Manhattan,73632
2019-01-17,2019-01,Uber,Queens,23845
2019-01-17,2019-01,Uber,Staten Island,1715
2019-01-17,2019-01,Uber,Unknown,2
2019-01-18,2019-01,Uber,Bronx,16162
2019-01-18,2019-01,Uber,Brooklyn,39241
2019-01-18,2019-01,Uber,Manhattan,72835
2019-01-18,2019-01,Uber,Queens,26837
2019-01-18,2019-01,Uber,Staten Island,1891
2019-01-18,2019-01,Uber,Unknown,1
2019-01-19,2019-01,Uber,Bronx,17290
2019-01-19,2019-01,Uber,Brooklyn,43786
2019-01-19,2019-01,Uber,Manhattan,77252
2019-01-19,2019-01,Uber,Queens,27186
2019-01-19,2019-01,Uber,Staten Island,1806
2019-01-19,2019-01,Uber,Unknown,4
2019-01-20,2019-01,Uber,Bronx,15692
2019-01-20,2019-01,Uber,Brooklyn,42338
2019-01-20,2019-01,Uber,Manhattan,72436
2019-01-20,2019-01,Uber,Queens,25798
2019-01-20,2019-01,Uber,Staten Island,1555
2019-01-20,2019-01,Uber,Unknown,3
2019-01-21,2019-01,Uber,Bronx,13602
2019-01-21,2019-01,Uber,Brooklyn,38995
2019-01-21,2019-01,Uber,Manhattan,71609
2019-01-21,2019-01,Uber,Queens,26355
2019-01-21,2019-01,Uber,Staten Island,1600
2019-01-21,2019-01,Uber,Unknown,3
2019-01-22,2019-01,Uber,Bronx,13976
2019-01-22,2019-01,Uber,Brooklyn,34151
2019-01-22,2019-01,Uber,Manhattan,68809
2019-01-22,2019-01,Uber,Queens,25697
2019-01-22,2019-01,Uber,Staten Island,1645
2019-01-22,2019-01,Uber,Unknown,1
2019-01-23,2019-01,Uber,Bronx,13594
2019-01-23,2019-01,Uber,Brooklyn,33049
2019-01-23,2019-01,Uber,Manhattan,66766
2019-01-23,2019-01,Uber,Queens,22663
2019-01-23,2019-01,Uber,Staten Island,1598
2019-01-24,2019-01,Uber,Bronx,14604
2019-01-24,2019-01,Uber,Brooklyn,36532
2019-01-24,2019-01,Uber,Manhattan,82387
2019-01-24,2019-01,Uber,Queens,25302
2019-01-24,2019-01,Uber,Staten Island,1860
2019-01-24,2019-01,Uber,Unknown,1
2019-01-25,2019-01,Uber,Bronx,16925
2019-01-25,2019-01,Uber,Brooklyn,39509
2019-01-25,2019-01,Uber,Manhattan,79582
2019-01-25,2019-01,Uber,Queens,27387
2019-01-25,2019-01,Uber,Staten Island,1976
2019-01-25,2019-01,Uber,Unknown,4
2019-01-26,2019-01,Uber,Bronx,18587
2019-01-26,2019-01,Uber,Brooklyn,47729
2019-01-26,2019-01,Uber,Manhattan,85678
2019-01-26,2019-01,Uber,Queens,29317
2019-01-26,2019-01,Uber,Staten Island,2058
2019-01-26,2019-01,Uber,Unknown,4
2019-01-27,2019-01,Uber,Bronx,16387
2019-01-27,2019-01,Uber,Brooklyn,39767
2019-01-27,2019-01,Uber,Manhattan,66877
2019-01-27,2019-01,Uber,Queens,26426
2019-01-27,2019-01,Uber,Staten Island,1515
2019-01-27,2019-01,Uber,Unknown,3
2019-01-28,2019-01,Uber,Bronx,12615
2019-01-28,2019-01,Uber,Brooklyn,30363
2019-01-28,2019-01,Uber,EWR,3
2019-01-28,2019-01,Uber,Manhattan,57343
2019-01-28,2019-01,Uber,Queens,21253
2019-01-28,2019-01,Uber,Staten Island,1505
2019-01-28,2019-01,Uber,Unknown,9
2019-01-29,2019-01,Uber,Bronx,13514
2019-01-29,2019-01,Uber,Brooklyn,32527
2019-01-29,2019-01,Uber,EWR,6
2019-01-29,2019-01,Uber,Manhattan,67770
2019-01-29,2019-01,Uber,Queens,22199
2019-01-29,2019-01,Uber,Staten Island,1575
2019-01-29,2019-01,Uber,Unknown,10
2019-01-30,2019-01,Uber,Bronx,13942
2019-01-30,2019-01,Uber,Brooklyn,36878
2019-01-30,2019-01,Uber,Manhattan,73239
2019-01-30,2019-01,Uber,Queens,23679
2019-01-30,2019-01,Uber,Staten Island,1756
2019-01-30,2019-01,Uber,Unknown,8
2019-01-31,2019-01,Uber,Bronx,15358
2019-01-31,2019-01,Uber,Brooklyn,40684
2019-01-31,2019-01,Uber,EWR,10
2019-01-31,2019-01,Uber,Manhattan,85750
2019-01-31,2019-01,Uber,Queens,25915
2019-01-31,2019-01,Uber,Staten Island,1805
2019-01-31,2019-01,Uber,Unknown,18
