pickup_date,pickup_month,company,borough,trips
2015-04-15,2015-04,Uber,Bronx,961
2015-04-15,2015-04,Uber,Brooklyn,10273
2015-04-15,2015-04,Uber,Manhattan,48907
2015-04-15,2015-04,Uber,Queens,6322
2015-04-15,2015-04,Uber,Staten Island,37
2015-04-15,2015-04,Uber,Unknown,31
2015-04-16,2015-04,Uber,Bronx,1149
2015-04-16,2015-04,Uber,Brooklyn,11220
2015-04-16,2015-04,Uber,EWR,1
2015-04-16,2015-04,Uber,Manhattan,58995
2015-04-16,2015-04,Uber,Queens,7380
2015-04-16,2015-04,Uber,Staten Island,31
2015-04-16,2015-04,Uber,Unknown,30
2015-04-17,2015-04,Uber,Bronx,1252
2015-04-17,2015-04,Uber,Brooklyn,13144
2015-04-17,2015-04,Uber,Manhattan,61335
2015-04-17,2015-04,Uber,Queens,8043
2015-04-17,2015-04,Uber,Staten Island,25
2015-04-17,2015-04,Uber,Unknown,47
2015-04-18,2015-04,Uber,Bronx,1468
2015-04-18,2015-04,Uber,Brooklyn,20593
2015-04-18,2015-04,Uber,Manhattan,64266
2015-04-18,2015-04,Uber,Queens,7748
2015-04-18,2015-04,Uber,Staten Island,51
2015-04-18,2015-04,Uber,Unknown,42
2015-04-19,2015-04,Uber,Bronx,1263
2015-04-19,2015-04,Uber,Brooklyn,17340
2015-04-19,2015-04,Uber,Manhattan,50649
2015-04-19,2015-04,Uber,Queens,8752
2015-04-19,2015-04,Uber,Staten Island,33
2015-04-19,2015-04,Uber,Unknown,30
2015-04-20,2015-04,Uber,Bronx,999
2015-04-20,2015-04,Uber,Brooklyn,11151
2015-04-20,2015-04,Uber,Manhattan,58517
2015-04-20,2015-04,Uber,Queens,7349
2015-04-20,2015-04,Uber,Staten Island,21
2015-04-20,2015-04,Uber,Unknown,35
2015-04-21,2015-04,Uber,Bronx,946
2015-04-21,2015-04,Uber,Brooklyn,9663
2015-04-21,2015-04,Uber,Manhattan,50657
2015-04-21,2015-04,Uber,Queens,7387
2015-04-21,2015-04,Uber,Staten Island,31
2015-04-21,2015-04,Uber,Unknown,24
2015-04-22,2015-04,Uber,Bronx,1113
2015-04-22,2015-04,Uber,Brooklyn,10878
2015-04-22,2015-04,Uber,EWR,2
2015-04-22,2015-04,Uber,Manhattan,63571
2015-04-22,2015-04,Uber,Queens,6477
2015-04-22,2015-04,Uber,Staten Island,40
2015-04-22,2015-04,Uber,Unknown,27
2015-04-23,2015-04,Uber,Bronx,1150
2015-04-23,2015-04,Uber,Brooklyn,12247
2015-04-23,2015-04,Uber,EWR,1
2015-04-23,2015-04,Uber,Manhattan,71096
2015-04-23,2015-04,Uber,Queens,7505
2015-04-23,2015-04,Uber,Staten Island,44
2015-04-23,2015-04,Uber,Unknown,29
2015-04-24,2015-04,Uber,Bronx,1542
2015-04-24,2015-04,Uber,Brooklyn,14593
2015-04-24,2015-04,Uber,Manhattan,75239
2015-04-24,2015-04,Uber,Queens,8167
2015-04-24,2015-04,Uber,Staten Island,44
2015-04-24,2015-04,Uber,Unknown,50
2015-04-25,2015-04,Uber,Bronx,1654
2015-04-25,2015-04,Uber,Brooklyn,21779
2015-04-25,2015-04,Uber,Manhattan,74352
2015-04-25,2015-04,Uber,Queens,8273
2015-04-25,2015-04,Uber,Staten Island,66
2015-04-25,2015-04,Uber,Unknown,34
2015-04-26,2015-04,Uber,Bronx,1390
2015-04-26,2015-04,Uber,Brooklyn,17621
2015-04-26,2015-04,Uber,Manhattan,60233
2015-04-26,2015-04,Uber,Queens,9241
2015-04-26,2015-04,Uber,Staten Island,43
2015-04-26,2015-04,Uber,Unknown,43
2015-04-27,2015-04,Uber,Bronx,1164
2015-04-27,2015-04,Uber,Brooklyn,10086
2015-04-27,2015-04,Uber,Manhattan,46014
2015-04-27,2015-04,Uber,Queens,7446
2015-04-27,2015-04,Uber,Staten Island,29
2015-04-27,2015-04,Uber,Unknown,36
2015-04-28,2015-04,Uber,Bronx,1266
2015-04-28,2015-04,Uber,Brooklyn,10113
2015-04-28,2015-04,Uber,Manhattan,51015
2015-04-28,2015-04,Uber,Queens,6415
2015-04-28,2015-04,Uber,Staten Island,27
2015-04-28,2015-04,Uber,Unknown,22
2015-04-29,2015-04,Uber,Bronx,1268
2015-04-29,2015-04,Uber,Brooklyn,11492
2015-04-29,2015-04,Uber,Manhattan,56300
2015-04-29,2015-04,Uber,Queens,6798
2015-04-29,2015-04,Uber,Staten Island,44
2015-04-29,2015-04,Uber,Unknown,32
2015-04-30,2015-04,Uber,Bronx,1231
2015-04-30,2015-04,Uber,Brooklyn,12158
2015-04-30,2015-04,Uber,Manhattan,62869
2015-04-30,2015-04,Uber,Queens,7988
2015-04-30,2015-04,Uber,Staten Island,54
2015-04-30,2015-04,Uber,Unknown,25
