pickup_date,pickup_month,company,borough,trips
2017-03-01,2017-03,Uber,Bronx,5405
2017-03-01,2017-03,Uber,Brooklyn,21958
2017-03-01,2017-03,Uber,Manhattan,63906
2017-03-01,2017-03,Uber,Queens,13522
2017-03-01,2017-03,Uber,Staten Island,611
2017-03-01,2017-03,Uber,Unknown,187
2017-03-02,2017-03,Uber,Bronx,5875
2017-03-02,2017-03,Uber,Brooklyn,25477
2017-03-02,2017-03,Uber,Manhattan,72791
2017-03-02,2017-03,Uber,Queens,14673
2017-03-02,2017-03,Uber,Staten Island,707
2017-03-02,2017-03,Uber,Unknown,230
2017-03-03,2017-03,Uber,Bronx,6930
2017-03-03,2017-03,Uber,Brooklyn,28727
2017-03-03,2017-03,Uber,Manhattan,78195
2017-03-03,2017-03,Uber,Queens,17407
2017-03-03,2017-03,Uber,Staten Island,927
2017-03-03,2017-03,Uber,Unknown,288
2017-03-04,2017-03,Uber,Bronx,7548
2017-03-04,2017-03,Uber,Brooklyn,38848
2017-03-04,2017-03,Uber,Manhattan,91661
2017-03-04,2017-03,Uber,Queens,18200
2017-03-04,2017-03,Uber,Staten Island,875
2017-03-04,2017-03,Uber,Unknown,291
2017-03-05,2017-03,Uber,Bronx,7091
2017-03-05,2017-03,Uber,Brooklyn,32604
2017-03-05,2017-03,Uber,Manhattan,71346
2017-03-05,2017-03,Uber,Queens,16999
2017-03-05,2017-03,Uber,Staten Island,1106
2017-03-05,2017-03,Uber,Unknown,262
2017-03-06,2017-03,Uber,Bronx,5623
2017-03-06,2017-03,Uber,Brooklyn,21714
2017-03-06,2017-03,Uber,Manhattan,57888
2017-03-06,2017-03,Uber,Queens,14832
2017-03-06,2017-03,Uber,Staten Island,633
2017-03-06,2017-03,Uber,Unknown,186
2017-03-07,2017-03,Uber,Bronx,5723
2017-03-07,2017-03,Uber,Brooklyn,22358
2017-03-07,2017-03,Uber,Manhattan,62724
2017-03-07,2017-03,Uber,Queens,13558
2017-03-07,2017-03,Uber,Staten Island,612
2017-03-07,2017-03,Uber,Unknown,206
2017-03-08,2017-03,Uber,Bronx,5904
2017-03-08,2017-03,Uber,Brooklyn,22725
2017-03-08,2017-03,Uber,Manhattan,61148
2017-03-08,2017-03,Uber,Queens,13807
2017-03-08,2017-03,Uber,Staten Island,665
2017-03-08,2017-03,Uber,Unknown,219
2017-03-09,2017-03,Uber,Bronx,6448
2017-03-09,2017-03,Uber,Brooklyn,25306
2017-03-09,2017-03,Uber,Manhattan,66997
2017-03-09,2017-03,Uber,Queens,15784
2017-03-09,2017-03,Uber,Staten Island,642
2017-03-09,2017-03,Uber,Unknown,231
2017-03-10,2017-03,Uber,Bronx,7186
2017-03-10,2017-03,Uber,Brooklyn,29658
2017-03-10,2017-03,Uber,Manhattan,79535
2017-03-10,2017-03,Uber,Queens,16645
2017-03-10,2017-03,Uber,Staten Island,812
2017-03-10,2017-03,Uber,Unknown,298
2017-03-11,2017-03,Uber,Bronx,7871
2017-03-11,2017-03,Uber,Brooklyn,37775
2017-03-11,2017-03,Uber,Manhattan,86994
2017-03-11,2017-03,Uber,Queens,17951
2017-03-11,2017-03,Uber,Staten Island,901
2017-03-11,2017-03,Uber,Unknown,332
2017-03-12,2017-03,Uber,Bronx,7135
2017-03-12,2017-03,Uber,Brooklyn,33850
2017-03-12,2017-03,Uber,Manhattan,69354
2017-03-12,2017-03,Uber,Queens,17463
2017-03-12,2017-03,Uber,Staten Island,644
2017-03-12,2017-03,Uber,Unknown,288
2017-03-13,2017-03,Uber,Bronx,7039
2017-03-13,2017-03,Uber,Brooklyn,26799
2017-03-13,2017-03,Uber,Manhattan,61782
2017-03-13,2017-03,Uber,Queens,16517
2017-03-13,2017-03,Uber,Staten Island,768
2017-03-13,2017-03,Uber,Unknown,268
2017-03-14,2017-03,Uber,Bronx,3385
2017-03-14,2017-03,Uber,Brooklyn,15466
2017-03-14,2017-03,Uber,Manhattan,31425
2017-03-14,2017-03,Uber,Queens,7040
2017-03-14,2017-03,Uber,Staten Island,210
2017-03-14,2017-03,Uber,Unknown,118
2017-03-15,2017-03,Uber,Bronx,7495
2017-03-15,2017-03,Uber,Brooklyn,32559
2017-03-15,2017-03,Uber,Manhattan,61424
2017-03-15,2017-03,Uber,Queens,19072
2017-03-15,2017-03,Uber,Staten Island,909
2017-03-15,2017-03,Uber,Unknown,277
2017-03-16,2017-03,Uber,Bronx,7871
2017-03-16,2017-03,Uber,Brooklyn,32360
2017-03-16,2017-03,Uber,Manhattan,62334
2017-03-16,2017-03,Uber,Queens,20596
2017-03-16,2017-03,Uber,Staten Island,959
2017-03-16,2017-03,Uber,Unknown,281
2017-03-17,2017-03,Uber,Bronx,7363
2017-03-17,2017-03,Uber,Brooklyn,31817
2017-03-17,2017-03,Uber,Manhattan,62875
2017-03-17,2017-03,Uber,Queens,19968
2017-03-17,2017-03,Uber,Staten Island,1105
2017-03-17,2017-03,Uber,Unknown,383
2017-03-18,2017-03,Uber,Bronx,8404
2017-03-18,2017-03,Uber,Brooklyn,38293
2017-03-18,2017-03,Uber,Manhattan,77514
2017-03-18,2017-03,Uber,Queens,19560
2017-03-18,2017-03,Uber,Staten Island,974
2017-03-18,2017-03,Uber,Unknown,553
2017-03-19,2017-03,Uber,Bronx,6936
2017-03-19,2017-03,Uber,Brooklyn,32197
2017-03-19,2017-03,Uber,Manhattan,57763
2017-03-19,2017-03,Uber,Queens,18736
2017-03-19,2017-03,Uber,Staten Island,642
2017-03-19,2017-03,Uber,Unknown,316
2017-03-20,2017-03,Uber,Bronx,6204
2017-03-20,2017-03,Uber,Brooklyn,22369
2017-03-20,2017-03,Uber,Manhattan,49490
2017-03-20,2017-03,Uber,Queens,16215
2017-03-20,2017-03,Uber,Staten Island,736
2017-03-20,2017-03,Uber,Unknown,237
2017-03-21,2017-03,Uber,Bronx,5813
2017-03-21,2017-03,Uber,Brooklyn,21916
2017-03-21,2017-03,Uber,Manhattan,51765
2017-03-21,2017-03,Uber,Queens,13930
2017-03-21,2017-03,Uber,Staten Island,660
2017-03-21,2017-03,Uber,Unknown,219
2017-03-22,2017-03,Uber,Bronx,6475
2017-03-22,2017-03,Uber,Brooklyn,26382
2017-03-22,2017-03,Uber,Manhattan,64405
2017-03-22,2017-03,Uber,Queens,14831
2017-03-22,2017-03,Uber,Staten Island,677
2017-03-22,2017-03,Uber,Unknown,245
