pickup_date,pickup_month,company,borough,trips
2018-08-01,2018-08,Uber,Bronx,12820
2018-08-01,2018-08,Uber,Brooklyn,39127
2018-08-01,2018-08,Uber,Manhattan,69472
2018-08-01,2018-08,Uber,Queens,23378
2018-08-01,2018-08,Uber,Staten Island,1352
2018-08-01,2018-08,Uber,Unknown,2
2018-08-02,2018-08,Uber,Bronx,12669
2018-08-02,2018-08,Uber,Brooklyn,39548
2018-08-02,2018-08,Uber,Manhattan,73717
2018-08-02,2018-08,Uber,Queens,24883
2018-08-02,2018-08,Uber,Staten Island,1379
2018-08-02,2018-08,Uber,Unknown,2
2018-08-03,2018-08,Uber,Bronx,15047
2018-08-03,2018-08,Uber,Brooklyn,45222
2018-08-03,2018-08,Uber,Manhattan,73137
2018-08-03,2018-08,Uber,Queens,28490
2018-08-03,2018-08,Uber,Staten Island,1620
2018-08-03,2018-08,Uber,Unknown,1
2018-08-04,2018-08,Uber,Bronx,17488
2018-08-04,2018-08,Uber,Brooklyn,50497
2018-08-04,2018-08,Uber,Manhattan,75777
2018-08-04,2018-08,Uber,Queens,31963
2018-08-04,2018-08,Uber,Staten Island,1630
2018-08-04,2018-08,Uber,Unknown,4
2018-08-05,2018-08,Uber,Bronx,16649
2018-08-05,2018-08,Uber,Brooklyn,46410
2018-08-05,2018-08,Uber,Manhattan,65949
2018-08-05,2018-08,Uber,Queens,31028
2018-08-05,2018-08,Uber,Staten Island,1421
2018-08-05,2018-08,Uber,Unknown,3
2018-08-06,2018-08,Uber,Bronx,13374
2018-08-06,2018-08,Uber,Brooklyn,36506
2018-08-06,2018-08,Uber,Manhattan,61165
2018-08-06,2018-08,Uber,Queens,25010
2018-08-06,2018-08,Uber,Staten Island,1381
2018-08-06,2018-08,Uber,Unknown,4
2018-08-07,2018-08,Uber,Bronx,12728
2018-08-07,2018-08,Uber,Brooklyn,37764
2018-08-07,2018-08,Uber,Manhattan,68655
2018-08-07,2018-08,Uber,Queens,24543
2018-08-07,2018-08,Uber,Staten Island,1267
2018-08-07,2018-08,Uber,Unknown,2
2018-08-08,2018-08,Uber,Bronx,12625
2018-08-08,2018-08,Uber,Brooklyn,38199
2018-08-08,2018-08,Uber,Manhattan,72363
2018-08-08,2018-08,Uber,Queens,23913
2018-08-08,2018-08,Uber,Staten Island,1289
2018-08-08,2018-08,Uber,Unknown,2
2018-08-09,2018-08,Uber,Bronx,12870
2018-08-09,2018-08,Uber,Brooklyn,39408
2018-08-09,2018-08,Uber,Manhattan,72529
2018-08-09,2018-08,Uber,Queens,25496
2018-08-09,2018-08,Uber,Staten Island,1447
2018-08-09,2018-08,Uber,Unknown,3
2018-08-10,2018-08,Uber,Bronx,15386
2018-08-10,2018-08,Uber,Brooklyn,44935
2018-08-10,2018-08,Uber,Manhattan,72110
2018-08-10,2018-08,Uber,Queens,28659
2018-08-10,2018-08,Uber,Staten Island,1814
2018-08-10,2018-08,Uber,Unknown,2
2018-08-11,2018-08,Uber,Bronx,16504
2018-08-11,2018-08,Uber,Brooklyn,50807
2018-08-11,2018-08,Uber,Manhattan,75516
2018-08-11,2018-08,Uber,Queens,31383
2018-08-11,2018-08,Uber,Staten Island,1606
2018-08-11,2018-08,Uber,Unknown,4
2018-08-12,2018-08,Uber,Bronx,15030
2018-08-12,2018-08,Uber,Brooklyn,46170
2018-08-12,2018-08,Uber,Manhattan,61796
2018-08-12,2018-08,Uber,Queens,29635
2018-08-12,2018-08,Uber,Staten Island,1290
2018-08-12,2018-08,Uber,Unknown,4
2018-08-13,2018-08,Uber,Bronx,13264
2018-08-13,2018-08,Uber,Brooklyn,37145
2018-08-13,2018-08,Uber,Manhattan,64131
2018-08-13,2018-08,Uber,Queens,25978
2018-08-13,2018-08,Uber,Staten Island,1249
2018-08-14,2018-08,Uber,Bronx,12539
2018-08-14,2018-08,Uber,Brooklyn,37426
2018-08-14,2018-08,Uber,Manhattan,65235
2018-08-14,2018-08,Uber,Queens,25082
2018-08-14,2018-08,Uber,Staten Island,1375
2018-08-14,2018-08,Uber,Unknown,3
2018-08-15,2018-08,Uber,Bronx,12999
2018-08-15,2018-08,Uber,Brooklyn,38937
2018-08-15,2018-08,Uber,Manhattan,67085
2018-08-15,2018-08,Uber,Queens,25461
2018-08-15,2018-08,Uber,Staten Island,1351
2018-08-15,2018-08,Uber,Unknown,3
2018-08-16,2018-08,Uber,Bronx,13203
