pickup_date,pickup_month,company,borough,trips
2015-05-01,2015-05,Uber,Bronx,1494
2015-05-01,2015-05,Uber,Brooklyn,14862
2015-05-01,2015-05,Uber,EWR,2
2015-05-01,2015-05,Uber,Manhattan,66777
2015-05-01,2015-05,Uber,Queens,9074
2015-05-01,2015-05,Uber,Staten Island,56
2015-05-01,2015-05,Uber,Unknown,47
2015-05-02,2015-05,Uber,Bronx,1856
2015-05-02,2015-05,Uber,Brooklyn,23621
2015-05-02,2015-05,Uber,Manhattan,70686
2015-05-02,2015-05,Uber,Queens,8673
2015-05-02,2015-05,Uber,Staten Island,60
2015-05-02,2015-05,Uber,Unknown,45
2015-05-03,2015-05,Uber,Bronx,1633
2015-05-03,2015-05,Uber,Brooklyn,18089
2015-05-03,2015-05,Uber,Manhattan,50298
2015-05-03,2015-05,Uber,Queens,10144
2015-05-03,2015-05,Uber,Staten Island,53
2015-05-03,2015-05,Uber,Unknown,37
2015-05-04,2015-05,Uber,Bronx,1052
2015-05-04,2015-05,Uber,Brooklyn,10139
2015-05-04,2015-05,Uber,Manhattan,46419
2015-05-04,2015-05,Uber,Queens,7750
2015-05-04,2015-05,Uber,Staten Island,47
2015-05-04,2015-05,Uber,Unknown,29
2015-05-05,2015-05,Uber,Bronx,1092
2015-05-05,2015-05,Uber,Brooklyn,10906
2015-05-05,2015-05,Uber,EWR,2
2015-05-05,2015-05,Uber,Manhattan,57326
2015-05-05,2015-05,Uber,Queens,6796
2015-05-05,2015-05,Uber,Staten Island,34
2015-05-05,2015-05,Uber,Unknown,29
2015-05-06,2015-05,Uber,Bronx,1251
2015-05-06,2015-05,Uber,Brooklyn,11477
2015-05-06,2015-05,Uber,Manhattan,60532
2015-05-06,2015-05,Uber,Queens,7102
2015-05-06,2015-05,Uber,Staten Island,47
2015-05-06,2015-05,Uber,Unknown,32
2015-05-07,2015-05,Uber,Bronx,1402
2015-05-07,2015-05,Uber,Brooklyn,12294
2015-05-07,2015-05,Uber,EWR,1
2015-05-07,2015-05,Uber,Manhattan,65521
2015-05-07,2015-05,Uber,Queens,8054
2015-05-07,2015-05,Uber,Staten Island,42
2015-05-07,2015-05,Uber,Unknown,33
2015-05-08,2015-05,Uber,Bronx,1605
2015-05-08,2015-05,Uber,Brooklyn,14382
2015-05-08,2015-05,Uber,Manhattan,66404
2015-05-08,2015-05,Uber,Queens,8211
2015-05-08,2015-05,Uber,Staten Island,64
2015-05-08,2015-05,Uber,Unknown,53
2015-05-09,2015-05,Uber,Bronx,1722
2015-05-09,2015-05,Uber,Brooklyn,22808
2015-05-09,2015-05,Uber,Manhattan,65158
2015-05-09,2015-05,Uber,Queens,8494
2015-05-09,2015-05,Uber,Staten Island,70
2015-05-09,2015-05,Uber,Unknown,58
2015-05-10,2015-05,Uber,Bronx,1608
2015-05-10,2015-05,Uber,Brooklyn,18533
2015-05-10,2015-05,Uber,EWR,2
2015-05-10,2015-05,Uber,Manhattan,50011
2015-05-10,2015-05,Uber,Queens,9871
2015-05-10,2015-05,Uber,Staten Island,44
