pickup_date,pickup_month,company,borough,trips
2018-11-01,2018-11,Uber,Bronx,13625
2018-11-01,2018-11,Uber,Brooklyn,40280
2018-11-01,2018-11,Uber,Manhattan,77323
2018-11-01,2018-11,Uber,Queens,25098
2018-11-01,2018-11,Uber,Staten Island,1873
2018-11-01,2018-11,Uber,Unknown,3
2018-11-02,2018-11,Uber,Bronx,15746
2018-11-02,2018-11,Uber,Brooklyn,42902
2018-11-02,2018-11,Uber,Manhattan,80618
2018-11-02,2018-11,Uber,Queens,26730
2018-11-02,2018-11,Uber,Staten Island,1913
2018-11-02,2018-11,Uber,Unknown,5
2018-11-03,2018-11,Uber,Bronx,17547
2018-11-03,2018-11,Uber,Brooklyn,51492
2018-11-03,2018-11,Uber,Manhattan,87299
2018-11-03,2018-11,Uber,Queens,29714
2018-11-03,2018-11,Uber,Staten Island,2162
2018-11-03,2018-11,Uber,Unknown,5
2018-11-04,2018-11,Uber,Bronx,15876
2018-11-04,2018-11,Uber,Brooklyn,41138
2018-11-04,2018-11,Uber,Manhattan,67505
2018-11-04,2018-11,Uber,Queens,27183
2018-11-04,2018-11,Uber,Staten Island,1748
2018-11-04,2018-11,Uber,Unknown,5
2018-11-05,2018-11,Uber,Bronx,13629
2018-11-05,2018-11,Uber,Brooklyn,37135
2018-11-05,2018-11,Uber,Manhattan,68621
2018-11-05,2018-11,Uber,Queens,25347
2018-11-05,2018-11,Uber,Staten Island,1627
2018-11-05,2018-11,Uber,Unknown,3
2018-11-06,2018-11,Uber,Bronx,13292
2018-11-06,2018-11,Uber,Brooklyn,38541
2018-11-06,2018-11,Uber,Manhattan,73124
2018-11-06,2018-11,Uber,Queens,24758
2018-11-06,2018-11,Uber,Staten Island,1729
2018-11-06,2018-11,Uber,Unknown,1
2018-11-07,2018-11,Uber,Bronx,12276
2018-11-07,2018-11,Uber,Brooklyn,34967
2018-11-07,2018-11,Uber,Manhattan,68692
2018-11-07,2018-11,Uber,Queens,23199
2018-11-07,2018-11,Uber,Staten Island,1654
2018-11-08,2018-11,Uber,Bronx,12741
2018-11-08,2018-11,Uber,Brooklyn,36906
2018-11-08,2018-11,Uber,Manhattan,75794
2018-11-08,2018-11,Uber,Queens,24641
2018-11-08,2018-11,Uber,Staten Island,1717
2018-11-08,2018-11,Uber,Unknown,1
2018-11-09,2018-11,Uber,Bronx,16245
2018-11-09,2018-11,Uber,Brooklyn,45211
2018-11-09,2018-11,Uber,Manhattan,86192
2018-11-09,2018-11,Uber,Queens,30229
2018-11-09,2018-11,Uber,Staten Island,1933
2018-11-09,2018-11,Uber,Unknown,4
2018-11-10,2018-11,Uber,Bronx,17717
2018-11-10,2018-11,Uber,Brooklyn,52272
2018-11-10,2018-11,Uber,Manhattan,91042
2018-11-10,2018-11,Uber,Queens,31524
2018-11-10,2018-11,Uber,Staten Island,2241
2018-11-10,2018-11,Uber,Unknown,6
2018-11-11,2018-11,Uber,Bronx,16060
2018-11-11,2018-11,Uber,Brooklyn,46034
2018-11-11,2018-11,Uber,Manhattan,72520
2018-11-11,2018-11,Uber,Queens,29040
2018-11-11,2018-11,Uber,Staten Island,1798
2018-11-11,2018-11,Uber,Unknown,2
2018-11-12,2018-11,Uber,Bronx,12384
2018-11-12,2018-11,Uber,Brooklyn,31952
2018-11-12,2018-11,Uber,Manhattan,62038
2018-11-12,2018-11,Uber,Queens,23129
2018-11-12,2018-11,Uber,Staten Island,1478
2018-11-12,2018-11,Uber,Unknown,4
2018-11-13,2018-11,Uber,Bronx,12906
2018-11-13,2018-11,Uber,Brooklyn,37328
2018-11-13,2018-11,Uber,Manhattan,72311
2018-11-13,2018-11,Uber,Queens,25303
2018-11-13,2018-11,Uber,Staten Island,1582
2018-11-13,2018-11,Uber,Unknown,2
2018-11-14,2018-11,Uber,Bronx,13148
2018-11-14,2018-11,Uber,Brooklyn,37280
2018-11-14,2018-11,Uber,Manhattan,75460
2018-11-14,2018-11,Uber,Queens,25243
2018-11-14,2018-11,Uber,Staten Island,1707
2018-11-14,2018-11,Uber,Unknown,2
2018-11-15,2018-11,Uber,Bronx,10206
2018-11-15,2018-11,Uber,Brooklyn,40516
2018-11-15,2018-11,Uber,Manhattan,66171
2018-11-15,2018-11,Uber,Queens,26358
2018-11-15,2018-11,Uber,Staten Island,1781
2018-11-15,2018-11,Uber,Unknown,2
2018-11-16,2018-11,Uber,Bronx,16583
2018-11-16,2018-11,Uber,Brooklyn,43995
2018-11-16,2018-11,Uber,Manhattan,82228
2018-11-16,2018-11,Uber,Queens,31533
2018-11-16,2018-11,Uber,Staten Island,2156
2018-11-16,2018-11,Uber,Unknown,3
2018-11-17,2018-11,Uber,Bronx,17923
2018-11-17,2018-11,Uber,Brooklyn,52760
2018-11-17,2018-11,Uber,Manhattan,87875
2018-11-17,2018-11,Uber,Queens,31504
2018-11-17,2018-11,Uber,Staten Island,2209
2018-11-17,2018-11,Uber,Unknown,1
2018-11-18,2018-11,Uber,Bronx,16353
2018-11-18,2018-11,Uber,Brooklyn,45785
2018-11-18,2018-11,Uber,Manhattan,73976
2018-11-18,2018-11,Uber,Queens,27837
2018-11-18,2018-11,Uber,Staten Island,1598
2018-11-18,2018-11,Uber,Unknown,7
2018-11-19,2018-11,Uber,Bronx,13726
2018-11-19,2018-11,Uber,Brooklyn,34493
2018-11-19,2018-11,Uber,Manhattan,61466
2018-11-19,2018-11,Uber,Queens,23369
2018-11-19,2018-11,Uber,Staten Island,1629
2018-11-19,2018-11,Uber,Unknown,2
2018-11-20,2018-11,Uber,Bronx,14009
2018-11-20,2018-11,Uber,Brooklyn,37075
2018-11-20,2018-11,Uber,Manhattan,66869
2018-11-20,2018-11,Uber,Queens,24413
2018-11-20,2018-11,Uber,Staten Island,1762
2018-11-20,2018-11,Uber,Unknown,5
2018-11-21,2018-11,Uber,Bronx,16273
2018-11-21,2018-11,Uber,Brooklyn,41417
2018-11-21,2018-11,Uber,Manhattan,65985
2018-11-21,2018-11,Uber,Queens,28447
2018-11-21,2018-11,Uber,Staten Island,2642
2018-11-21,2018-11,Uber,Unknown,2
2018-11-22,2018-11,Uber,Bronx,22124
2018-11-22,2018-11,Uber,Brooklyn,42670
2018-11-22,2018-11,Uber,Manhattan,56658
2018-11-22,2018-11,Uber,Queens,29345
2018-11-22,2018-11,Uber,Staten Island,2159
2018-11-22,2018-11,Uber,Unknown,4
2018-11-23,2018-11,Uber,Bronx,18129
2018-11-23,2018-11,Uber,Brooklyn,35422
2018-11-23,2018-11,Uber,Manhattan,58754
2018-11-23,2018-11,Uber,Queens,25445
2018-11-23,2018-11,Uber,Staten Island,1880
2018-11-23,2018-11,Uber,Unknown,2
2018-11-24,2018-11,Uber,Bronx,16014
2018-11-24,2018-11,Uber,Brooklyn,41946
2018-11-24,2018-11,Uber,Manhattan,71859
2018-11-24,2018-11,Uber,Queens,28681
2018-11-24,2018-11,Uber,Staten Island,2061
2018-11-24,2018-11,Uber,Unknown,5
2018-11-25,2018-11,Uber,Bronx,14825
2018-11-25,2018-11,Uber,Brooklyn,36693
2018-11-25,2018-11,Uber,Manhattan,59007
2018-11-25,2018-11,Uber,Queens,28399
2018-11-25,2018-11,Uber,Staten Island,1455
2018-11-25,2018-11,Uber,Unknown,3
2018-11-26,2018-11,Uber,Bronx,14022
2018-11-26,2018-11,Uber,Brooklyn,38440
2018-11-26,2018-11,Uber,Manhattan,66755
2018-11-26,2018-11,Uber,Queens,27472
2018-11-26,2018-11,Uber,Staten Island,1754
2018-11-27,2018-11,Uber,Bronx,12891
2018-11-27,2018-11,Uber,Brooklyn,35383
2018-11-27,2018-11,Uber,Manhattan,67204
2018-11-27,2018-11,Uber,Queens,25056
2018-11-27,2018-11,Uber,Staten Island,1595
2018-11-27,2018-11,Uber,Unknown,2
2018-11-28,2018-11,Uber,Bronx,13161
2018-11-28,2018-11,Uber,Brooklyn,36737
2018-11-28,2018-11,Uber,Manhattan,72913
2018-11-28,2018-11,Uber,Queens,23462
2018-11-28,2018-11,Uber,Staten Island,1637
2018-11-28,2018-11,Uber,Unknown,1
2018-11-29,2018-11,Uber,Bronx,13535
2018-11-29,2018-11,Uber,Brooklyn,37399
2018-11-29,2018-11,Uber,Manhattan,78155
2018-11-29,2018-11,Uber,Queens,24896
2018-11-29,2018-11,Uber,Staten Island,1727
2018-11-29,2018-11,Uber,Unknown,3
2018-11-30,2018-11,Uber,Bronx,16763
2018-11-30,2018-11,Uber,Brooklyn,43896
2018-11-30,2018-11,Uber,Manhattan,83982
2018-11-30,2018-11,Uber,Queens,28700
