pickup_date,pickup_month,company,borough,trips
2018-03-01,2018-03,Uber,Bronx,10525
2018-03-01,2018-03,Uber,Brooklyn,29665
2018-03-01,2018-03,Uber,Manhattan,61276
2018-03-01,2018-03,Uber,Queens,16389
2018-03-01,2018-03,Uber,Staten Island,875
2018-03-01,2018-03,Uber,Unknown,1
2018-03-02,2018-03,Uber,Bronx,12685
2018-03-02,2018-03,Uber,Brooklyn,36890
2018-03-02,2018-03,Uber,Manhattan,77884
2018-03-02,2018-03,Uber,Queens,19476
2018-03-02,2018-03,Uber,Staten Island,1137
2018-03-02,2018-03,Uber,Unknown,6
2018-03-03,2018-03,Uber,Bronx,12535
2018-03-03,2018-03,Uber,Brooklyn,36982
2018-03-03,2018-03,Uber,Manhattan,64199
2018-03-03,2018-03,Uber,Queens,20273
2018-03-03,2018-03,Uber,Staten Island,1226
2018-03-03,2018-03,Uber,Unknown,3
2018-03-04,2018-03,Uber,Bronx,11633
2018-03-04,2018-03,Uber,Brooklyn,34455
2018-03-04,2018-03,Uber,Manhattan,57057
2018-03-04,2018-03,Uber,Queens,19395
2018-03-04,2018-03,Uber,Staten Island,1425
2018-03-05,2018-03,Uber,Bronx,10161
2018-03-05,2018-03,Uber,Brooklyn,27043
2018-03-05,2018-03,Uber,Manhattan,50284
2018-03-05,2018-03,Uber,Queens,16374
2018-03-05,2018-03,Uber,Staten Island,887
2018-03-05,2018-03,Uber,Unknown,1
2018-03-06,2018-03,Uber,Bronx,9870
2018-03-06,2018-03,Uber,Brooklyn,26950
2018-03-06,2018-03,Uber,Manhattan,54517
2018-03-06,2018-03,Uber,Queens,15760
2018-03-06,2018-03,Uber,Staten Island,954
2018-03-06,2018-03,Uber,Unknown,2
2018-03-07,2018-03,Uber,Bronx,10010
2018-03-07,2018-03,Uber,Brooklyn,28960
2018-03-07,2018-03,Uber,Manhattan,54747
2018-03-07,2018-03,Uber,Queens,14932
2018-03-07,2018-03,Uber,Staten Island,648
2018-03-07,2018-03,Uber,Unknown,1
2018-03-08,2018-03,Uber,Bronx,11223
2018-03-08,2018-03,Uber,Brooklyn,29968
2018-03-08,2018-03,Uber,Manhattan,61279
2018-03-08,2018-03,Uber,Queens,17134
2018-03-08,2018-03,Uber,Staten Island,890
2018-03-09,2018-03,Uber,Bronx,12212
2018-03-09,2018-03,Uber,Brooklyn,33536
2018-03-09,2018-03,Uber,Manhattan,62635
2018-03-09,2018-03,Uber,Queens,19065
2018-03-09,2018-03,Uber,Staten Island,1121
2018-03-10,2018-03,Uber,Bronx,12713
2018-03-10,2018-03,Uber,Brooklyn,38239
2018-03-10,2018-03,Uber,Manhattan,66468
2018-03-10,2018-03,Uber,Queens,20438
2018-03-10,2018-03,Uber,Staten Island,1150
2018-03-10,2018-03,Uber,Unknown,1
2018-03-11,2018-03,Uber,Bronx,11931
2018-03-11,2018-03,Uber,Brooklyn,33527
2018-03-11,2018-03,Uber,Manhattan,53158
2018-03-11,2018-03,Uber,Queens,18888
2018-03-11,2018-03,Uber,Staten Island,846
2018-03-11,2018-03,Uber,Unknown,1
2018-03-12,2018-03,Uber,Bronx,11310
2018-03-12,2018-03,Uber,Brooklyn,26840
2018-03-12,2018-03,Uber,Manhattan,50390
2018-03-12,2018-03,Uber,Queens,17164
2018-03-12,2018-03,Uber,Staten Island,861
2018-03-13,2018-03,Uber,Bronx,10865
2018-03-13,2018-03,Uber,Brooklyn,28230
2018-03-13,2018-03,Uber,Manhattan,56309
2018-03-13,2018-03,Uber,Queens,16361
2018-03-13,2018-03,Uber,Staten Island,875
2018-03-13,2018-03,Uber,Unknown,1
2018-03-14,2018-03,Uber,Bronx,11312
2018-03-14,2018-03,Uber,Brooklyn,29281
2018-03-14,2018-03,Uber,Manhattan,59623
2018-03-14,2018-03,Uber,Queens,17247
2018-03-14,2018-03,Uber,Staten Island,924
2018-03-14,2018-03,Uber,Unknown,1
2018-03-15,2018-03,Uber,Bronx,11810
2018-03-15,2018-03,Uber,Brooklyn,31478
2018-03-15,2018-03,Uber,Manhattan,61808
2018-03-15,2018-03,Uber,Queens,18599
2018-03-15,2018-03,Uber,Staten Island,958
2018-03-15,2018-03,Uber,Unknown,3
2018-03-16,2018-03,Uber,Bronx,12063
2018-03-16,2018-03,Uber,Brooklyn,33323
2018-03-16,2018-03,Uber,Manhattan,63695
2018-03-16,2018-03,Uber,Queens,19945
2018-03-16,2018-03,Uber,Staten Island,1184
2018-03-16,2018-03,Uber,Unknown,2
2018-03-17,2018-03,Uber,Bronx,13401
2018-03-17,2018-03,Uber,Brooklyn,37871
2018-03-17,2018-03,Uber,Manhattan,67871
2018-03-17,2018-03,Uber,Queens,22005
2018-03-17,2018-03,Uber,Staten Island,1311
2018-03-17,2018-03,Uber,Unknown,3
2018-03-18,2018-03,Uber,Bronx,12063
2018-03-18,2018-03,Uber,Brooklyn,35211
2018-03-18,2018-03,Uber,Manhattan,53390
2018-03-18,2018-03,Uber,Queens,21195
2018-03-18,2018-03,Uber,Staten Island,969
2018-03-18,2018-03,Uber,Unknown,4
2018-03-19,2018-03,Uber,Bronx,10639
2018-03-19,2018-03,Uber,Brooklyn,27123
2018-03-19,2018-03,Uber,Manhattan,47419
2018-03-19,2018-03,Uber,Queens,17724
2018-03-19,2018-03,Uber,Staten Island,971
2018-03-19,2018-03,Uber,Unknown,1
2018-03-20,2018-03,Uber,Bronx,11713
2018-03-20,2018-03,Uber,Brooklyn,29791
2018-03-20,2018-03,Uber,Manhattan,56110
2018-03-20,2018-03,Uber,Queens,17286
2018-03-20,2018-03,Uber,Staten Island,946
2018-03-20,2018-03,Uber,Unknown,2
2018-03-21,2018-03,Uber,Bronx,8201
2018-03-21,2018-03,Uber,Brooklyn,23715
2018-03-21,2018-03,Uber,Manhattan,45670
2018-03-21,2018-03,Uber,Queens,12274
2018-03-21,2018-03,Uber,Staten Island,529
2018-03-21,2018-03,Uber,Unknown,2
2018-03-22,2018-03,Uber,Bronx,11678
2018-03-22,2018-03,Uber,Brooklyn,33770
2018-03-22,2018-03,Uber,Manhattan,58587
2018-03-22,2018-03,Uber,Queens,19180
2018-03-22,2018-03,Uber,Staten Island,1117
2018-03-22,2018-03,Uber,Unknown,1
2018-03-23,2018-03,Uber,Bronx,12769
2018-03-23,2018-03,Uber,Brooklyn,33955
2018-03-23,2018-03,Uber,Manhattan,58966
2018-03-23,2018-03,Uber,Queens,20312
2018-03-23,2018-03,Uber,Staten Island,1158
2018-03-23,2018-03,Uber,Unknown,1
2018-03-24,2018-03,Uber,Bronx,13450
2018-03-24,2018-03,Uber,Brooklyn,38746
2018-03-24,2018-03,Uber,Manhattan,63678
2018-03-24,2018-03,Uber,Queens,21619
2018-03-24,2018-03,Uber,Staten Island,1306
2018-03-24,2018-03,Uber,Unknown,5
2018-03-25,2018-03,Uber,Bronx,11956
2018-03-25,2018-03,Uber,Brooklyn,35431
2018-03-25,2018-03,Uber,Manhattan,56403
2018-03-25,2018-03,Uber,Queens,20197
2018-03-25,2018-03,Uber,Staten Island,998
2018-03-25,2018-03,Uber,Unknown,3
2018-03-26,2018-03,Uber,Bronx,10629
2018-03-26,2018-03,Uber,Brooklyn,28119
2018-03-26,2018-03,Uber,Manhattan,49104
2018-03-26,2018-03,Uber,Queens,17494
2018-03-26,2018-03,Uber,Staten Island,897
2018-03-26,2018-03,Uber,Unknown,1
2018-03-27,2018-03,Uber,Bronx,10628
2018-03-27,2018-03,Uber,Brooklyn,29229
2018-03-27,2018-03,Uber,Manhattan,54423
2018-03-27,2018-03,Uber,Queens,17061
2018-03-27,2018-03,Uber,Staten Island,1016
