pickup_date,pickup_month,company,borough,trips
2016-06-01,2016-06,Uber,Bronx,3211
2016-06-01,2016-06,Uber,Brooklyn,21707
2016-06-01,2016-06,Uber,Manhattan,69314
2016-06-01,2016-06,Uber,Queens,14645
2016-06-01,2016-06,Uber,Staten Island,415
2016-06-01,2016-06,Uber,Unknown,131
2016-06-02,2016-06,Uber,Bronx,3550
2016-06-02,2016-06,Uber,Brooklyn,23299
2016-06-02,2016-06,Uber,Manhattan,79342
2016-06-02,2016-06,Uber,Queens,15183
2016-06-02,2016-06,Uber,Staten Island,418
2016-06-02,2016-06,Uber,Unknown,125
2016-06-03,2016-06,Uber,Bronx,4047
2016-06-03,2016-06,Uber,Brooklyn,27462
2016-06-03,2016-06,Uber,Manhattan,84055
2016-06-03,2016-06,Uber,Queens,17644
2016-06-03,2016-06,Uber,Staten Island,509
2016-06-03,2016-06,Uber,Unknown,151
2016-06-04,2016-06,Uber,Bronx,4633
2016-06-04,2016-06,Uber,Brooklyn,36510
2016-06-04,2016-06,Uber,Manhattan,88797
2016-06-04,2016-06,Uber,Queens,18892
2016-06-04,2016-06,Uber,Staten Island,611
2016-06-04,2016-06,Uber,Unknown,183
2016-06-05,2016-06,Uber,Bronx,3892
2016-06-05,2016-06,Uber,Brooklyn,33853
2016-06-05,2016-06,Uber,Manhattan,77661
2016-06-05,2016-06,Uber,Queens,18121
2016-06-05,2016-06,Uber,Staten Island,417
2016-06-05,2016-06,Uber,Unknown,151
2016-06-06,2016-06,Uber,Bronx,3240
2016-06-06,2016-06,Uber,Brooklyn,20637
2016-06-06,2016-06,Uber,Manhattan,66782
2016-06-06,2016-06,Uber,Queens,16401
2016-06-06,2016-06,Uber,Staten Island,393
2016-06-06,2016-06,Uber,Unknown,126
2016-06-07,2016-06,Uber,Bronx,3385
2016-06-07,2016-06,Uber,Brooklyn,22747
2016-06-07,2016-06,Uber,Manhattan,79657
2016-06-07,2016-06,Uber,Queens,14493
2016-06-07,2016-06,Uber,Staten Island,347
2016-06-07,2016-06,Uber,Unknown,109
2016-06-08,2016-06,Uber,Bronx,3746
2016-06-08,2016-06,Uber,Brooklyn,26344
2016-06-08,2016-06,Uber,Manhattan,90723
2016-06-08,2016-06,Uber,Queens,17112
2016-06-08,2016-06,Uber,Staten Island,383
2016-06-08,2016-06,Uber,Unknown,133
2016-06-09,2016-06,Uber,Bronx,3733
2016-06-09,2016-06,Uber,Brooklyn,25610
2016-06-09,2016-06,Uber,Manhattan,85261
2016-06-09,2016-06,Uber,Queens,16856
2016-06-09,2016-06,Uber,Staten Island,410
2016-06-09,2016-06,Uber,Unknown,159
2016-06-10,2016-06,Uber,Bronx,4167
2016-06-10,2016-06,Uber,Brooklyn,29899
2016-06-10,2016-06,Uber,Manhattan,84635
2016-06-10,2016-06,Uber,Queens,17492
2016-06-10,2016-06,Uber,Staten Island,577
2016-06-10,2016-06,Uber,Unknown,158
2016-06-11,2016-06,Uber,Bronx,4789
2016-06-11,2016-06,Uber,Brooklyn,42330
2016-06-11,2016-06,Uber,Manhattan,88543
2016-06-11,2016-06,Uber,Queens,18248
2016-06-11,2016-06,Uber,Staten Island,608
2016-06-11,2016-06,Uber,Unknown,198
2016-06-12,2016-06,Uber,Bronx,4325
2016-06-12,2016-06,Uber,Brooklyn,37792
2016-06-12,2016-06,Uber,Manhattan,74996
2016-06-12,2016-06,Uber,Queens,18442
2016-06-12,2016-06,Uber,Staten Island,477
2016-06-12,2016-06,Uber,Unknown,162
2016-06-13,2016-06,Uber,Bronx,3098
2016-06-13,2016-06,Uber,Brooklyn,19946
2016-06-13,2016-06,Uber,Manhattan,63821
2016-06-13,2016-06,Uber,Queens,15330
2016-06-13,2016-06,Uber,Staten Island,399
2016-06-13,2016-06,Uber,Unknown,98
2016-06-14,2016-06,Uber,Bronx,3157
2016-06-14,2016-06,Uber,Brooklyn,22727
2016-06-14,2016-06,Uber,Manhattan,73940
2016-06-14,2016-06,Uber,Queens,14072
2016-06-14,2016-06,Uber,Staten Island,363
2016-06-14,2016-06,Uber,Unknown,123
2016-06-15,2016-06,Uber,Bronx,3295
2016-06-15,2016-06,Uber,Brooklyn,25128
2016-06-15,2016-06,Uber,Manhattan,79989
2016-06-15,2016-06,Uber,Queens,15387
2016-06-15,2016-06,Uber,Staten Island,389
2016-06-15,2016-06,Uber,Unknown,144
2016-06-16,2016-06,Uber,Bronx,3516
2016-06-16,2016-06,Uber,Brooklyn,26631
2016-06-16,2016-06,Uber,Manhattan,88833
2016-06-16,2016-06,Uber,Queens,16566
2016-06-16,2016-06,Uber,Staten Island,417
2016-06-16,2016-06,Uber,Unknown,153
2016-06-17,2016-06,Uber,Bronx,3988
2016-06-17,2016-06,Uber,Brooklyn,29267
2016-06-17,2016-06,Uber,Manhattan,81688
2016-06-17,2016-06,Uber,Queens,18706
2016-06-17,2016-06,Uber,Staten Island,549
2016-06-17,2016-06,Uber,Unknown,164
2016-06-18,2016-06,Uber,Bronx,4603
2016-06-18,2016-06,Uber,Brooklyn,39581
2016-06-18,2016-06,Uber,Manhattan,79513
2016-06-18,2016-06,Uber,Queens,18869
2016-06-18,2016-06,Uber,Staten Island,656
2016-06-18,2016-06,Uber,Unknown,216
2016-06-19,2016-06,Uber,Bronx,4321
2016-06-19,2016-06,Uber,Brooklyn,33918
2016-06-19,2016-06,Uber,Manhattan,66063
2016-06-19,2016-06,Uber,Queens,19264
2016-06-19,2016-06,Uber,Staten Island,474
2016-06-19,2016-06,Uber,Unknown,189
2016-06-20,2016-06,Uber,Bronx,3117
2016-06-20,2016-06,Uber,Brooklyn,21091
2016-06-20,2016-06,Uber,Manhattan,61128
2016-06-20,2016-06,Uber,Queens,16171
2016-06-20,2016-06,Uber,Staten Island,389
2016-06-20,2016-06,Uber,Unknown,129
2016-06-21,2016-06,Uber,Bronx,3379
2016-06-21,2016-06,Uber,Brooklyn,22651
2016-06-21,2016-06,Uber,Manhattan,72550
2016-06-21,2016-06,Uber,Queens,14523
2016-06-21,2016-06,Uber,Staten Island,416
2016-06-21,2016-06,Uber,Unknown,119
2016-06-22,2016-06,Uber,Bronx,3420
2016-06-22,2016-06,Uber,Brooklyn,24242
2016-06-22,2016-06,Uber,Manhattan,78376
2016-06-22,2016-06,Uber,Queens,15848
2016-06-22,2016-06,Uber,Staten Island,447
2016-06-22,2016-06,Uber,Unknown,134
2016-06-23,2016-06,Uber,Bronx,3597
2016-06-23,2016-06,Uber,Brooklyn,26477
2016-06-23,2016-06,Uber,Manhattan,84523
2016-06-23,2016-06,Uber,Queens,16404
2016-06-23,2016-06,Uber,Staten Island,498
2016-06-23,2016-06,Uber,Unknown,172
2016-06-24,2016-06,Uber,Bronx,4273
2016-06-24,2016-06,Uber,Brooklyn,29509
2016-06-24,2016-06,Uber,Manhattan,85313
2016-06-24,2016-06,Uber,Queens,19307
2016-06-24,2016-06,Uber,Staten Island,568
2016-06-24,2016-06,Uber,Unknown,191
2016-06-25,2016-06,Uber,Bronx,4649
2016-06-25,2016-06,Uber,Brooklyn,40699
2016-06-25,2016-06,Uber,Manhattan,90826
2016-06-25,2016-06,Uber,Queens,20362
2016-06-25,2016-06,Uber,Staten Island,679
2016-06-25,2016-06,Uber,Unknown,206
2016-06-26,2016-06,Uber,Bronx,4401
2016-06-26,2016-06,Uber,Brooklyn,35458
2016-06-26,2016-06,Uber,Manhattan,74901
2016-06-26,2016-06,Uber,Queens,20527
2016-06-26,2016-06,Uber,Staten Island,562
2016-06-26,2016-06,Uber,Unknown,182
2016-06-27,2016-06,Uber,Bronx,3231
2016-06-27,2016-06,Uber,Brooklyn,21731
2016-06-27,2016-06,Uber,Manhattan,68744
2016-06-27,2016-06,Uber,Queens,15817
2016-06-27,2016-06,Uber,Staten Island,424
2016-06-27,2016-06,Uber,Unknown,124
2016-06-28,2016-06,Uber,Bronx,3398
2016-06-28,2016-06,Uber,Brooklyn,22480
2016-06-28,2016-06,Uber,Manhattan,73002
2016-06-28,2016-06,Uber,Queens,13704
2016-06-28,2016-06,Uber,Staten Island,468
2016-06-28,2016-06,Uber,Unknown,103
2016-06-29,2016-06,Uber,Bronx,3231
2016-06-29,2016-06,Uber,Brooklyn,22495
2016-06-29,2016-06,Uber,Manhattan,73043
2016-06-29,2016-06,Uber,Queens,14740
2016-06-29,2016-06,Uber,Staten Island,399
2016-06-29,2016-06,Uber,Unknown,106
2016-06-30,2016-06,Uber,Bronx,3290
2016-06-30,2016-06,Uber,Brooklyn,23071
2016-06-30,2016-06,Uber,Manhattan,68625
2016-06-30,2016-06,Uber,Queens,15397
2016-06-30,2016-06,Uber,Staten Island,428
2016-06-30,2016-06,Uber,Unknown,148
