pickup_date,pickup_month,company,borough,trips
2015-10-13,2015-10,Uber,Unknown,60
2015-10-14,2015-10,Uber,Bronx,2185
2015-10-14,2015-10,Uber,Brooklyn,19838
2015-10-14,2015-10,Uber,Manhattan,86285
2015-10-14,2015-10,Uber,Queens,11569
2015-10-14,2015-10,Uber,Staten Island,175
2015-10-14,2015-10,Uber,Unknown,65
2015-10-15,2015-10,Uber,Bronx,2529
2015-10-15,2015-10,Uber,Brooklyn,22609
2015-10-15,2015-10,Uber,Manhattan,99825
2015-10-15,2015-10,Uber,Queens,13653
2015-10-15,2015-10,Uber,Staten Island,215
2015-10-15,2015-10,Uber,Unknown,83
2015-10-16,2015-10,Uber,Bronx,3027
2015-10-16,2015-10,Uber,Brooklyn,26870
2015-10-16,2015-10,Uber,Manhattan,106388
2015-10-16,2015-10,Uber,Queens,15226
2015-10-16,2015-10,Uber,Staten Island,247
2015-10-16,2015-10,Uber,Unknown,101
2015-10-17,2015-10,Uber,Bronx,3598
2015-10-17,2015-10,Uber,Brooklyn,38208
2015-10-17,2015-10,Uber,Manhattan,115148
2015-10-17,2015-10,Uber,Queens,15705
2015-10-17,2015-10,Uber,Staten Island,343
2015-10-17,2015-10,Uber,Unknown,99
2015-10-18,2015-10,Uber,Bronx,3081
2015-10-18,2015-10,Uber,Brooklyn,33415
2015-10-18,2015-10,Uber,Manhattan,93405
2015-10-18,2015-10,Uber,Queens,18061
2015-10-18,2015-10,Uber,Staten Island,222
2015-10-18,2015-10,Uber,Unknown,89
2015-10-19,2015-10,Uber,Bronx,2373
2015-10-19,2015-10,Uber,Brooklyn,19144
2015-10-19,2015-10,Uber,Manhattan,78123
2015-10-19,2015-10,Uber,Queens,13641
2015-10-19,2015-10,Uber,Staten Island,185
2015-10-19,2015-10,Uber,Unknown,60
2015-10-20,2015-10,Uber,Bronx,2245
2015-10-20,2015-10,Uber,Brooklyn,19776
2015-10-20,2015-10,Uber,Manhattan,82355
2015-10-20,2015-10,Uber,Queens,11158
2015-10-20,2015-10,Uber,Staten Island,164
2015-10-20,2015-10,Uber,Unknown,66
2015-10-21,2015-10,Uber,Bronx,2339
2015-10-21,2015-10,Uber,Brooklyn,19902
2015-10-21,2015-10,Uber,Manhattan,88510
2015-10-21,2015-10,Uber,Queens,11660
2015-10-21,2015-10,Uber,Staten Island,160
2015-10-21,2015-10,Uber,Unknown,67
2015-10-22,2015-10,Uber,Bronx,2597
2015-10-22,2015-10,Uber,Brooklyn,21711
2015-10-22,2015-10,Uber,Manhattan,100445
2015-10-22,2015-10,Uber,Queens,14520
2015-10-22,2015-10,Uber,Staten Island,221
2015-10-22,2015-10,Uber,Unknown,61
2015-10-23,2015-10,Uber,Bronx,3013
2015-10-23,2015-10,Uber,Brooklyn,26742
2015-10-23,2015-10,Uber,Manhattan,108730
2015-10-23,2015-10,Uber,Queens,15439
2015-10-23,2015-10,Uber,Staten Island,245
2015-10-23,2015-10,Uber,Unknown,95
2015-10-24,2015-10,Uber,Bronx,3677
2015-10-24,2015-10,Uber,Brooklyn,36814
2015-10-24,2015-10,Uber,Manhattan,115048
2015-10-24,2015-10,Uber,Queens,15947
2015-10-24,2015-10,Uber,Staten Island,324
2015-10-24,2015-10,Uber,Unknown,110
2015-10-25,2015-10,Uber,Bronx,3298
2015-10-25,2015-10,Uber,Brooklyn,32010
2015-10-25,2015-10,Uber,Manhattan,89843
2015-10-25,2015-10,Uber,Queens,16648
2015-10-25,2015-10,Uber,Staten Island,287
2015-10-25,2015-10,Uber,Unknown,99
2015-10-26,2015-10,Uber,Bronx,2243
2015-10-26,2015-10,Uber,Brooklyn,18595
2015-10-26,2015-10,Uber,Manhattan,75370
2015-10-26,2015-10,Uber,Queens,12811
2015-10-26,2015-10,Uber,Staten Island,162
2015-10-26,2015-10,Uber,Unknown,65
2015-10-27,2015-10,Uber,Bronx,2264
2015-10-27,2015-10,Uber,Brooklyn,19418
2015-10-27,2015-10,Uber,Manhattan,86796
2015-10-27,2015-10,Uber,Queens,10920
2015-10-27,2015-10,Uber,Staten Island,193
2015-10-27,2015-10,Uber,Unknown,73
2015-10-28,2015-10,Uber,Bronx,2680
2015-10-28,2015-10,Uber,Brooklyn,24582
2015-10-28,2015-10,Uber,Manhattan,124949
2015-10-28,2015-10,Uber,Queens,12713
2015-10-28,2015-10,Uber,Staten Island,199
2015-10-28,2015-10,Uber,Unknown,83
2015-10-29,2015-10,Uber,Bronx,2662
2015-10-29,2015-10,Uber,Brooklyn,22750
2015-10-29,2015-10,Uber,Manhattan,105723
2015-10-29,2015-10,Uber,Queens,15181
2015-10-29,2015-10,Uber,Staten Island,221
2015-10-29,2015-10,Uber,Unknown,67
2015-10-30,2015-10,Uber,Bronx,3608
2015-10-30,2015-10,Uber,Brooklyn,28459
2015-10-30,2015-10,Uber,Manhattan,114512
2015-10-30,2015-10,Uber,Queens,17237
2015-10-30,2015-10,Uber,Staten Island,309
2015-10-30,2015-10,Uber,Unknown,89
2015-10-31,2015-10,Uber,Bronx,3998
2015-10-31,2015-10,Uber,Brooklyn,46236
2015-10-31,2015-10,Uber,Manhattan,121814
2015-10-31,2015-10,Uber,Queens,18746
2015-10-31,2015-10,Uber,Staten Island,438
2015-10-31,2015-10,Uber,Unknown,129
