pickup_date,pickup_month,company,borough,trips
2018-07-01,2018-07,Uber,Bronx,14938
2018-07-01,2018-07,Uber,Brooklyn,44296
2018-07-01,2018-07,Uber,Manhattan,63155
2018-07-01,2018-07,Uber,Queens,27024
2018-07-01,2018-07,Uber,Staten Island,1389
2018-07-01,2018-07,Uber,Unknown,7
2018-07-02,2018-07,Uber,Bronx,13459
2018-07-02,2018-07,Uber,Brooklyn,36825
2018-07-02,2018-07,Uber,Manhattan,58763
2018-07-02,2018-07,Uber,Queens,21997
2018-07-02,2018-07,Uber,Staten Island,1398
2018-07-02,2018-07,Uber,Unknown,4
2018-07-03,2018-07,Uber,Bronx,13617
2018-07-03,2018-07,Uber,Brooklyn,37923
2018-07-03,2018-07,Uber,Manhattan,62608
2018-07-03,2018-07,Uber,Queens,23438
2018-07-03,2018-07,Uber,Staten Island,1314
2018-07-03,2018-07,Uber,Unknown,10
2018-07-04,2018-07,Uber,Bronx,12795
2018-07-04,2018-07,Uber,Brooklyn,41328
2018-07-04,2018-07,Uber,Manhattan,49722
2018-07-04,2018-07,Uber,Queens,22883
2018-07-04,2018-07,Uber,Staten Island,1228
2018-07-04,2018-07,Uber,Unknown,3
2018-07-05,2018-07,Uber,Bronx,13210
2018-07-05,2018-07,Uber,Brooklyn,38706
2018-07-05,2018-07,Uber,Manhattan,53144
2018-07-05,2018-07,Uber,Queens,22623
2018-07-05,2018-07,Uber,Staten Island,1297
2018-07-05,2018-07,Uber,Unknown,3
2018-07-06,2018-07,Uber,Bronx,13872
2018-07-06,2018-07,Uber,Brooklyn,39709
2018-07-06,2018-07,Uber,Manhattan,58875
2018-07-06,2018-07,Uber,Queens,24002
2018-07-06,2018-07,Uber,Staten Island,1315
2018-07-06,2018-07,Uber,Unknown,6
2018-07-07,2018-07,Uber,Bronx,15382
2018-07-07,2018-07,Uber,Brooklyn,46128
2018-07-07,2018-07,Uber,Manhattan,61363
2018-07-07,2018-07,Uber,Queens,27720
2018-07-07,2018-07,Uber,Staten Island,1448
2018-07-07,2018-07,Uber,Unknown,17
2018-07-08,2018-07,Uber,Bronx,13752
2018-07-08,2018-07,Uber,Brooklyn,41934
2018-07-08,2018-07,Uber,Manhattan,55108
2018-07-08,2018-07,Uber,Queens,27193
2018-07-08,2018-07,Uber,Staten Island,1145
2018-07-08,2018-07,Uber,Unknown,13
2018-07-09,2018-07,Uber,Bronx,12934
2018-07-09,2018-07,Uber,Brooklyn,34568
2018-07-09,2018-07,Uber,Manhattan,56172
2018-07-09,2018-07,Uber,Queens,23916
2018-07-09,2018-07,Uber,Staten Island,1275
2018-07-10,2018-07,Uber,Bronx,12250
2018-07-10,2018-07,Uber,Brooklyn,35277
2018-07-10,2018-07,Uber,Manhattan,64390
2018-07-10,2018-07,Uber,Queens,22794
2018-07-10,2018-07,Uber,Staten Island,1299
2018-07-10,2018-07,Uber,Unknown,3
2018-07-11,2018-07,Uber,Bronx,12106
2018-07-11,2018-07,Uber,Brooklyn,36845
2018-07-11,2018-07,Uber,Manhattan,68950
2018-07-11,2018-07,Uber,Queens,22846
2018-07-11,2018-07,Uber,Staten Island,1211
