pickup_date,pickup_month,company,borough,trips
2016-08-10,2016-08,Uber,Bronx,2870
2016-08-10,2016-08,Uber,Brooklyn,21702
2016-08-10,2016-08,Uber,Manhattan,79135
2016-08-10,2016-08,Uber,Queens,13553
2016-08-10,2016-08,Uber,Staten Island,356
2016-08-10,2016-08,Uber,Unknown,95
2016-08-11,2016-08,Uber,Bronx,3223
2016-08-11,2016-08,Uber,Brooklyn,25111
2016-08-11,2016-08,Uber,Manhattan,87664
2016-08-11,2016-08,Uber,Queens,14843
2016-08-11,2016-08,Uber,Staten Island,428
2016-08-11,2016-08,Uber,Unknown,143
2016-08-12,2016-08,Uber,Bronx,4455
2016-08-12,2016-08,Uber,Brooklyn,28265
2016-08-12,2016-08,Uber,Manhattan,89910
2016-08-12,2016-08,Uber,Queens,17379
2016-08-12,2016-08,Uber,Staten Island,566
2016-08-12,2016-08,Uber,Unknown,142
2016-08-13,2016-08,Uber,Bronx,4481
2016-08-13,2016-08,Uber,Brooklyn,37390
2016-08-13,2016-08,Uber,Manhattan,85023
2016-08-13,2016-08,Uber,Queens,18329
2016-08-13,2016-08,Uber,Staten Island,673
2016-08-13,2016-08,Uber,Unknown,178
2016-08-14,2016-08,Uber,Bronx,4002
2016-08-14,2016-08,Uber,Brooklyn,33220
2016-08-14,2016-08,Uber,Manhattan,73108
2016-08-14,2016-08,Uber,Queens,17689
2016-08-14,2016-08,Uber,Staten Island,408
2016-08-14,2016-08,Uber,Unknown,162
2016-08-15,2016-08,Uber,Bronx,3045
2016-08-15,2016-08,Uber,Brooklyn,19814
2016-08-15,2016-08,Uber,Manhattan,62737
2016-08-15,2016-08,Uber,Queens,15551
2016-08-15,2016-08,Uber,Staten Island,390
2016-08-15,2016-08,Uber,Unknown,109
2016-08-16,2016-08,Uber,Bronx,3151
2016-08-16,2016-08,Uber,Brooklyn,21621
2016-08-16,2016-08,Uber,Manhattan,73984
2016-08-16,2016-08,Uber,Queens,13106
2016-08-16,2016-08,Uber,Staten Island,369
2016-08-16,2016-08,Uber,Unknown,114
2016-08-17,2016-08,Uber,Bronx,3095
2016-08-17,2016-08,Uber,Brooklyn,22811
2016-08-17,2016-08,Uber,Manhattan,73954
2016-08-17,2016-08,Uber,Queens,14724
2016-08-17,2016-08,Uber,Staten Island,407
2016-08-17,2016-08,Uber,Unknown,129
2016-08-18,2016-08,Uber,Bronx,3094
2016-08-18,2016-08,Uber,Brooklyn,23920
2016-08-18,2016-08,Uber,Manhattan,77646
2016-08-18,2016-08,Uber,Queens,15066
2016-08-18,2016-08,Uber,Staten Island,420
2016-08-18,2016-08,Uber,Unknown,144
2016-08-19,2016-08,Uber,Bronx,3728
2016-08-19,2016-08,Uber,Brooklyn,27685
2016-08-19,2016-08,Uber,Manhattan,76851
2016-08-19,2016-08,Uber,Queens,17881
2016-08-19,2016-08,Uber,Staten Island,562
2016-08-19,2016-08,Uber,Unknown,146
2016-08-20,2016-08,Uber,Bronx,4378
2016-08-20,2016-08,Uber,Brooklyn,35372
2016-08-20,2016-08,Uber,Manhattan,74188
2016-08-20,2016-08,Uber,Queens,17723
2016-08-20,2016-08,Uber,Staten Island,573
2016-08-20,2016-08,Uber,Unknown,202
2016-08-21,2016-08,Uber,Bronx,4183
2016-08-21,2016-08,Uber,Brooklyn,32578
2016-08-21,2016-08,Uber,Manhattan,69780
2016-08-21,2016-08,Uber,Queens,18150
2016-08-21,2016-08,Uber,Staten Island,450
2016-08-21,2016-08,Uber,Unknown,180
2016-08-22,2016-08,Uber,Bronx,2663
2016-08-22,2016-08,Uber,Brooklyn,18884
2016-08-22,2016-08,Uber,Manhattan,56633
2016-08-22,2016-08,Uber,Queens,15132
2016-08-22,2016-08,Uber,Staten Island,398
2016-08-22,2016-08,Uber,Unknown,122
2016-08-23,2016-08,Uber,Bronx,2775
2016-08-23,2016-08,Uber,Brooklyn,19531
2016-08-23,2016-08,Uber,Manhattan,62867
2016-08-23,2016-08,Uber,Queens,13120
2016-08-23,2016-08,Uber,Staten Island,343
2016-08-23,2016-08,Uber,Unknown,100
2016-08-24,2016-08,Uber,Bronx,2929
2016-08-24,2016-08,Uber,Brooklyn,21414
2016-08-24,2016-08,Uber,Manhattan,67773
2016-08-24,2016-08,Uber,Queens,13477
2016-08-24,2016-08,Uber,Staten Island,380
2016-08-24,2016-08,Uber,Unknown,124
2016-08-25,2016-08,Uber,Bronx,3132
2016-08-25,2016-08,Uber,Brooklyn,23153
2016-08-25,2016-08,Uber,Manhattan,73136
2016-08-25,2016-08,Uber,Queens,14892
2016-08-25,2016-08,Uber,Staten Island,402
2016-08-25,2016-08,Uber,Unknown,158
2016-08-26,2016-08,Uber,Bronx,3816
2016-08-26,2016-08,Uber,Brooklyn,26589
2016-08-26,2016-08,Uber,Manhattan,74130
2016-08-26,2016-08,Uber,Queens,16705
2016-08-26,2016-08,Uber,Staten Island,506
2016-08-26,2016-08,Uber,Unknown,146
2016-08-27,2016-08,Uber,Bronx,4233
2016-08-27,2016-08,Uber,Brooklyn,36917
2016-08-27,2016-08,Uber,Manhattan,74546
2016-08-27,2016-08,Uber,Queens,18005
2016-08-27,2016-08,Uber,Staten Island,533
2016-08-27,2016-08,Uber,Unknown,196
2016-08-28,2016-08,Uber,Bronx,3818
2016-08-28,2016-08,Uber,Brooklyn,33156
2016-08-28,2016-08,Uber,Manhattan,68497
2016-08-28,2016-08,Uber,Queens,18084
2016-08-28,2016-08,Uber,Staten Island,386
2016-08-28,2016-08,Uber,Unknown,166
2016-08-29,2016-08,Uber,Bronx,2751
2016-08-29,2016-08,Uber,Brooklyn,19235
2016-08-29,2016-08,Uber,Manhattan,58807
2016-08-29,2016-08,Uber,Queens,14248
2016-08-29,2016-08,Uber,Staten Island,371
2016-08-29,2016-08,Uber,Unknown,127
2016-08-30,2016-08,Uber,Bronx,2527
2016-08-30,2016-08,Uber,Brooklyn,18044
2016-08-30,2016-08,Uber,Manhattan,61228
2016-08-30,2016-08,Uber,Queens,12926
2016-08-30,2016-08,Uber,Staten Island,334
2016-08-30,2016-08,Uber,Unknown,112
2016-08-31,2016-08,Uber,Bronx,2924
2016-08-31,2016-08,Uber,Brooklyn,21024
2016-08-31,2016-08,Uber,Manhattan,68402
2016-08-31,2016-08,Uber,Queens,14092
2016-08-31,2016-08,Uber,Staten Island,382
2016-08-31,2016-08,Uber,Unknown,107
