pickup_date,pickup_month,company,borough,trips
2017-01-01,2017-01,Uber,Bronx,7673
2017-01-01,2017-01,Uber,Brooklyn,41571
2017-01-01,2017-01,Uber,Manhattan,67141
2017-01-01,2017-01,Uber,Queens,20085
2017-01-01,2017-01,Uber,Staten Island,974
2017-01-01,2017-01,Uber,Unknown,262
2017-01-02,2017-01,Uber,Bronx,3745
2017-01-02,2017-01,Uber,Brooklyn,21938
2017-01-02,2017-01,Uber,Manhattan,43477
2017-01-02,2017-01,Uber,Queens,14741
2017-01-02,2017-01,Uber,Staten Island,439
2017-01-02,2017-01,Uber,Unknown,136
2017-01-03,2017-01,Uber,Bronx,4186
2017-01-03,2017-01,Uber,Brooklyn,20919
2017-01-03,2017-01,Uber,Manhattan,53599
2017-01-03,2017-01,Uber,Queens,14320
2017-01-03,2017-01,Uber,Staten Island,490
2017-01-03,2017-01,Uber,Unknown,162
2017-01-04,2017-01,Uber,Bronx,4106
2017-01-04,2017-01,Uber,Brooklyn,20920
2017-01-04,2017-01,Uber,Manhattan,51467
2017-01-04,2017-01,Uber,Queens,13255
2017-01-04,2017-01,Uber,Staten Island,515
2017-01-04,2017-01,Uber,Unknown,150
2017-01-05,2017-01,Uber,Bronx,4372
2017-01-05,2017-01,Uber,Brooklyn,22362
2017-01-05,2017-01,Uber,Manhattan,59181
2017-01-05,2017-01,Uber,Queens,12920
2017-01-05,2017-01,Uber,Staten Island,581
2017-01-05,2017-01,Uber,Unknown,186
2017-01-06,2017-01,Uber,Bronx,5435
2017-01-06,2017-01,Uber,Brooklyn,27055
2017-01-06,2017-01,Uber,Manhattan,68184
2017-01-06,2017-01,Uber,Queens,14682
2017-01-06,2017-01,Uber,Staten Island,715
2017-01-06,2017-01,Uber,Unknown,215
2017-01-07,2017-01,Uber,Bronx,5082
2017-01-07,2017-01,Uber,Brooklyn,33140
2017-01-07,2017-01,Uber,Manhattan,78293
2017-01-07,2017-01,Uber,Queens,15029
2017-01-07,2017-01,Uber,Staten Island,789
2017-01-07,2017-01,Uber,Unknown,222
2017-01-08,2017-01,Uber,Bronx,4985
2017-01-08,2017-01,Uber,Brooklyn,34240
2017-01-08,2017-01,Uber,Manhattan,67289
2017-01-08,2017-01,Uber,Queens,17011
2017-01-08,2017-01,Uber,Staten Island,572
2017-01-08,2017-01,Uber,Unknown,225
2017-01-09,2017-01,Uber,Bronx,4643
2017-01-09,2017-01,Uber,Brooklyn,24900
2017-01-09,2017-01,Uber,Manhattan,63579
2017-01-09,2017-01,Uber,Queens,16072
2017-01-09,2017-01,Uber,Staten Island,520
2017-01-09,2017-01,Uber,Unknown,172
2017-01-10,2017-01,Uber,Bronx,4397
2017-01-10,2017-01,Uber,Brooklyn,23233
2017-01-10,2017-01,Uber,Manhattan,61531
2017-01-10,2017-01,Uber,Queens,12840
2017-01-10,2017-01,Uber,Staten Island,518
2017-01-10,2017-01,Uber,Unknown,155
2017-01-11,2017-01,Uber,Bronx,4348
2017-01-11,2017-01,Uber,Brooklyn,23557
2017-01-11,2017-01,Uber,Manhattan,64952
2017-01-11,2017-01,Uber,Queens,12947
2017-01-11,2017-01,Uber,Staten Island,490
2017-01-11,2017-01,Uber,Unknown,173
2017-01-12,2017-01,Uber,Bronx,4746
2017-01-12,2017-01,Uber,Brooklyn,23747
2017-01-12,2017-01,Uber,Manhattan,66251
2017-01-12,2017-01,Uber,Queens,14300
2017-01-12,2017-01,Uber,Staten Island,527
2017-01-12,2017-01,Uber,Unknown,184
2017-01-13,2017-01,Uber,Bronx,5606
2017-01-13,2017-01,Uber,Brooklyn,29394
2017-01-13,2017-01,Uber,Manhattan,70574
2017-01-13,2017-01,Uber,Queens,16579
2017-01-13,2017-01,Uber,Staten Island,735
2017-01-13,2017-01,Uber,Unknown,219
2017-01-14,2017-01,Uber,Bronx,6009
2017-01-14,2017-01,Uber,Brooklyn,39623
2017-01-14,2017-01,Uber,Manhattan,81987
2017-01-14,2017-01,Uber,Queens,16894
2017-01-14,2017-01,Uber,Staten Island,800
2017-01-14,2017-01,Uber,Unknown,246
2017-01-15,2017-01,Uber,Bronx,5291
2017-01-15,2017-01,Uber,Brooklyn,36290
2017-01-15,2017-01,Uber,Manhattan,70301
2017-01-15,2017-01,Uber,Queens,15871
2017-01-15,2017-01,Uber,Staten Island,604
2017-01-15,2017-01,Uber,Unknown,200
2017-01-16,2017-01,Uber,Bronx,4002
2017-01-16,2017-01,Uber,Brooklyn,24028
2017-01-16,2017-01,Uber,Manhattan,53183
2017-01-16,2017-01,Uber,Queens,14854
2017-01-16,2017-01,Uber,Staten Island,403
2017-01-16,2017-01,Uber,Unknown,170
2017-01-17,2017-01,Uber,Bronx,4743
2017-01-17,2017-01,Uber,Brooklyn,24523
2017-01-17,2017-01,Uber,Manhattan,73057
2017-01-17,2017-01,Uber,Queens,14300
2017-01-17,2017-01,Uber,Staten Island,540
2017-01-17,2017-01,Uber,Unknown,193
