pickup_date,pickup_month,company,borough,trips
2016-12-01,2016-12,Uber,Bronx,4251
2016-12-01,2016-12,Uber,Brooklyn,26867
2016-12-01,2016-12,Uber,Manhattan,74414
2016-12-01,2016-12,Uber,Queens,14967
2016-12-01,2016-12,Uber,Staten Island,524
2016-12-01,2016-12,Uber,Unknown,176
2016-12-02,2016-12,Uber,Bronx,4860
2016-12-02,2016-12,Uber,Brooklyn,30539
2016-12-02,2016-12,Uber,Manhattan,80120
2016-12-02,2016-12,Uber,Queens,16464
2016-12-02,2016-12,Uber,Staten Island,580
2016-12-02,2016-12,Uber,Unknown,208
2016-12-03,2016-12,Uber,Bronx,5430
2016-12-03,2016-12,Uber,Brooklyn,42473
2016-12-03,2016-12,Uber,Manhattan,89344
2016-12-03,2016-12,Uber,Queens,16437
2016-12-03,2016-12,Uber,Staten Island,755
2016-12-03,2016-12,Uber,Unknown,245
2016-12-04,2016-12,Uber,Bronx,4881
2016-12-04,2016-12,Uber,Brooklyn,37973
2016-12-04,2016-12,Uber,Manhattan,74502
2016-12-04,2016-12,Uber,Queens,17749
2016-12-04,2016-12,Uber,Staten Island,504
2016-12-04,2016-12,Uber,Unknown,201
2016-12-05,2016-12,Uber,Bronx,3961
2016-12-05,2016-12,Uber,Brooklyn,24342
2016-12-05,2016-12,Uber,Manhattan,65705
2016-12-05,2016-12,Uber,Queens,15087
2016-12-05,2016-12,Uber,Staten Island,490
2016-12-05,2016-12,Uber,Unknown,157
2016-12-06,2016-12,Uber,Bronx,4182
2016-12-06,2016-12,Uber,Brooklyn,28454
2016-12-06,2016-12,Uber,Manhattan,83070
2016-12-06,2016-12,Uber,Queens,14466
2016-12-06,2016-12,Uber,Staten Island,500
2016-12-06,2016-12,Uber,Unknown,124
2016-12-07,2016-12,Uber,Bronx,3947
2016-12-07,2016-12,Uber,Brooklyn,26879
2016-12-07,2016-12,Uber,Manhattan,78351
2016-12-07,2016-12,Uber,Queens,14146
2016-12-07,2016-12,Uber,Staten Island,489
2016-12-07,2016-12,Uber,Unknown,196
2016-12-08,2016-12,Uber,Bronx,4567
2016-12-08,2016-12,Uber,Brooklyn,29332
2016-12-08,2016-12,Uber,Manhattan,87784
2016-12-08,2016-12,Uber,Queens,16220
2016-12-08,2016-12,Uber,Staten Island,708
2016-12-08,2016-12,Uber,Unknown,179
2016-12-09,2016-12,Uber,Bronx,5057
