pickup_date,pickup_month,company,borough,trips
2017-09-01,2017-09,Uber,Bronx,7282
2017-09-01,2017-09,Uber,Brooklyn,25219
2017-09-01,2017-09,Uber,Manhattan,49199
2017-09-01,2017-09,Uber,Queens,16593
2017-09-01,2017-09,Uber,Staten Island,801
2017-09-01,2017-09,Uber,Unknown,3
2017-09-02,2017-09,Uber,Bronx,8163
2017-09-02,2017-09,Uber,Brooklyn,31305
2017-09-02,2017-09,Uber,Manhattan,58202
2017-09-02,2017-09,Uber,Queens,17515
2017-09-02,2017-09,Uber,Staten Island,756
2017-09-02,2017-09,Uber,Unknown,4
2017-09-03,2017-09,Uber,Bronx,7136
2017-09-03,2017-09,Uber,Brooklyn,28170
2017-09-03,2017-09,Uber,Manhattan,49373
2017-09-03,2017-09,Uber,Queens,16176
2017-09-03,2017-09,Uber,Staten Island,657
2017-09-03,2017-09,Uber,Unknown,2
2017-09-04,2017-09,Uber,Bronx,5731
2017-09-04,2017-09,Uber,Brooklyn,24475
2017-09-04,2017-09,Uber,Manhattan,41256
2017-09-04,2017-09,Uber,Queens,15887
2017-09-04,2017-09,Uber,Staten Island,574
2017-09-04,2017-09,Uber,Unknown,5
2017-09-05,2017-09,Uber,Bronx,6023
2017-09-05,2017-09,Uber,Brooklyn,21037
2017-09-05,2017-09,Uber,Manhattan,46267
2017-09-05,2017-09,Uber,Queens,15006
2017-09-05,2017-09,Uber,Staten Island,651
2017-09-05,2017-09,Uber,Unknown,2
2017-09-06,2017-09,Uber,Bronx,6486
2017-09-06,2017-09,Uber,Brooklyn,23612
2017-09-06,2017-09,Uber,Manhattan,60645
2017-09-06,2017-09,Uber,Queens,14834
2017-09-06,2017-09,Uber,Staten Island,664
2017-09-06,2017-09,Uber,Unknown,2
2017-09-07,2017-09,Uber,Bronx,6190
2017-09-07,2017-09,Uber,Brooklyn,22994
2017-09-07,2017-09,Uber,Manhattan,59881
2017-09-07,2017-09,Uber,Queens,14465
2017-09-07,2017-09,Uber,Staten Island,683
2017-09-07,2017-09,Uber,Unknown,4
2017-09-08,2017-09,Uber,Bronx,7370
2017-09-08,2017-09,Uber,Brooklyn,26155
2017-09-08,2017-09,Uber,Manhattan,64941
2017-09-08,2017-09,Uber,Queens,15911
2017-09-08,2017-09,Uber,Staten Island,829
2017-09-08,2017-09,Uber,Unknown,2
2017-09-09,2017-09,Uber,Bronx,8137
2017-09-09,2017-09,Uber,Brooklyn,34643
2017-09-09,2017-09,Uber,Manhattan,68808
2017-09-09,2017-09,Uber,Queens,17638
2017-09-09,2017-09,Uber,Staten Island,1028
2017-09-09,2017-09,Uber,Unknown,6
2017-09-10,2017-09,Uber,Bronx,7521
2017-09-10,2017-09,Uber,Brooklyn,31114
2017-09-10,2017-09,Uber,Manhattan,58756
2017-09-10,2017-09,Uber,Queens,16916
2017-09-10,2017-09,Uber,Staten Island,696
2017-09-10,2017-09,Uber,Unknown,3
2017-09-11,2017-09,Uber,Bronx,6313
2017-09-11,2017-09,Uber,Brooklyn,21374
2017-09-11,2017-09,Uber,Manhattan,51798
2017-09-11,2017-09,Uber,Queens,13344
2017-09-11,2017-09,Uber,Staten Island,608
2017-09-11,2017-09,Uber,Unknown,4
