pickup_date,pickup_month,company,borough,trips
2018-09-01,2018-09,Uber,Bronx,17550
2018-09-01,2018-09,Uber,Brooklyn,49707
2018-09-01,2018-09,Uber,Manhattan,69157
2018-09-01,2018-09,Uber,Queens,31906
2018-09-01,2018-09,Uber,Staten Island,1859
2018-09-01,2018-09,Uber,Unknown,2
2018-09-02,2018-09,Uber,Bronx,16883
2018-09-02,2018-09,Uber,Brooklyn,48571
2018-09-02,2018-09,Uber,Manhattan,64670
2018-09-02,2018-09,Uber,Queens,31025
2018-09-02,2018-09,Uber,Staten Island,1640
2018-09-02,2018-09,Uber,Unknown,7
2018-09-03,2018-09,Uber,Bronx,13192
2018-09-03,2018-09,Uber,Brooklyn,41656
2018-09-03,2018-09,Uber,Manhattan,57880
2018-09-03,2018-09,Uber,Queens,28586
2018-09-03,2018-09,Uber,Staten Island,1197
2018-09-03,2018-09,Uber,Unknown,3
2018-09-04,2018-09,Uber,Bronx,13223
2018-09-04,2018-09,Uber,Brooklyn,38579
2018-09-04,2018-09,Uber,Manhattan,63859
2018-09-04,2018-09,Uber,Queens,28605
2018-09-04,2018-09,Uber,Staten Island,1601
2018-09-04,2018-09,Uber,Unknown,5
2018-09-05,2018-09,Uber,Bronx,13054
2018-09-05,2018-09,Uber,Brooklyn,38741
2018-09-05,2018-09,Uber,Manhattan,72269
2018-09-05,2018-09,Uber,Queens,26313
2018-09-05,2018-09,Uber,Staten Island,1423
2018-09-05,2018-09,Uber,Unknown,2
2018-09-06,2018-09,Uber,Bronx,13276
2018-09-06,2018-09,Uber,Brooklyn,41861
2018-09-06,2018-09,Uber,Manhattan,82598
2018-09-06,2018-09,Uber,Queens,27194
2018-09-06,2018-09,Uber,Staten Island,1605
2018-09-07,2018-09,Uber,Bronx,14726
2018-09-07,2018-09,Uber,Brooklyn,43695
2018-09-07,2018-09,Uber,Manhattan,81843
2018-09-07,2018-09,Uber,Queens,29889
2018-09-07,2018-09,Uber,Staten Island,1749
2018-09-08,2018-09,Uber,Bronx,16047
2018-09-08,2018-09,Uber,Brooklyn,52874
2018-09-08,2018-09,Uber,Manhattan,85920
2018-09-08,2018-09,Uber,Queens,32279
2018-09-08,2018-09,Uber,Staten Island,1929
2018-09-08,2018-09,Uber,Unknown,4
2018-09-09,2018-09,Uber,Bronx,15175
2018-09-09,2018-09,Uber,Brooklyn,49620
2018-09-09,2018-09,Uber,Manhattan,78186
2018-09-09,2018-09,Uber,Queens,30052
2018-09-09,2018-09,Uber,Staten Island,1463
2018-09-09,2018-09,Uber,Unknown,3
2018-09-10,2018-09,Uber,Bronx,13185
2018-09-10,2018-09,Uber,Brooklyn,35827
2018-09-10,2018-09,Uber,Manhattan,70977
2018-09-10,2018-09,Uber,Queens,26194
2018-09-10,2018-09,Uber,Staten Island,1386
2018-09-10,2018-09,Uber,Unknown,1
2018-09-11,2018-09,Uber,Bronx,11176
2018-09-11,2018-09,Uber,Brooklyn,32382
2018-09-11,2018-09,Uber,Manhattan,65541
2018-09-11,2018-09,Uber,Queens,23283
2018-09-11,2018-09,Uber,Staten Island,1394
2018-09-11,2018-09,Uber,Unknown,3
2018-09-12,2018-09,Uber,Bronx,12659
2018-09-12,2018-09,Uber,Brooklyn,40098
2018-09-12,2018-09,Uber,Manhattan,77424
2018-09-12,2018-09,Uber,Queens,26316
2018-09-12,2018-09,Uber,Staten Island,1548
2018-09-12,2018-09,Uber,Unknown,1
2018-09-13,2018-09,Uber,Bronx,12604
2018-09-13,2018-09,Uber,Brooklyn,40266
2018-09-13,2018-09,Uber,Manhattan,75786
2018-09-13,2018-09,Uber,Queens,25788
2018-09-13,2018-09,Uber,Staten Island,1553
2018-09-14,2018-09,Uber,Bronx,15720
2018-09-14,2018-09,Uber,Brooklyn,44474
2018-09-14,2018-09,Uber,Manhattan,78899
2018-09-14,2018-09,Uber,Queens,28654
2018-09-14,2018-09,Uber,Staten Island,1999
2018-09-14,2018-09,Uber,Unknown,4
2018-09-15,2018-09,Uber,Bronx,17347
2018-09-15,2018-09,Uber,Brooklyn,51241
2018-09-15,2018-09,Uber,Manhattan,80551
2018-09-15,2018-09,Uber,Queens,31538
2018-09-15,2018-09,Uber,Staten Island,1986
2018-09-15,2018-09,Uber,Unknown,1
2018-09-16,2018-09,Uber,Bronx,16172
2018-09-16,2018-09,Uber,Brooklyn,46831
2018-09-16,2018-09,Uber,Manhattan,67980
2018-09-16,2018-09,Uber,Queens,29837
2018-09-16,2018-09,Uber,Staten Island,1528
2018-09-16,2018-09,Uber,Unknown,3
2018-09-17,2018-09,Uber,Bronx,13030
2018-09-17,2018-09,Uber,Brooklyn,36025
2018-09-17,2018-09,Uber,Manhattan,61876
2018-09-17,2018-09,Uber,Queens,24783
2018-09-17,2018-09,Uber,Staten Island,1471
2018-09-17,2018-09,Uber,Unknown,2
2018-09-18,2018-09,Uber,Bronx,13153
2018-09-18,2018-09,Uber,Brooklyn,37106
2018-09-18,2018-09,Uber,Manhattan,69148
2018-09-18,2018-09,Uber,Queens,23373
2018-09-18,2018-09,Uber,Staten Island,1634
2018-09-18,2018-09,Uber,Unknown,2
2018-09-19,2018-09,Uber,Bronx,12240
2018-09-19,2018-09,Uber,Brooklyn,32374
2018-09-19,2018-09,Uber,Manhattan,61745
2018-09-19,2018-09,Uber,Queens,22479
2018-09-19,2018-09,Uber,Staten Island,1262
2018-09-20,2018-09,Uber,Bronx,13083
2018-09-20,2018-09,Uber,Brooklyn,38744
2018-09-20,2018-09,Uber,Manhattan,69568
2018-09-20,2018-09,Uber,Queens,24990
2018-09-20,2018-09,Uber,Staten Island,1433
2018-09-20,2018-09,Uber,Unknown,6
2018-09-21,2018-09,Uber,Bronx,16067
2018-09-21,2018-09,Uber,Brooklyn,44291
2018-09-21,2018-09,Uber,Manhattan,74943
2018-09-21,2018-09,Uber,Queens,28485
2018-09-21,2018-09,Uber,Staten Island,1993
2018-09-21,2018-09,Uber,Unknown,5
2018-09-22,2018-09,Uber,Bronx,17389
2018-09-22,2018-09,Uber,Brooklyn,50899
2018-09-22,2018-09,Uber,Manhattan,80839
2018-09-22,2018-09,Uber,Queens,33095
2018-09-22,2018-09,Uber,Staten Island,1922
2018-09-22,2018-09,Uber,Unknown,6
2018-09-23,2018-09,Uber,Bronx,15616
2018-09-23,2018-09,Uber,Brooklyn,44109
2018-09-23,2018-09,Uber,Manhattan,65086
2018-09-23,2018-09,Uber,Queens,29590
2018-09-23,2018-09,Uber,Staten Island,1580
2018-09-23,2018-09,Uber,Unknown,1
2018-09-24,2018-09,Uber,Bronx,12426
2018-09-24,2018-09,Uber,Brooklyn,30788
2018-09-24,2018-09,Uber,Manhattan,54908
2018-09-24,2018-09,Uber,Queens,23937
2018-09-24,2018-09,Uber,Staten Island,1373
2018-09-24,2018-09,Uber,Unknown,3
2018-09-25,2018-09,Uber,Bronx,13958
2018-09-25,2018-09,Uber,Brooklyn,36724
2018-09-25,2018-09,Uber,Manhattan,70224
2018-09-25,2018-09,Uber,Queens,25475
2018-09-25,2018-09,Uber,Staten Island,1397
2018-09-25,2018-09,Uber,Unknown,3
2018-09-26,2018-09,Uber,Bronx,13574
2018-09-26,2018-09,Uber,Brooklyn,36559
2018-09-26,2018-09,Uber,Manhattan,65658
2018-09-26,2018-09,Uber,Queens,24667
2018-09-26,2018-09,Uber,Staten Island,1622
2018-09-26,2018-09,Uber,Unknown,1
2018-09-27,2018-09,Uber,Bronx,13278
2018-09-27,2018-09,Uber,Brooklyn,37115
2018-09-27,2018-09,Uber,Manhattan,67990
2018-09-27,2018-09,Uber,Queens,26196
2018-09-27,2018-09,Uber,Staten Island,1627
2018-09-27,2018-09,Uber,Unknown,2
2018-09-28,2018-09,Uber,Bronx,15647
2018-09-28,2018-09,Uber,Brooklyn,45538
2018-09-28,2018-09,Uber,Manhattan,74953
2018-09-28,2018-09,Uber,Queens,30153
2018-09-28,2018-09,Uber,Staten Island,1901
