pickup_date,pickup_month,company,borough,trips
2015-06-01,2015-06,Uber,Bronx,1402
2015-06-01,2015-06,Uber,Brooklyn,12762
2015-06-01,2015-06,Uber,Manhattan,68788
2015-06-01,2015-06,Uber,Queens,10440
2015-06-01,2015-06,Uber,Staten Island,58
2015-06-01,2015-06,Uber,Unknown,43
2015-06-02,2015-06,Uber,Bronx,1403
2015-06-02,2015-06,Uber,Brooklyn,13293
2015-06-02,2015-06,Uber,EWR,1
2015-06-02,2015-06,Uber,Manhattan,73883
2015-06-02,2015-06,Uber,Queens,8921
2015-06-02,2015-06,Uber,Staten Island,44
2015-06-02,2015-06,Uber,Unknown,41
2015-06-03,2015-06,Uber,Bronx,1382
2015-06-03,2015-06,Uber,Brooklyn,13008
2015-06-03,2015-06,Uber,Manhattan,64830
2015-06-03,2015-06,Uber,Queens,7902
2015-06-03,2015-06,Uber,Staten Island,41
2015-06-03,2015-06,Uber,Unknown,39
2015-06-04,2015-06,Uber,Bronx,1469
2015-06-04,2015-06,Uber,Brooklyn,13539
2015-06-04,2015-06,Uber,Manhattan,70759
2015-06-04,2015-06,Uber,Queens,9161
2015-06-04,2015-06,Uber,Staten Island,40
2015-06-04,2015-06,Uber,Unknown,48
2015-06-05,2015-06,Uber,Bronx,1908
2015-06-05,2015-06,Uber,Brooklyn,15952
2015-06-05,2015-06,Uber,EWR,2
2015-06-05,2015-06,Uber,Manhattan,73666
2015-06-05,2015-06,Uber,Queens,10263
2015-06-05,2015-06,Uber,Staten Island,70
2015-06-05,2015-06,Uber,Unknown,48
2015-06-06,2015-06,Uber,Bronx,2190
2015-06-06,2015-06,Uber,Brooklyn,22358
2015-06-06,2015-06,Uber,EWR,1
2015-06-06,2015-06,Uber,Manhattan,66664
2015-06-06,2015-06,Uber,Queens,10400
2015-06-06,2015-06,Uber,Staten Island,69
2015-06-06,2015-06,Uber,Unknown,84
2015-06-07,2015-06,Uber,Bronx,1816
2015-06-07,2015-06,Uber,Brooklyn,19220
2015-06-07,2015-06,Uber,Manhattan,56387
2015-06-07,2015-06,Uber,Queens,11328
2015-06-07,2015-06,Uber,Staten Island,68
2015-06-07,2015-06,Uber,Unknown,47
2015-06-08,2015-06,Uber,Bronx,1347
2015-06-08,2015-06,Uber,Brooklyn,12083
2015-06-08,2015-06,Uber,EWR,1
2015-06-08,2015-06,Uber,Manhattan,54848
2015-06-08,2015-06,Uber,Queens,8530
2015-06-08,2015-06,Uber,Staten Island,40
2015-06-08,2015-06,Uber,Unknown,46
2015-06-09,2015-06,Uber,Bronx,1513
2015-06-09,2015-06,Uber,Brooklyn,12104
2015-06-09,2015-06,Uber,EWR,2
2015-06-09,2015-06,Uber,Manhattan,61131
2015-06-09,2015-06,Uber,Queens,7631
2015-06-09,2015-06,Uber,Staten Island,36
2015-06-09,2015-06,Uber,Unknown,39
2015-06-10,2015-06,Uber,Bronx,1507
2015-06-10,2015-06,Uber,Brooklyn,12869
2015-06-10,2015-06,Uber,EWR,1
2015-06-10,2015-06,Uber,Manhattan,64895
2015-06-10,2015-06,Uber,Queens,8055
2015-06-10,2015-06,Uber,Staten Island,41
2015-06-10,2015-06,Uber,Unknown,34
2015-06-11,2015-06,Uber,Bronx,1456
2015-06-11,2015-06,Uber,Brooklyn,14798
2015-06-11,2015-06,Uber,EWR,2
2015-06-11,2015-06,Uber,Manhattan,76238
2015-06-11,2015-06,Uber,Queens,9398
2015-06-11,2015-06,Uber,Staten Island,49
2015-06-11,2015-06,Uber,Unknown,63
2015-06-12,2015-06,Uber,Bronx,1729
2015-06-12,2015-06,Uber,Brooklyn,17099
2015-06-12,2015-06,Uber,EWR,2
2015-06-12,2015-06,Uber,Manhattan,74229
2015-06-12,2015-06,Uber,Queens,9849
2015-06-12,2015-06,Uber,Staten Island,68
2015-06-12,2015-06,Uber,Unknown,70
2015-06-13,2015-06,Uber,Bronx,2089
2015-06-13,2015-06,Uber,Brooklyn,23225
2015-06-13,2015-06,Uber,EWR,1
2015-06-13,2015-06,Uber,Manhattan,66013
2015-06-13,2015-06,Uber,Queens,9680
2015-06-13,2015-06,Uber,Staten Island,92
2015-06-13,2015-06,Uber,Unknown,64
2015-06-14,2015-06,Uber,Bronx,1683
2015-06-14,2015-06,Uber,Brooklyn,21244
2015-06-14,2015-06,Uber,EWR,2
2015-06-14,2015-06,Uber,Manhattan,56922
2015-06-14,2015-06,Uber,Queens,10860
2015-06-14,2015-06,Uber,Staten Island,75
2015-06-14,2015-06,Uber,Unknown,52
2015-06-15,2015-06,Uber,Bronx,1345
2015-06-15,2015-06,Uber,Brooklyn,13080
2015-06-15,2015-06,Uber,EWR,3
2015-06-15,2015-06,Uber,Manhattan,61215
2015-06-15,2015-06,Uber,Queens,10139
2015-06-15,2015-06,Uber,Staten Island,34
2015-06-15,2015-06,Uber,Unknown,29
2015-06-16,2015-06,Uber,Bronx,1350
2015-06-16,2015-06,Uber,Brooklyn,12897
2015-06-16,2015-06,Uber,EWR,2
2015-06-16,2015-06,Uber,Manhattan,66034
2015-06-16,2015-06,Uber,Queens,8778
2015-06-16,2015-06,Uber,Staten Island,51
2015-06-16,2015-06,Uber,Unknown,50
2015-06-17,2015-06,Uber,Bronx,1488
2015-06-17,2015-06,Uber,Brooklyn,13734
2015-06-17,2015-06,Uber,EWR,1
2015-06-17,2015-06,Uber,Manhattan,69480
2015-06-17,2015-06,Uber,Queens,8896
2015-06-17,2015-06,Uber,Staten Island,51
2015-06-17,2015-06,Uber,Unknown,41
2015-06-18,2015-06,Uber,Bronx,1666
2015-06-18,2015-06,Uber,Brooklyn,14315
2015-06-18,2015-06,Uber,EWR,3
2015-06-18,2015-06,Uber,Manhattan,74535
2015-06-18,2015-06,Uber,Queens,9209
2015-06-18,2015-06,Uber,Staten Island,61
2015-06-18,2015-06,Uber,Unknown,46
2015-06-19,2015-06,Uber,Bronx,1937
2015-06-19,2015-06,Uber,Brooklyn,17056
2015-06-19,2015-06,Uber,EWR,1
2015-06-19,2015-06,Uber,Manhattan,72222
2015-06-19,2015-06,Uber,Queens,10348
2015-06-19,2015-06,Uber,Staten Island,73
2015-06-19,2015-06,Uber,Unknown,57
2015-06-20,2015-06,Uber,Bronx,2073
2015-06-20,2015-06,Uber,Brooklyn,23245
2015-06-20,2015-06,Uber,Manhattan,66557
2015-06-20,2015-06,Uber,Queens,9636
2015-06-20,2015-06,Uber,Staten Island,73
2015-06-20,2015-06,Uber,Unknown,62
2015-06-21,2015-06,Uber,Bronx,1665
2015-06-21,2015-06,Uber,Brooklyn,21598
2015-06-21,2015-06,Uber,Manhattan,54476
2015-06-21,2015-06,Uber,Queens,11390
2015-06-21,2015-06,Uber,Staten Island,72
2015-06-21,2015-06,Uber,Unknown,51
2015-06-22,2015-06,Uber,Bronx,1410
2015-06-22,2015-06,Uber,Brooklyn,12470
2015-06-22,2015-06,Uber,EWR,1
2015-06-22,2015-06,Uber,Manhattan,51838
2015-06-22,2015-06,Uber,Queens,9595
2015-06-22,2015-06,Uber,Staten Island,49
2015-06-22,2015-06,Uber,Unknown,41
2015-06-23,2015-06,Uber,Bronx,1519
2015-06-23,2015-06,Uber,Brooklyn,13742
2015-06-23,2015-06,Uber,Manhattan,69663
2015-06-23,2015-06,Uber,Queens,8136
2015-06-23,2015-06,Uber,Staten Island,49
2015-06-23,2015-06,Uber,Unknown,54
2015-06-24,2015-06,Uber,Bronx,1565
2015-06-24,2015-06,Uber,Brooklyn,13543
2015-06-24,2015-06,Uber,Manhattan,67159
2015-06-24,2015-06,Uber,Queens,9010
2015-06-24,2015-06,Uber,Staten Island,54
2015-06-24,2015-06,Uber,Unknown,48
2015-06-25,2015-06,Uber,Bronx,1550
2015-06-25,2015-06,Uber,Brooklyn,15057
2015-06-25,2015-06,Uber,EWR,1
2015-06-25,2015-06,Uber,Manhattan,73512
2015-06-25,2015-06,Uber,Queens,9838
2015-06-25,2015-06,Uber,Staten Island,57
2015-06-25,2015-06,Uber,Unknown,52
2015-06-26,2015-06,Uber,Bronx,1831
2015-06-26,2015-06,Uber,Brooklyn,16966
2015-06-26,2015-06,Uber,Manhattan,70168
2015-06-26,2015-06,Uber,Queens,10423
2015-06-26,2015-06,Uber,Staten Island,65
2015-06-26,2015-06,Uber,Unknown,48
2015-06-27,2015-06,Uber,Bronx,2248
2015-06-27,2015-06,Uber,Brooklyn,26689
2015-06-27,2015-06,Uber,Manhattan,96104
2015-06-27,2015-06,Uber,Queens,10982
2015-06-27,2015-06,Uber,Staten Island,89
2015-06-27,2015-06,Uber,Unknown,60
2015-06-28,2015-06,Uber,Bronx,1903
2015-06-28,2015-06,Uber,Brooklyn,19257
2015-06-28,2015-06,Uber,EWR,2
2015-06-28,2015-06,Uber,Manhattan,60649
2015-06-28,2015-06,Uber,Queens,11184
2015-06-28,2015-06,Uber,Staten Island,42
2015-06-28,2015-06,Uber,Unknown,46
2015-06-29,2015-06,Uber,Bronx,1250
2015-06-29,2015-06,Uber,Brooklyn,12154
2015-06-29,2015-06,Uber,Manhattan,52443
2015-06-29,2015-06,Uber,Queens,8511
2015-06-29,2015-06,Uber,Staten Island,31
2015-06-29,2015-06,Uber,Unknown,31
2015-06-30,2015-06,Uber,Bronx,1305
2015-06-30,2015-06,Uber,Brooklyn,13109
2015-06-30,2015-06,Uber,Manhattan,60480
2015-06-30,2015-06,Uber,Queens,7647
2015-06-30,2015-06,Uber,Staten Island,32
2015-06-30,2015-06,Uber,Unknown,42
