pickup_date,pickup_month,company,borough,trips
2016-05-10,2016-05,Uber,Brooklyn,21994
2016-05-10,2016-05,Uber,Manhattan,72937
2016-05-10,2016-05,Uber,Queens,13873
2016-05-10,2016-05,Uber,Staten Island,389
2016-05-10,2016-05,Uber,Unknown,104
2016-05-11,2016-05,Uber,Bronx,3494
2016-05-11,2016-05,Uber,Brooklyn,22804
2016-05-11,2016-05,Uber,Manhattan,76782
2016-05-11,2016-05,Uber,Queens,14407
2016-05-11,2016-05,Uber,Staten Island,390
2016-05-11,2016-05,Uber,Unknown,116
2016-05-12,2016-05,Uber,Bronx,3771
2016-05-12,2016-05,Uber,Brooklyn,25101
2016-05-12,2016-05,Uber,Manhattan,85703
2016-05-12,2016-05,Uber,Queens,17064
2016-05-12,2016-05,Uber,Staten Island,503
2016-05-12,2016-05,Uber,Unknown,131
2016-05-13,2016-05,Uber,Bronx,4550
2016-05-13,2016-05,Uber,Brooklyn,29908
2016-05-13,2016-05,Uber,Manhattan,98449
2016-05-13,2016-05,Uber,Queens,19844
2016-05-13,2016-05,Uber,Staten Island,597
2016-05-13,2016-05,Uber,Unknown,169
2016-05-14,2016-05,Uber,Bronx,4713
2016-05-14,2016-05,Uber,Brooklyn,40944
2016-05-14,2016-05,Uber,Manhattan,94730
2016-05-14,2016-05,Uber,Queens,21865
2016-05-14,2016-05,Uber,Staten Island,685
2016-05-14,2016-05,Uber,Unknown,159
2016-05-15,2016-05,Uber,Bronx,4550
2016-05-15,2016-05,Uber,Brooklyn,37042
2016-05-15,2016-05,Uber,Manhattan,85933
2016-05-15,2016-05,Uber,Queens,23219
2016-05-15,2016-05,Uber,Staten Island,454
2016-05-15,2016-05,Uber,Unknown,153
2016-05-16,2016-05,Uber,Bronx,3153
2016-05-16,2016-05,Uber,Brooklyn,20863
2016-05-16,2016-05,Uber,Manhattan,69817
2016-05-16,2016-05,Uber,Queens,16514
2016-05-16,2016-05,Uber,Staten Island,371
2016-05-16,2016-05,Uber,Unknown,101
2016-05-17,2016-05,Uber,Bronx,3597
2016-05-17,2016-05,Uber,Brooklyn,22210
2016-05-17,2016-05,Uber,Manhattan,80887
2016-05-17,2016-05,Uber,Queens,15215
2016-05-17,2016-05,Uber,Staten Island,425
2016-05-17,2016-05,Uber,Unknown,117
2016-05-18,2016-05,Uber,Bronx,3561
2016-05-18,2016-05,Uber,Brooklyn,23032
2016-05-18,2016-05,Uber,Manhattan,84610
2016-05-18,2016-05,Uber,Queens,15982
2016-05-18,2016-05,Uber,Staten Island,449
2016-05-18,2016-05,Uber,Unknown,117
2016-05-19,2016-05,Uber,Bronx,3526
2016-05-19,2016-05,Uber,Brooklyn,24607
2016-05-19,2016-05,Uber,Manhattan,87228
2016-05-19,2016-05,Uber,Queens,16977
2016-05-19,2016-05,Uber,Staten Island,460
2016-05-19,2016-05,Uber,Unknown,139
2016-05-20,2016-05,Uber,Bronx,4010
2016-05-20,2016-05,Uber,Brooklyn,29031
2016-05-20,2016-05,Uber,Manhattan,86279
2016-05-20,2016-05,Uber,Queens,18409
2016-05-20,2016-05,Uber,Staten Island,556
2016-05-20,2016-05,Uber,Unknown,146
2016-05-21,2016-05,Uber,Bronx,4889
2016-05-21,2016-05,Uber,Brooklyn,42120
2016-05-21,2016-05,Uber,Manhattan,92201
2016-05-21,2016-05,Uber,Queens,18533
2016-05-21,2016-05,Uber,Staten Island,577
2016-05-21,2016-05,Uber,Unknown,162
2016-05-22,2016-05,Uber,Bronx,4036
2016-05-22,2016-05,Uber,Brooklyn,35581
2016-05-22,2016-05,Uber,Manhattan,71230
2016-05-22,2016-05,Uber,Queens,19086
2016-05-22,2016-05,Uber,Staten Island,390
2016-05-22,2016-05,Uber,Unknown,170
2016-05-23,2016-05,Uber,Bronx,2863
2016-05-23,2016-05,Uber,Brooklyn,19768
2016-05-23,2016-05,Uber,Manhattan,60745
2016-05-23,2016-05,Uber,Queens,14748
2016-05-23,2016-05,Uber,Staten Island,349
2016-05-23,2016-05,Uber,Unknown,99
2016-05-24,2016-05,Uber,Bronx,3253
2016-05-24,2016-05,Uber,Brooklyn,21298
2016-05-24,2016-05,Uber,Manhattan,71730
2016-05-24,2016-05,Uber,Queens,14176
2016-05-24,2016-05,Uber,Staten Island,356
2016-05-24,2016-05,Uber,Unknown,111
2016-05-25,2016-05,Uber,Bronx,3475
2016-05-25,2016-05,Uber,Brooklyn,22198
2016-05-25,2016-05,Uber,Manhattan,73678
2016-05-25,2016-05,Uber,Queens,14784
2016-05-25,2016-05,Uber,Staten Island,380
2016-05-25,2016-05,Uber,Unknown,143
2016-05-26,2016-05,Uber,Bronx,3679
2016-05-26,2016-05,Uber,Brooklyn,24607
2016-05-26,2016-05,Uber,Manhattan,75200
2016-05-26,2016-05,Uber,Queens,16550
2016-05-26,2016-05,Uber,Staten Island,411
2016-05-26,2016-05,Uber,Unknown,138
2016-05-27,2016-05,Uber,Bronx,4423
2016-05-27,2016-05,Uber,Brooklyn,28951
2016-05-27,2016-05,Uber,Manhattan,73376
2016-05-27,2016-05,Uber,Queens,19831
2016-05-27,2016-05,Uber,Staten Island,514
2016-05-27,2016-05,Uber,Unknown,175
2016-05-28,2016-05,Uber,Bronx,4933
2016-05-28,2016-05,Uber,Brooklyn,37237
2016-05-28,2016-05,Uber,Manhattan,71053
2016-05-28,2016-05,Uber,Queens,19985
2016-05-28,2016-05,Uber,Staten Island,669
2016-05-28,2016-05,Uber,Unknown,175
2016-05-29,2016-05,Uber,Bronx,4697
2016-05-29,2016-05,Uber,Brooklyn,35084
2016-05-29,2016-05,Uber,Manhattan,61959
2016-05-29,2016-05,Uber,Queens,18473
2016-05-29,2016-05,Uber,Staten Island,605
2016-05-29,2016-05,Uber,Unknown,180
2016-05-30,2016-05,Uber,Bronx,3206
2016-05-30,2016-05,Uber,Brooklyn,25497
2016-05-30,2016-05,Uber,Manhattan,51858
2016-05-30,2016-05,Uber,Queens,17438
2016-05-30,2016-05,Uber,Staten Island,353
2016-05-30,2016-05,Uber,Unknown,159
2016-05-31,2016-05,Uber,Bronx,3137
2016-05-31,2016-05,Uber,Brooklyn,20709
2016-05-31,2016-05,Uber,Manhattan,60215
2016-05-31,2016-05,Uber,Queens,16089
2016-05-31,2016-05,Uber,Staten Island,354
2016-05-31,2016-05,Uber,Unknown,116
