pickup_date,pickup_month,company,borough,trips
2017-07-01,2017-07,Uber,Bronx,7826
2017-07-01,2017-07,Uber,Brooklyn,30627
2017-07-01,2017-07,Uber,Manhattan,49698
2017-07-01,2017-07,Uber,Queens,16133
2017-07-01,2017-07,Uber,Staten Island,986
2017-07-01,2017-07,Uber,Unknown,7
2017-07-02,2017-07,Uber,Bronx,7007
2017-07-02,2017-07,Uber,Brooklyn,27059
2017-07-02,2017-07,Uber,Manhattan,42955
2017-07-02,2017-07,Uber,Queens,14353
2017-07-02,2017-07,Uber,Staten Island,740
2017-07-02,2017-07,Uber,Unknown,3
2017-07-03,2017-07,Uber,Bronx,6056
2017-07-03,2017-07,Uber,Brooklyn,21636
2017-07-03,2017-07,Uber,Manhattan,35841
2017-07-03,2017-07,Uber,Queens,12561
2017-07-03,2017-07,Uber,Staten Island,641
2017-07-03,2017-07,Uber,Unknown,3
2017-07-04,2017-07,Uber,Bronx,5792
2017-07-04,2017-07,Uber,Brooklyn,24719
2017-07-04,2017-07,Uber,Manhattan,34268
2017-07-04,2017-07,Uber,Queens,13929
2017-07-04,2017-07,Uber,Staten Island,586
2017-07-04,2017-07,Uber,Unknown,1
2017-07-05,2017-07,Uber,Bronx,5987
2017-07-05,2017-07,Uber,Brooklyn,21549
2017-07-05,2017-07,Uber,Manhattan,39907
2017-07-05,2017-07,Uber,Queens,13581
2017-07-05,2017-07,Uber,Staten Island,672
2017-07-05,2017-07,Uber,Unknown,3
2017-07-06,2017-07,Uber,Bronx,5700
2017-07-06,2017-07,Uber,Brooklyn,20506
2017-07-06,2017-07,Uber,Manhattan,46446
2017-07-06,2017-07,Uber,Queens,12379
2017-07-06,2017-07,Uber,Staten Island,635
2017-07-06,2017-07,Uber,Unknown,5
2017-07-07,2017-07,Uber,Bronx,6891
2017-07-07,2017-07,Uber,Brooklyn,25893
2017-07-07,2017-07,Uber,Manhattan,59723
2017-07-07,2017-07,Uber,Queens,15105
2017-07-07,2017-07,Uber,Staten Island,807
2017-07-07,2017-07,Uber,Unknown,3
2017-07-08,2017-07,Uber,Bronx,7492
2017-07-08,2017-07,Uber,Brooklyn,31371
2017-07-08,2017-07,Uber,Manhattan,57095
2017-07-08,2017-07,Uber,Queens,16487
2017-07-08,2017-07,Uber,Staten Island,832
2017-07-08,2017-07,Uber,Unknown,5
2017-07-09,2017-07,Uber,Bronx,7093
2017-07-09,2017-07,Uber,Brooklyn,29521
2017-07-09,2017-07,Uber,Manhattan,49134
2017-07-09,2017-07,Uber,Queens,16075
2017-07-09,2017-07,Uber,Staten Island,676
2017-07-09,2017-07,Uber,Unknown,2
2017-07-10,2017-07,Uber,Bronx,5558
2017-07-10,2017-07,Uber,Brooklyn,19756
2017-07-10,2017-07,Uber,Manhattan,47585
2017-07-10,2017-07,Uber,Queens,13602
2017-07-10,2017-07,Uber,Staten Island,637
2017-07-10,2017-07,Uber,Unknown,2
2017-07-11,2017-07,Uber,Bronx,5460
2017-07-11,2017-07,Uber,Brooklyn,20287
2017-07-11,2017-07,Uber,Manhattan,54022
2017-07-11,2017-07,Uber,Queens,12602
2017-07-11,2017-07,Uber,Staten Island,679
2017-07-12,2017-07,Uber,Bronx,5564
2017-07-12,2017-07,Uber,Brooklyn,21429
2017-07-12,2017-07,Uber,Manhattan,59953
2017-07-12,2017-07,Uber,Queens,13046
2017-07-12,2017-07,Uber,Staten Island,679
2017-07-12,2017-07,Uber,Unknown,6
2017-07-13,2017-07,Uber,Bronx,6264
2017-07-13,2017-07,Uber,Brooklyn,23851
2017-07-13,2017-07,Uber,Manhattan,64218
2017-07-13,2017-07,Uber,Queens,13766
2017-07-13,2017-07,Uber,Staten Island,774
2017-07-13,2017-07,Uber,Unknown,1
2017-07-14,2017-07,Uber,Bronx,7284
2017-07-14,2017-07,Uber,Brooklyn,27070
2017-07-14,2017-07,Uber,Manhattan,62936
2017-07-14,2017-07,Uber,Queens,16696
2017-07-14,2017-07,Uber,Staten Island,830
2017-07-14,2017-07,Uber,Unknown,3
2017-07-15,2017-07,Uber,Bronx,7909
2017-07-15,2017-07,Uber,Brooklyn,33876
2017-07-15,2017-07,Uber,Manhattan,58773
2017-07-15,2017-07,Uber,Queens,17424
2017-07-15,2017-07,Uber,Staten Island,937
2017-07-15,2017-07,Uber,Unknown,3
2017-07-16,2017-07,Uber,Bronx,7284
2017-07-16,2017-07,Uber,Brooklyn,31066
